locus_tag	ftype	length_bp	gene	EC_number	COG	product
JPLFBDMK_00001	gene	162				
JPLFBDMK_00001	CDS	162				hypothetical protein
JPLFBDMK_00002	gene	588	hisB_1			
JPLFBDMK_00002	CDS	588	hisB_1	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
JPLFBDMK_00003	gene	609	hisH_1			
JPLFBDMK_00003	CDS	609	hisH_1	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JPLFBDMK_00004	gene	714	priA_1			
JPLFBDMK_00004	CDS	714	priA_1	5.3.1.16	COG0106	Phosphoribosyl isomerase A
JPLFBDMK_00005	gene	375				
JPLFBDMK_00005	CDS	375				hypothetical protein
JPLFBDMK_00006	gene	651	serB2			
JPLFBDMK_00006	CDS	651	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
JPLFBDMK_00007	gene	738	fbiB_1			
JPLFBDMK_00007	CDS	738	fbiB_1		COG0778	Bifunctional F420 biosynthesis protein FbiB
JPLFBDMK_00008	gene	852	accC			
JPLFBDMK_00008	CDS	852	accC	6.3.4.14	COG0439	Biotin carboxylase
JPLFBDMK_00009	gene	513				
JPLFBDMK_00009	CDS	513				hypothetical protein
JPLFBDMK_00010	gene	474	bcp_1			
JPLFBDMK_00010	CDS	474	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
JPLFBDMK_00011	gene	375	ndhC_1			
JPLFBDMK_00011	CDS	375	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
JPLFBDMK_00012	gene	102				
JPLFBDMK_00012	CDS	102				hypothetical protein
JPLFBDMK_00013	gene	147				
JPLFBDMK_00013	CDS	147				hypothetical protein
JPLFBDMK_00014	gene	141				
JPLFBDMK_00014	CDS	141				hypothetical protein
JPLFBDMK_00015	gene	222				
JPLFBDMK_00015	CDS	222				hypothetical protein
JPLFBDMK_00016	gene	204				
JPLFBDMK_00016	CDS	204				hypothetical protein
JPLFBDMK_00017	gene	258				
JPLFBDMK_00017	CDS	258				hypothetical protein
JPLFBDMK_00018	gene	1773				
JPLFBDMK_00018	CDS	1773				hypothetical protein
JPLFBDMK_00019	gene	258				
JPLFBDMK_00019	CDS	258				hypothetical protein
JPLFBDMK_00020	gene	399				
JPLFBDMK_00020	CDS	399				hypothetical protein
JPLFBDMK_00021	gene	243				
JPLFBDMK_00021	CDS	243				hypothetical protein
JPLFBDMK_00022	gene	792	mtnP_1			
JPLFBDMK_00022	CDS	792	mtnP_1	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
JPLFBDMK_00023	gene	513	apt_1			
JPLFBDMK_00023	CDS	513	apt_1	2.4.2.7		Adenine phosphoribosyltransferase
JPLFBDMK_00024	gene	201				
JPLFBDMK_00024	CDS	201				hypothetical protein
JPLFBDMK_00025	gene	3201	ileS_1			
JPLFBDMK_00025	CDS	3201	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
