locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOOPHCJE_00001	gene	270				
JOOPHCJE_00001	CDS	270				hypothetical protein
JOOPHCJE_00002	gene	477	fdtC_1			
JOOPHCJE_00002	CDS	477	fdtC_1	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
JOOPHCJE_00003	gene	231				
JOOPHCJE_00003	CDS	231				hypothetical protein
JOOPHCJE_00004	gene	993	mraY			
JOOPHCJE_00004	CDS	993	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JOOPHCJE_00005	gene	813				
JOOPHCJE_00005	CDS	813				hypothetical protein
JOOPHCJE_00006	gene	171				
JOOPHCJE_00006	CDS	171				hypothetical protein
JOOPHCJE_00007	gene	240				
JOOPHCJE_00007	CDS	240				hypothetical protein
JOOPHCJE_00008	gene	417				
JOOPHCJE_00008	CDS	417				hypothetical protein
JOOPHCJE_00009	gene	588	hisB			
JOOPHCJE_00009	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
JOOPHCJE_00010	gene	609	hisH			
JOOPHCJE_00010	CDS	609	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JOOPHCJE_00011	gene	708	priA			
JOOPHCJE_00011	CDS	708	priA	5.3.1.16	COG0106	Phosphoribosyl isomerase A
JOOPHCJE_00012	gene	804	hisF			
JOOPHCJE_00012	CDS	804	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
JOOPHCJE_00013	gene	330	hisI_1			
JOOPHCJE_00013	CDS	330	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
JOOPHCJE_00014	gene	1623				
JOOPHCJE_00014	CDS	1623				hypothetical protein
JOOPHCJE_00015	gene	729				
JOOPHCJE_00015	CDS	729				hypothetical protein
JOOPHCJE_00016	gene	660				
JOOPHCJE_00016	CDS	660				hypothetical protein
JOOPHCJE_00017	gene	1401				
JOOPHCJE_00017	CDS	1401				hypothetical protein
JOOPHCJE_00018	gene	537				
JOOPHCJE_00018	CDS	537				hypothetical protein
JOOPHCJE_00019	gene	819	nadX			
JOOPHCJE_00019	CDS	819	nadX	1.4.1.21	COG1712	L-aspartate dehydrogenase
JOOPHCJE_00020	gene	939	nadA			
JOOPHCJE_00020	CDS	939	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JOOPHCJE_00021	gene	405				
JOOPHCJE_00021	CDS	405				hypothetical protein
JOOPHCJE_00022	gene	816	nadC			
JOOPHCJE_00022	CDS	816	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
JOOPHCJE_00023	gene	189				
JOOPHCJE_00023	CDS	189				hypothetical protein
JOOPHCJE_00024	gene	672	rnr			
JOOPHCJE_00024	CDS	672	rnr	3.1.13.1		Ribonuclease R
JOOPHCJE_00025	gene	1191	apbC			
JOOPHCJE_00025	CDS	1191	apbC		COG0489	Iron-sulfur cluster carrier protein
JOOPHCJE_00026	gene	498				
JOOPHCJE_00026	CDS	498				hypothetical protein
JOOPHCJE_00027	gene	363				
JOOPHCJE_00027	CDS	363				hypothetical protein
JOOPHCJE_00028	gene	1065	pepE			
JOOPHCJE_00028	CDS	1065	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
JOOPHCJE_00029	gene	390				
JOOPHCJE_00029	CDS	390				hypothetical protein
JOOPHCJE_00030	gene	183				
JOOPHCJE_00030	CDS	183				hypothetical protein
JOOPHCJE_00031	gene	141				
JOOPHCJE_00031	CDS	141				hypothetical protein
JOOPHCJE_00032	gene	918	ilvE_1			
JOOPHCJE_00032	CDS	918	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JOOPHCJE_00033	gene	786	iolX			
JOOPHCJE_00033	CDS	786	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
JOOPHCJE_00034	gene	270				
JOOPHCJE_00034	CDS	270				hypothetical protein
JOOPHCJE_00035	gene	204				
JOOPHCJE_00035	CDS	204				hypothetical protein
JOOPHCJE_00036	gene	1026				
JOOPHCJE_00036	CDS	1026				hypothetical protein
JOOPHCJE_00037	gene	453				
JOOPHCJE_00037	CDS	453				hypothetical protein
JOOPHCJE_00038	gene	1158				
JOOPHCJE_00038	CDS	1158				hypothetical protein
JOOPHCJE_00039	gene	501				
JOOPHCJE_00039	CDS	501				hypothetical protein
JOOPHCJE_00040	gene	1194	ftsH_1			
JOOPHCJE_00040	CDS	1194	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JOOPHCJE_00041	gene	1173	carA			
JOOPHCJE_00041	CDS	1173	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
JOOPHCJE_00042	gene	1239	eno			
JOOPHCJE_00042	CDS	1239	eno	4.2.1.11	COG0148	Enolase
JOOPHCJE_00043	gene	237				
JOOPHCJE_00043	CDS	237				hypothetical protein
JOOPHCJE_00044	gene	204				
JOOPHCJE_00044	CDS	204				hypothetical protein
JOOPHCJE_00045	gene	813				
JOOPHCJE_00045	CDS	813				hypothetical protein
JOOPHCJE_00046	gene	267				
JOOPHCJE_00046	CDS	267				hypothetical protein
JOOPHCJE_00047	gene	396				
JOOPHCJE_00047	CDS	396				hypothetical protein
JOOPHCJE_00048	gene	468				
JOOPHCJE_00048	CDS	468				hypothetical protein
JOOPHCJE_00049	gene	750				
JOOPHCJE_00049	CDS	750				hypothetical protein
JOOPHCJE_00050	gene	204				
JOOPHCJE_00050	CDS	204				hypothetical protein
JOOPHCJE_00051	gene	267				
JOOPHCJE_00051	CDS	267				hypothetical protein
JOOPHCJE_00052	gene	324				
JOOPHCJE_00052	CDS	324				hypothetical protein
JOOPHCJE_00053	gene	435				
JOOPHCJE_00053	CDS	435				hypothetical protein
JOOPHCJE_00054	gene	537				
JOOPHCJE_00054	CDS	537				hypothetical protein
JOOPHCJE_00055	gene	207				
JOOPHCJE_00055	CDS	207				hypothetical protein
JOOPHCJE_00056	gene	258	proS			
JOOPHCJE_00056	CDS	258	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JOOPHCJE_00057	gene	450	prcA_1			
JOOPHCJE_00057	CDS	450	prcA_1			Proteasome subunit alpha
JOOPHCJE_00058	gene	819				
JOOPHCJE_00058	CDS	819				hypothetical protein
JOOPHCJE_00059	gene	216				
JOOPHCJE_00059	CDS	216				hypothetical protein
JOOPHCJE_00060	gene	993				
JOOPHCJE_00060	CDS	993				hypothetical protein
JOOPHCJE_00061	gene	1017				
JOOPHCJE_00061	CDS	1017				hypothetical protein
JOOPHCJE_00062	gene	1266	apgM			
JOOPHCJE_00062	CDS	1266	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JOOPHCJE_00063	gene	570				
JOOPHCJE_00063	CDS	570				hypothetical protein
JOOPHCJE_00064	gene	474				
JOOPHCJE_00064	CDS	474				hypothetical protein
JOOPHCJE_00065	gene	174				
JOOPHCJE_00065	CDS	174				hypothetical protein
JOOPHCJE_00066	gene	306				
JOOPHCJE_00066	CDS	306				hypothetical protein
JOOPHCJE_00067	gene	1002	purA			
JOOPHCJE_00067	CDS	1002	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
JOOPHCJE_00068	gene	468				
JOOPHCJE_00068	CDS	468				hypothetical protein
JOOPHCJE_00069	gene	282				
JOOPHCJE_00069	CDS	282				hypothetical protein
JOOPHCJE_00070	gene	222				
JOOPHCJE_00070	CDS	222				hypothetical protein
JOOPHCJE_00071	gene	639				
JOOPHCJE_00071	CDS	639				hypothetical protein
JOOPHCJE_00072	gene	342				
JOOPHCJE_00072	CDS	342				hypothetical protein
JOOPHCJE_00073	gene	600				
JOOPHCJE_00073	CDS	600		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
JOOPHCJE_00074	gene	522				
JOOPHCJE_00074	CDS	522				hypothetical protein
JOOPHCJE_00075	gene	777				
JOOPHCJE_00075	CDS	777				hypothetical protein
JOOPHCJE_00076	gene	306				
JOOPHCJE_00076	CDS	306				hypothetical protein
JOOPHCJE_00077	gene	756	dtd3			
JOOPHCJE_00077	CDS	756	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
JOOPHCJE_00078	gene	222				
JOOPHCJE_00078	CDS	222				hypothetical protein
JOOPHCJE_00079	gene	73				
JOOPHCJE_00079	tRNA	73				tRNA-Cys(gca)
JOOPHCJE_00080	gene	1233				
JOOPHCJE_00080	CDS	1233				hypothetical protein
JOOPHCJE_00081	gene	759				
JOOPHCJE_00081	CDS	759				hypothetical protein
JOOPHCJE_00082	gene	495				
JOOPHCJE_00082	CDS	495				hypothetical protein
JOOPHCJE_00083	gene	351				
JOOPHCJE_00083	CDS	351				hypothetical protein
JOOPHCJE_00084	gene	465	mntR_1			
JOOPHCJE_00084	CDS	465	mntR_1			HTH-type transcriptional regulator MntR
JOOPHCJE_00085	gene	1821				
JOOPHCJE_00085	CDS	1821				hypothetical protein
JOOPHCJE_00086	gene	1416	tldD			
JOOPHCJE_00086	CDS	1416	tldD	3.4.-.-	COG0312	Metalloprotease TldD
JOOPHCJE_00087	gene	1125				
JOOPHCJE_00087	CDS	1125		3.2.2.-		Putative 3-methyladenine DNA glycosylase
JOOPHCJE_00088	gene	627				
JOOPHCJE_00088	CDS	627				hypothetical protein
JOOPHCJE_00089	gene	375				
JOOPHCJE_00089	CDS	375				hypothetical protein
JOOPHCJE_00090	gene	471				
JOOPHCJE_00090	CDS	471				hypothetical protein
JOOPHCJE_00091	gene	315				
JOOPHCJE_00091	CDS	315				hypothetical protein
JOOPHCJE_00092	gene	159				
JOOPHCJE_00092	CDS	159				hypothetical protein
JOOPHCJE_00093	gene	177				
JOOPHCJE_00093	CDS	177				hypothetical protein
JOOPHCJE_00094	gene	657	ribD2			
JOOPHCJE_00094	CDS	657	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
JOOPHCJE_00095	gene	1191	triA			
JOOPHCJE_00095	CDS	1191	triA	3.5.4.45		Melamine deaminase
JOOPHCJE_00096	gene	750				
JOOPHCJE_00096	CDS	750				hypothetical protein
JOOPHCJE_00097	gene	414	ribH			
JOOPHCJE_00097	CDS	414	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JOOPHCJE_00098	gene	675	ribBA			
JOOPHCJE_00098	CDS	675	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JOOPHCJE_00099	gene	591	ribE			
JOOPHCJE_00099	CDS	591	ribE	2.5.1.9	COG0307	Riboflavin synthase
JOOPHCJE_00100	gene	387				
JOOPHCJE_00100	CDS	387				hypothetical protein
JOOPHCJE_00101	gene	300				
JOOPHCJE_00101	CDS	300				hypothetical protein
JOOPHCJE_00102	gene	495				
JOOPHCJE_00102	CDS	495				hypothetical protein
JOOPHCJE_00103	gene	1584				
JOOPHCJE_00103	CDS	1584		2.3.1.-		tRNA uridine(34) acetyltransferase
JOOPHCJE_00104	gene	291				
JOOPHCJE_00104	CDS	291				hypothetical protein
JOOPHCJE_00105	gene	165				
JOOPHCJE_00105	CDS	165				hypothetical protein
JOOPHCJE_00106	gene	465	mntR_2			
JOOPHCJE_00106	CDS	465	mntR_2			HTH-type transcriptional regulator MntR
JOOPHCJE_00107	gene	216				
JOOPHCJE_00107	CDS	216				hypothetical protein
JOOPHCJE_00108	gene	693				
JOOPHCJE_00108	CDS	693				hypothetical protein
JOOPHCJE_00109	gene	537				
JOOPHCJE_00109	CDS	537				hypothetical protein
JOOPHCJE_00110	gene	381				
JOOPHCJE_00110	CDS	381				hypothetical protein
JOOPHCJE_00111	gene	207				
JOOPHCJE_00111	CDS	207				hypothetical protein
JOOPHCJE_00112	gene	417	citZ			
JOOPHCJE_00112	CDS	417	citZ	2.3.3.16	COG0372	Citrate synthase 2
JOOPHCJE_00113	gene	357				
JOOPHCJE_00113	CDS	357				hypothetical protein
JOOPHCJE_00114	gene	549				
JOOPHCJE_00114	CDS	549				hypothetical protein
JOOPHCJE_00115	gene	552	yvqK			
JOOPHCJE_00115	CDS	552	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
JOOPHCJE_00116	gene	77				
JOOPHCJE_00116	tRNA	77				tRNA-Phe(gaa)
JOOPHCJE_00117	gene	240				
JOOPHCJE_00117	CDS	240				hypothetical protein
JOOPHCJE_00118	gene	240				
JOOPHCJE_00118	CDS	240				hypothetical protein
JOOPHCJE_00119	gene	219				
JOOPHCJE_00119	CDS	219				hypothetical protein
JOOPHCJE_00120	gene	462				
JOOPHCJE_00120	CDS	462				hypothetical protein
JOOPHCJE_00121	gene	252				
JOOPHCJE_00121	CDS	252				hypothetical protein
