locus_tag	ftype	length_bp	gene	EC_number	COG	product
ALDPMHAC_00001	gene	108				
ALDPMHAC_00001	rRNA	108				5S ribosomal RNA
ALDPMHAC_00002	gene	1119				
ALDPMHAC_00002	CDS	1119				hypothetical protein
ALDPMHAC_00003	gene	198				
ALDPMHAC_00003	CDS	198				hypothetical protein
ALDPMHAC_00004	gene	900				
ALDPMHAC_00004	CDS	900		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
ALDPMHAC_00005	gene	495				
ALDPMHAC_00005	CDS	495				hypothetical protein
ALDPMHAC_00006	gene	1530				
ALDPMHAC_00006	CDS	1530				hypothetical protein
ALDPMHAC_00007	gene	1599	pheT			
ALDPMHAC_00007	CDS	1599	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ALDPMHAC_00008	gene	76				
ALDPMHAC_00008	tRNA	76				tRNA-Val(tac)
ALDPMHAC_00009	gene	708	deoC			
ALDPMHAC_00009	CDS	708	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
ALDPMHAC_00010	gene	282				
ALDPMHAC_00010	CDS	282				hypothetical protein
ALDPMHAC_00011	gene	537				
ALDPMHAC_00011	CDS	537				hypothetical protein
ALDPMHAC_00012	gene	627				
ALDPMHAC_00012	CDS	627				hypothetical protein
ALDPMHAC_00013	gene	1128				
ALDPMHAC_00013	CDS	1128				hypothetical protein
ALDPMHAC_00014	gene	873				
ALDPMHAC_00014	CDS	873				hypothetical protein
ALDPMHAC_00015	gene	930				
ALDPMHAC_00015	CDS	930				hypothetical protein
ALDPMHAC_00016	gene	897				
ALDPMHAC_00016	CDS	897				hypothetical protein
ALDPMHAC_00017	gene	945	lnrL_1			
ALDPMHAC_00017	CDS	945	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
ALDPMHAC_00018	gene	759				
ALDPMHAC_00018	CDS	759				hypothetical protein
ALDPMHAC_00019	gene	1275	mvaA_1			
ALDPMHAC_00019	CDS	1275	mvaA_1	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
ALDPMHAC_00020	gene	969	icmF			
ALDPMHAC_00020	CDS	969	icmF	5.4.99.13		Fused isobutyryl-CoA mutase
ALDPMHAC_00021	gene	1737	mcm_1			
ALDPMHAC_00021	CDS	1737	mcm_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
ALDPMHAC_00022	gene	447	mcm_2			
ALDPMHAC_00022	CDS	447	mcm_2	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
ALDPMHAC_00023	gene	483				
ALDPMHAC_00023	CDS	483				hypothetical protein
ALDPMHAC_00024	gene	1020	dapA_1			
ALDPMHAC_00024	CDS	1020	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ALDPMHAC_00025	gene	801	dapB			
ALDPMHAC_00025	CDS	801	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ALDPMHAC_00026	gene	1167	lysC			
ALDPMHAC_00026	CDS	1167	lysC	2.7.2.4		Aspartokinase
ALDPMHAC_00027	gene	1302	lysA			
ALDPMHAC_00027	CDS	1302	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
ALDPMHAC_00028	gene	1170	dapL_1			
ALDPMHAC_00028	CDS	1170	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
ALDPMHAC_00029	gene	372	yabJ			
ALDPMHAC_00029	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
ALDPMHAC_00030	gene	342				
ALDPMHAC_00030	CDS	342			COG0316	Protein
ALDPMHAC_00031	gene	1272				
ALDPMHAC_00031	CDS	1272				hypothetical protein
ALDPMHAC_00032	gene	696				
ALDPMHAC_00032	CDS	696				hypothetical protein
ALDPMHAC_00033	gene	1539				
ALDPMHAC_00033	CDS	1539				hypothetical protein
ALDPMHAC_00034	gene	1050				
ALDPMHAC_00034	CDS	1050				hypothetical protein
ALDPMHAC_00035	gene	1281				
ALDPMHAC_00035	CDS	1281				hypothetical protein
ALDPMHAC_00036	gene	333				
ALDPMHAC_00036	CDS	333				hypothetical protein
ALDPMHAC_00037	gene	612				
ALDPMHAC_00037	CDS	612				hypothetical protein
ALDPMHAC_00038	gene	1323	hemA			
ALDPMHAC_00038	CDS	1323	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
ALDPMHAC_00039	gene	915	hemC			
ALDPMHAC_00039	CDS	915	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
ALDPMHAC_00040	gene	747				
ALDPMHAC_00040	CDS	747				hypothetical protein
ALDPMHAC_00041	gene	990	hemB			
ALDPMHAC_00041	CDS	990	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
ALDPMHAC_00042	gene	708				
ALDPMHAC_00042	CDS	708			COG3253	putative protein/MSMEI_2713
ALDPMHAC_00043	gene	1299	hemL			
ALDPMHAC_00043	CDS	1299	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
ALDPMHAC_00044	gene	1029	hemE			
ALDPMHAC_00044	CDS	1029	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
ALDPMHAC_00045	gene	900	hemH1			
ALDPMHAC_00045	CDS	900	hemH1	4.99.1.1	COG0276	Ferrochelatase 1
ALDPMHAC_00046	gene	444	lrp_1			
ALDPMHAC_00046	CDS	444	lrp_1		COG1522	Leucine-responsive regulatory protein
ALDPMHAC_00047	gene	969	asnS_1			
ALDPMHAC_00047	CDS	969	asnS_1	6.1.1.22	COG0017	Asparagine--tRNA ligase
ALDPMHAC_00048	gene	819	xpt			
ALDPMHAC_00048	CDS	819	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
ALDPMHAC_00049	gene	675	udgb			
ALDPMHAC_00049	CDS	675	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
ALDPMHAC_00050	gene	435	yvqK			
