locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMFNFMJO_00001	gene	1839				
FMFNFMJO_00001	CDS	1839				hypothetical protein
FMFNFMJO_00002	gene	249				
FMFNFMJO_00002	CDS	249				hypothetical protein
FMFNFMJO_00003	gene	498				
FMFNFMJO_00003	CDS	498				hypothetical protein
FMFNFMJO_00004	gene	630				
FMFNFMJO_00004	CDS	630				hypothetical protein
FMFNFMJO_00005	gene	558				
FMFNFMJO_00005	CDS	558				hypothetical protein
FMFNFMJO_00006	gene	1242	nrgA			
FMFNFMJO_00006	CDS	1242	nrgA			Ammonium transporter
FMFNFMJO_00007	gene	1158				
FMFNFMJO_00007	CDS	1158				hypothetical protein
FMFNFMJO_00008	gene	252				
FMFNFMJO_00008	CDS	252				hypothetical protein
FMFNFMJO_00009	gene	1092	malK			
FMFNFMJO_00009	CDS	1092	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
FMFNFMJO_00010	gene	1476				
FMFNFMJO_00010	CDS	1476		3.5.2.-		D-hydantoinase
FMFNFMJO_00011	gene	1125	pyrD_1			
FMFNFMJO_00011	CDS	1125	pyrD_1	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
FMFNFMJO_00012	gene	150				
FMFNFMJO_00012	CDS	150				hypothetical protein
FMFNFMJO_00013	gene	147				
FMFNFMJO_00013	CDS	147				hypothetical protein
FMFNFMJO_00014	gene	342				
FMFNFMJO_00014	CDS	342				hypothetical protein
FMFNFMJO_00015	gene	594				
FMFNFMJO_00015	CDS	594				hypothetical protein
FMFNFMJO_00016	gene	1149				
FMFNFMJO_00016	CDS	1149				hypothetical protein
FMFNFMJO_00017	gene	411	atzA_1			
FMFNFMJO_00017	CDS	411	atzA_1	3.8.1.8		Atrazine chlorohydrolase
FMFNFMJO_00018	gene	291				
FMFNFMJO_00018	CDS	291				hypothetical protein
FMFNFMJO_00019	gene	1449				
FMFNFMJO_00019	CDS	1449				hypothetical protein
FMFNFMJO_00020	gene	936	iolX			
FMFNFMJO_00020	CDS	936	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
FMFNFMJO_00021	gene	1203				
FMFNFMJO_00021	CDS	1203				hypothetical protein
FMFNFMJO_00022	gene	243				
FMFNFMJO_00022	CDS	243				hypothetical protein
FMFNFMJO_00023	gene	1488				
FMFNFMJO_00023	CDS	1488				hypothetical protein
FMFNFMJO_00024	gene	861				
FMFNFMJO_00024	CDS	861				hypothetical protein
FMFNFMJO_00025	gene	1713	moaA_1			
FMFNFMJO_00025	CDS	1713	moaA_1			GTP 3',8-cyclase
FMFNFMJO_00026	gene	741				
FMFNFMJO_00026	CDS	741				hypothetical protein
FMFNFMJO_00027	gene	444				
FMFNFMJO_00027	CDS	444				hypothetical protein
FMFNFMJO_00028	gene	390				
FMFNFMJO_00028	CDS	390				hypothetical protein
FMFNFMJO_00029	gene	279				
FMFNFMJO_00029	CDS	279				hypothetical protein
FMFNFMJO_00030	gene	165				
FMFNFMJO_00030	CDS	165				hypothetical protein
FMFNFMJO_00031	gene	1542	pepA			
FMFNFMJO_00031	CDS	1542	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
