locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKDIDOID_00001	gene	162				
AKDIDOID_00001	CDS	162				hypothetical protein
AKDIDOID_00002	gene	177				
AKDIDOID_00002	CDS	177				hypothetical protein
AKDIDOID_00003	gene	2094				
AKDIDOID_00003	CDS	2094				hypothetical protein
AKDIDOID_00004	gene	528				
AKDIDOID_00004	CDS	528				hypothetical protein
AKDIDOID_00005	gene	957	ruvB_1			
AKDIDOID_00005	CDS	957	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
AKDIDOID_00006	gene	86				
AKDIDOID_00006	tRNA	86				tRNA-Ser(tga)
AKDIDOID_00007	gene	540				
AKDIDOID_00007	CDS	540				hypothetical protein
AKDIDOID_00008	gene	666				
AKDIDOID_00008	CDS	666				hypothetical protein
AKDIDOID_00009	gene	1275	hisS			
AKDIDOID_00009	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AKDIDOID_00010	gene	417				
AKDIDOID_00010	CDS	417				Protein archease
AKDIDOID_00011	gene	753	infB_1			
AKDIDOID_00011	CDS	753	infB_1			Translation initiation factor IF-2
AKDIDOID_00012	gene	900	infB_2			
AKDIDOID_00012	CDS	900	infB_2		COG0532	Translation initiation factor IF-2
AKDIDOID_00013	gene	399	ndk			
AKDIDOID_00013	CDS	399	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
AKDIDOID_00014	gene	198				
AKDIDOID_00014	CDS	198				hypothetical protein
AKDIDOID_00015	gene	219				
AKDIDOID_00015	CDS	219				hypothetical protein
AKDIDOID_00016	gene	393				
AKDIDOID_00016	CDS	393				hypothetical protein
AKDIDOID_00017	gene	1350	algC			
AKDIDOID_00017	CDS	1350	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
AKDIDOID_00018	gene	85				
AKDIDOID_00018	tRNA	85				tRNA-Leu(tag)
AKDIDOID_00019	gene	843	purU			
AKDIDOID_00019	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AKDIDOID_00020	gene	708	mftE			
AKDIDOID_00020	CDS	708	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
AKDIDOID_00021	gene	219				
AKDIDOID_00021	CDS	219				hypothetical protein
AKDIDOID_00022	gene	852				
AKDIDOID_00022	CDS	852				hypothetical protein
AKDIDOID_00023	gene	675	rpiA			
AKDIDOID_00023	CDS	675	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
AKDIDOID_00024	gene	1398	lhyD			
AKDIDOID_00024	CDS	1398	lhyD	3.5.2.-		L-hydantoinase
AKDIDOID_00025	gene	72				
AKDIDOID_00025	tRNA	72				tRNA-Ala(cgc)
AKDIDOID_00026	gene	363				
