locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGEHPCCA_00001	gene	135				
KGEHPCCA_00001	CDS	135				hypothetical protein
KGEHPCCA_00002	gene	1200				
KGEHPCCA_00002	CDS	1200				hypothetical protein
KGEHPCCA_00003	gene	696				
KGEHPCCA_00003	CDS	696				hypothetical protein
KGEHPCCA_00004	gene	663	rnhB			
KGEHPCCA_00004	CDS	663	rnhB			Ribonuclease HII
KGEHPCCA_00005	gene	1191	trm1			
KGEHPCCA_00005	CDS	1191	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
KGEHPCCA_00006	gene	591	rlmE			
KGEHPCCA_00006	CDS	591	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
KGEHPCCA_00007	gene	357				
KGEHPCCA_00007	CDS	357				hypothetical protein
KGEHPCCA_00008	gene	2058				
KGEHPCCA_00008	CDS	2058				hypothetical protein
KGEHPCCA_00009	gene	2157				
KGEHPCCA_00009	CDS	2157				hypothetical protein
KGEHPCCA_00010	gene	513	apt			
KGEHPCCA_00010	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
KGEHPCCA_00011	gene	807	mtnP			
KGEHPCCA_00011	CDS	807	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
KGEHPCCA_00012	gene	243				
KGEHPCCA_00012	CDS	243				hypothetical protein
KGEHPCCA_00013	gene	402				
KGEHPCCA_00013	CDS	402				hypothetical protein
KGEHPCCA_00014	gene	369				
KGEHPCCA_00014	CDS	369				hypothetical protein
KGEHPCCA_00015	gene	96				
KGEHPCCA_00015	CDS	96				hypothetical protein
KGEHPCCA_00016	gene	363				
KGEHPCCA_00016	CDS	363				hypothetical protein
KGEHPCCA_00017	gene	1098	TOP6A			
KGEHPCCA_00017	CDS	1098	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
KGEHPCCA_00018	gene	1839	TOP6B			
KGEHPCCA_00018	CDS	1839	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
KGEHPCCA_00019	gene	570				
KGEHPCCA_00019	CDS	570				hypothetical protein
KGEHPCCA_00020	gene	792				
KGEHPCCA_00020	CDS	792				hypothetical protein
KGEHPCCA_00021	gene	312				
KGEHPCCA_00021	CDS	312				hypothetical protein
KGEHPCCA_00022	gene	294				
KGEHPCCA_00022	CDS	294				hypothetical protein
KGEHPCCA_00023	gene	423				
KGEHPCCA_00023	CDS	423				hypothetical protein
KGEHPCCA_00024	gene	144				
KGEHPCCA_00024	CDS	144				hypothetical protein
KGEHPCCA_00025	gene	498				
KGEHPCCA_00025	CDS	498				hypothetical protein
KGEHPCCA_00026	gene	1128				
KGEHPCCA_00026	CDS	1128				hypothetical protein
KGEHPCCA_00027	gene	798				
KGEHPCCA_00027	CDS	798		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
KGEHPCCA_00028	gene	420				
KGEHPCCA_00028	CDS	420				hypothetical protein
KGEHPCCA_00029	gene	741	pyrF			
KGEHPCCA_00029	CDS	741	pyrF			Orotidine 5'-phosphate decarboxylase
KGEHPCCA_00030	gene	666				
KGEHPCCA_00030	CDS	666				hypothetical protein
KGEHPCCA_00031	gene	1002	purA			
KGEHPCCA_00031	CDS	1002	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
KGEHPCCA_00032	gene	462				
KGEHPCCA_00032	CDS	462				hypothetical protein
KGEHPCCA_00033	gene	279				
KGEHPCCA_00033	CDS	279				hypothetical protein
KGEHPCCA_00034	gene	210				
KGEHPCCA_00034	CDS	210				hypothetical protein
KGEHPCCA_00035	gene	639				
KGEHPCCA_00035	CDS	639				hypothetical protein
KGEHPCCA_00036	gene	333				
KGEHPCCA_00036	CDS	333				hypothetical protein
KGEHPCCA_00037	gene	600				
KGEHPCCA_00037	CDS	600		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
KGEHPCCA_00038	gene	519				
KGEHPCCA_00038	CDS	519				hypothetical protein
KGEHPCCA_00039	gene	777				
KGEHPCCA_00039	CDS	777				hypothetical protein
KGEHPCCA_00040	gene	339				
KGEHPCCA_00040	CDS	339				hypothetical protein
KGEHPCCA_00041	gene	756	ycfH			
KGEHPCCA_00041	CDS	756	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
KGEHPCCA_00042	gene	222				
KGEHPCCA_00042	CDS	222				hypothetical protein
KGEHPCCA_00043	gene	75				
KGEHPCCA_00043	tRNA	75				tRNA-Cys(gca)
KGEHPCCA_00044	gene	1752				
KGEHPCCA_00044	CDS	1752				hypothetical protein
KGEHPCCA_00045	gene	168				
KGEHPCCA_00045	CDS	168				hypothetical protein
KGEHPCCA_00046	gene	642				
KGEHPCCA_00046	CDS	642				hypothetical protein
KGEHPCCA_00047	gene	282				
KGEHPCCA_00047	CDS	282				hypothetical protein
KGEHPCCA_00048	gene	219				
KGEHPCCA_00048	CDS	219				hypothetical protein
KGEHPCCA_00049	gene	195				
KGEHPCCA_00049	CDS	195				hypothetical protein
KGEHPCCA_00050	gene	93				
KGEHPCCA_00050	CDS	93				hypothetical protein
KGEHPCCA_00051	gene	74				
KGEHPCCA_00051	tRNA	74				tRNA-Thr(cgt)
KGEHPCCA_00052	gene	1299	algC			
KGEHPCCA_00052	CDS	1299	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
KGEHPCCA_00053	gene	951	thiL			
KGEHPCCA_00053	CDS	951	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
KGEHPCCA_00054	gene	579				
KGEHPCCA_00054	CDS	579				hypothetical protein
KGEHPCCA_00055	gene	312				
KGEHPCCA_00055	CDS	312				hypothetical protein
KGEHPCCA_00056	gene	390				
KGEHPCCA_00056	CDS	390				hypothetical protein
KGEHPCCA_00057	gene	657	rtcB_1			
KGEHPCCA_00057	CDS	657	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
KGEHPCCA_00058	gene	768	rtcB_2			
KGEHPCCA_00058	CDS	768	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
KGEHPCCA_00059	gene	240				
KGEHPCCA_00059	CDS	240				hypothetical protein
KGEHPCCA_00060	gene	216				
KGEHPCCA_00060	CDS	216				hypothetical protein
KGEHPCCA_00061	gene	387				
KGEHPCCA_00061	CDS	387				hypothetical protein
KGEHPCCA_00062	gene	498				
KGEHPCCA_00062	CDS	498				hypothetical protein
KGEHPCCA_00063	gene	648	bacG			
KGEHPCCA_00063	CDS	648	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
KGEHPCCA_00064	gene	303				
KGEHPCCA_00064	CDS	303				hypothetical protein
KGEHPCCA_00065	gene	210				
KGEHPCCA_00065	CDS	210				hypothetical protein
KGEHPCCA_00066	gene	621				
KGEHPCCA_00066	CDS	621				hypothetical protein
KGEHPCCA_00067	gene	837				
KGEHPCCA_00067	CDS	837				hypothetical protein
KGEHPCCA_00068	gene	897				
KGEHPCCA_00068	CDS	897				hypothetical protein
KGEHPCCA_00069	gene	498				
KGEHPCCA_00069	CDS	498				hypothetical protein
KGEHPCCA_00070	gene	384				
KGEHPCCA_00070	CDS	384				hypothetical protein
KGEHPCCA_00071	gene	1059				
KGEHPCCA_00071	CDS	1059				hypothetical protein
KGEHPCCA_00072	gene	429				
KGEHPCCA_00072	CDS	429				hypothetical protein
KGEHPCCA_00073	gene	645				
KGEHPCCA_00073	CDS	645				hypothetical protein
KGEHPCCA_00074	gene	507				
KGEHPCCA_00074	CDS	507				hypothetical protein
KGEHPCCA_00075	gene	360				
KGEHPCCA_00075	CDS	360				hypothetical protein
KGEHPCCA_00076	gene	1554				
KGEHPCCA_00076	CDS	1554				hypothetical protein
KGEHPCCA_00077	gene	168				
KGEHPCCA_00077	CDS	168				hypothetical protein
KGEHPCCA_00078	gene	876				
KGEHPCCA_00078	CDS	876				hypothetical protein
KGEHPCCA_00079	gene	76				
KGEHPCCA_00079	tRNA	76				tRNA-Glu(ctc)
KGEHPCCA_00080	gene	714				
KGEHPCCA_00080	CDS	714				hypothetical protein
KGEHPCCA_00081	gene	570				
KGEHPCCA_00081	CDS	570				hypothetical protein
KGEHPCCA_00082	gene	495				
KGEHPCCA_00082	CDS	495				hypothetical protein
KGEHPCCA_00083	gene	324				
KGEHPCCA_00083	CDS	324				hypothetical protein
KGEHPCCA_00084	gene	74				
KGEHPCCA_00084	tRNA	74				tRNA-Gly(gcc)
KGEHPCCA_00085	gene	435				
KGEHPCCA_00085	CDS	435				hypothetical protein
KGEHPCCA_00086	gene	1323	magA			
KGEHPCCA_00086	CDS	1323	magA		COG0475	Iron transporter MagA
KGEHPCCA_00087	gene	639				
KGEHPCCA_00087	CDS	639				hypothetical protein
KGEHPCCA_00088	gene	2031				
KGEHPCCA_00088	CDS	2031				hypothetical protein
KGEHPCCA_00089	gene	957				
KGEHPCCA_00089	CDS	957				hypothetical protein
KGEHPCCA_00090	gene	816	nadK			
KGEHPCCA_00090	CDS	816	nadK	2.7.1.23		NAD kinase
KGEHPCCA_00091	gene	480				
KGEHPCCA_00091	CDS	480				hypothetical protein
KGEHPCCA_00092	gene	687				
KGEHPCCA_00092	CDS	687				hypothetical protein
KGEHPCCA_00093	gene	387				
KGEHPCCA_00093	CDS	387				hypothetical protein
