#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Nitrosomarinus_catalina_strain_SPOT01-contig1_1465 -          TIGR00021            TIGR00021    9.6e-63  208.0   0.5   1.1e-62  207.8   0.5   1.0   1   0   0   1   1   1   1 # 1187712 # 1188386 # 1 # ID=1_1465;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.293
Nitrosomarinus_catalina_strain_SPOT01-contig1_1126 -          TIGR00037            TIGR00037      6e-32  106.8   0.4   6.7e-32  106.6   0.4   1.0   1   0   0   1   1   1   1 # 907294 # 907707 # -1 # ID=1_1126;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.345
Nitrosomarinus_catalina_strain_SPOT01-contig1_226 -          TIGR00042            TIGR00042    2.7e-48  160.4   0.2   3.1e-48  160.2   0.2   1.0   1   0   0   1   1   1   1 # 210880 # 211446 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.291
Nitrosomarinus_catalina_strain_SPOT01-contig1_1308 -          TIGR00064            TIGR00064    1.4e-90  299.9   8.0   1.7e-90  299.6   8.0   1.1   1   0   0   1   1   1   1 # 1045515 # 1046966 # -1 # ID=1_1308;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.342
Nitrosomarinus_catalina_strain_SPOT01-contig1_111 -          TIGR00111            TIGR00111    2.8e-54  181.3   9.2   3.2e-54  181.1   9.2   1.0   1   0   0   1   1   1   1 # 95711 # 96754 # -1 # ID=1_111;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.293
Nitrosomarinus_catalina_strain_SPOT01-contig1_102 -          TIGR00134            TIGR00134   1.3e-188  624.7  13.4  1.5e-188  624.5  13.4   1.0   1   0   0   1   1   1   1 # 85886 # 87790 # -1 # ID=1_102;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.286
Nitrosomarinus_catalina_strain_SPOT01-contig1_510 -          TIGR00194            TIGR00194     6e-151  500.5   8.8  7.3e-151  500.2   8.8   1.0   1   0   0   1   1   1   1 # 440234 # 441820 # 1 # ID=1_510;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.286
Nitrosomarinus_catalina_strain_SPOT01-contig1_1566 -          TIGR00240            TIGR00240    9.3e-51  168.1   7.5     1e-50  168.0   7.5   1.0   1   0   0   1   1   1   1 # 1269810 # 1270271 # 1 # ID=1_1566;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.325
Nitrosomarinus_catalina_strain_SPOT01-contig1_1509 -          TIGR00264            TIGR00264    1.2e-28   96.2   3.1   1.5e-28   96.0   3.1   1.0   1   0   0   1   1   1   1 # 1219989 # 1220330 # -1 # ID=1_1509;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.377
Nitrosomarinus_catalina_strain_SPOT01-contig1_1256 -          TIGR00279            TIGR00279    1.3e-43  145.3   0.1   1.6e-43  145.0   0.1   1.0   1   0   0   1   1   1   1 # 1006666 # 1007175 # 1 # ID=1_1256;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.380
Nitrosomarinus_catalina_strain_SPOT01-contig1_442 -          TIGR00283            TIGR00283    2.7e-38  127.4   0.1     3e-38  127.2   0.1   1.0   1   0   0   1   1   1   1 # 390564 # 390917 # 1 # ID=1_442;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.381
Nitrosomarinus_catalina_strain_SPOT01-contig1_1276 -          TIGR00291            TIGR00291    3.3e-63  209.8   4.3   3.6e-63  209.6   4.3   1.0   1   0   0   1   1   1   1 # 1021604 # 1022290 # -1 # ID=1_1276;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.346
Nitrosomarinus_catalina_strain_SPOT01-contig1_1309 -          TIGR00293            TIGR00293    1.1e-24   83.5   2.5   1.6e-24   83.0   2.5   1.2   1   0   0   1   1   1   1 # 1046970 # 1047401 # -1 # ID=1_1309;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.340
Nitrosomarinus_catalina_strain_SPOT01-contig1_1135 -          TIGR00307            TIGR00307    2.7e-24   82.3   5.4   3.2e-24   82.1   5.4   1.0   1   0   0   1   1   1   1 # 913541 # 913924 # 1 # ID=1_1135;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.331
Nitrosomarinus_catalina_strain_SPOT01-contig1_340 -          TIGR00308            TIGR00308    1.7e-80  267.8   0.0   2.1e-80  267.5   0.0   1.0   1   0   0   1   1   1   1 # 296999 # 298168 # -1 # ID=1_340;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.303
Nitrosomarinus_catalina_strain_SPOT01-contig1_1445 -          TIGR00323            TIGR00323    1.6e-53  177.8   5.1     2e-53  177.5   5.1   1.0   1   0   0   1   1   1   1 # 1171652 # 1172317 # 1 # ID=1_1445;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.323
Nitrosomarinus_catalina_strain_SPOT01-contig1_579  -          TIGR00324            TIGR00324    5.7e-31  104.3   0.0   7.1e-31  104.0   0.0   1.1   1   0   0   1   1   1   1 # 491569 # 492105 # -1 # ID=1_579;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.285
