locus_tag	ftype	length_bp	gene	EC_number	COG	product
NMHLDGJN_00001	gene	1047	spsI			
NMHLDGJN_00001	CDS	1047	spsI		COG0558	Bifunctional IPC transferase and DIPP synthase
NMHLDGJN_00002	gene	792	COQ5_1			
NMHLDGJN_00002	CDS	792	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NMHLDGJN_00003	gene	303				
NMHLDGJN_00003	CDS	303				hypothetical protein
NMHLDGJN_00004	gene	1281				
NMHLDGJN_00004	CDS	1281		2.7.1.165	COG2379	D-glycerate 2-kinase
NMHLDGJN_00005	gene	381				
NMHLDGJN_00005	CDS	381				hypothetical protein
NMHLDGJN_00006	gene	207				
NMHLDGJN_00006	CDS	207				hypothetical protein
NMHLDGJN_00007	gene	1164	citZ_1			
NMHLDGJN_00007	CDS	1164	citZ_1	2.3.3.16	COG0372	Citrate synthase 2
NMHLDGJN_00008	gene	201				
NMHLDGJN_00008	CDS	201				hypothetical protein
NMHLDGJN_00009	gene	390				
NMHLDGJN_00009	CDS	390				hypothetical protein
NMHLDGJN_00010	gene	915				
NMHLDGJN_00010	CDS	915				hypothetical protein
NMHLDGJN_00011	gene	165				
NMHLDGJN_00011	CDS	165				hypothetical protein
NMHLDGJN_00012	gene	957	ghrB_1			
NMHLDGJN_00012	CDS	957	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
NMHLDGJN_00013	gene	147				
NMHLDGJN_00013	CDS	147				hypothetical protein
NMHLDGJN_00014	gene	1581				
NMHLDGJN_00014	CDS	1581				hypothetical protein
NMHLDGJN_00015	gene	732	livF_1			
NMHLDGJN_00015	CDS	732	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NMHLDGJN_00016	gene	756	lptB_1			
NMHLDGJN_00016	CDS	756	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NMHLDGJN_00017	gene	618	rocA			
NMHLDGJN_00017	CDS	618	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
NMHLDGJN_00018	gene	357				
NMHLDGJN_00018	CDS	357				hypothetical protein
NMHLDGJN_00019	gene	207				
NMHLDGJN_00019	CDS	207				hypothetical protein
NMHLDGJN_00020	gene	417				
NMHLDGJN_00020	CDS	417				hypothetical protein
NMHLDGJN_00021	gene	333				
NMHLDGJN_00021	CDS	333				hypothetical protein
NMHLDGJN_00022	gene	453				
NMHLDGJN_00022	CDS	453				hypothetical protein
NMHLDGJN_00023	gene	300				
NMHLDGJN_00023	CDS	300				hypothetical protein
NMHLDGJN_00024	gene	999	drrA_1			
NMHLDGJN_00024	CDS	999	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
NMHLDGJN_00025	gene	738				
NMHLDGJN_00025	CDS	738				hypothetical protein
NMHLDGJN_00026	gene	750				
NMHLDGJN_00026	CDS	750				hypothetical protein
NMHLDGJN_00027	gene	249				
NMHLDGJN_00027	CDS	249				hypothetical protein
NMHLDGJN_00028	gene	264				
NMHLDGJN_00028	CDS	264				hypothetical protein
NMHLDGJN_00029	gene	810				
NMHLDGJN_00029	CDS	810				hypothetical protein
NMHLDGJN_00030	gene	132				
NMHLDGJN_00030	CDS	132				hypothetical protein
NMHLDGJN_00031	gene	858	mcl2			
NMHLDGJN_00031	CDS	858	mcl2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
