locus_tag	ftype	length_bp	gene	EC_number	COG	product
INAECAKM_00001	gene	756	murI			
INAECAKM_00001	CDS	756	murI	5.1.1.3		Glutamate racemase
INAECAKM_00002	gene	771	cbiF			
INAECAKM_00002	CDS	771	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
INAECAKM_00003	gene	723	cbiL			
INAECAKM_00003	CDS	723	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
INAECAKM_00004	gene	591	cbiT			
INAECAKM_00004	CDS	591	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
INAECAKM_00005	gene	477				
INAECAKM_00005	CDS	477				hypothetical protein
INAECAKM_00006	gene	1956				
INAECAKM_00006	CDS	1956				hypothetical protein
INAECAKM_00007	gene	387				
INAECAKM_00007	CDS	387				hypothetical protein
INAECAKM_00008	gene	1155				
INAECAKM_00008	CDS	1155				hypothetical protein
INAECAKM_00009	gene	654	nth			
INAECAKM_00009	CDS	654	nth	4.2.99.18	COG0177	Endonuclease III
INAECAKM_00010	gene	7485				
INAECAKM_00010	CDS	7485				hypothetical protein
INAECAKM_00011	gene	1458	glyQS			
INAECAKM_00011	CDS	1458	glyQS	6.1.1.14		Glycine--tRNA ligase
INAECAKM_00012	gene	840	nfo			
INAECAKM_00012	CDS	840	nfo	3.1.21.2	COG0648	putative endonuclease 4
INAECAKM_00013	gene	1026				
INAECAKM_00013	CDS	1026				hypothetical protein
INAECAKM_00014	gene	1122				
INAECAKM_00014	CDS	1122				hypothetical protein
INAECAKM_00015	gene	2856				
INAECAKM_00015	CDS	2856				hypothetical protein
INAECAKM_00016	gene	543	guaA_1			
INAECAKM_00016	CDS	543	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
INAECAKM_00017	gene	963				
INAECAKM_00017	CDS	963				hypothetical protein
INAECAKM_00018	gene	74				
INAECAKM_00018	tRNA	74				tRNA-Gly(ccc)
INAECAKM_00019	gene	174				
INAECAKM_00019	CDS	174				hypothetical protein
INAECAKM_00020	gene	411				
INAECAKM_00020	CDS	411				hypothetical protein
INAECAKM_00021	gene	1263	selB			
INAECAKM_00021	CDS	1263	selB		COG3276	Selenocysteine-specific elongation factor
INAECAKM_00022	gene	369				
INAECAKM_00022	CDS	369				hypothetical protein
INAECAKM_00023	gene	450				
INAECAKM_00023	CDS	450				hypothetical protein
INAECAKM_00024	gene	2136				
INAECAKM_00024	CDS	2136				hypothetical protein
INAECAKM_00025	gene	156				
INAECAKM_00025	CDS	156				hypothetical protein
INAECAKM_00026	gene	798	pnp_1			
INAECAKM_00026	CDS	798	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
INAECAKM_00027	gene	531	cobO_1			
INAECAKM_00027	CDS	531	cobO_1	2.5.1.17		Corrinoid adenosyltransferase
INAECAKM_00028	gene	1353	cbiA			
INAECAKM_00028	CDS	1353	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
INAECAKM_00029	gene	642	cbiC			
INAECAKM_00029	CDS	642	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
INAECAKM_00030	gene	753	cbiX			
INAECAKM_00030	CDS	753	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
INAECAKM_00031	gene	1053	cbiG			
INAECAKM_00031	CDS	1053	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
INAECAKM_00032	gene	1086	cbiD			
INAECAKM_00032	CDS	1086	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
INAECAKM_00033	gene	870				
INAECAKM_00033	CDS	870				hypothetical protein
INAECAKM_00034	gene	1167	metK			
INAECAKM_00034	CDS	1167	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
INAECAKM_00035	gene	246				
