locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBFMNMDC_00001	gene	1290				
MBFMNMDC_00001	CDS	1290				hypothetical protein
MBFMNMDC_00002	gene	522				
MBFMNMDC_00002	CDS	522				hypothetical protein
MBFMNMDC_00003	gene	1326	ffh			
MBFMNMDC_00003	CDS	1326	ffh		COG0541	Signal recognition particle protein
MBFMNMDC_00004	gene	822	egsA			
MBFMNMDC_00004	CDS	822	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
MBFMNMDC_00005	gene	756				
MBFMNMDC_00005	CDS	756				hypothetical protein
MBFMNMDC_00006	gene	1158				
MBFMNMDC_00006	CDS	1158		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
MBFMNMDC_00007	gene	495				
MBFMNMDC_00007	CDS	495		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
MBFMNMDC_00008	gene	207				
MBFMNMDC_00008	CDS	207				hypothetical protein
MBFMNMDC_00009	gene	1512	abfD_1			
MBFMNMDC_00009	CDS	1512	abfD_1	4.2.1.120		4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
MBFMNMDC_00010	gene	708				
MBFMNMDC_00010	CDS	708				hypothetical protein
MBFMNMDC_00011	gene	771				
MBFMNMDC_00011	CDS	771				hypothetical protein
MBFMNMDC_00012	gene	294				
MBFMNMDC_00012	CDS	294				hypothetical protein
MBFMNMDC_00013	gene	285				
MBFMNMDC_00013	CDS	285				hypothetical protein
MBFMNMDC_00014	gene	198				
MBFMNMDC_00014	CDS	198				hypothetical protein
MBFMNMDC_00015	gene	648				
MBFMNMDC_00015	CDS	648			COG1926	Putative phosphoribosyl transferase
MBFMNMDC_00016	gene	420				
MBFMNMDC_00016	CDS	420				hypothetical protein
MBFMNMDC_00017	gene	840	IMPDH_1			
MBFMNMDC_00017	CDS	840	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MBFMNMDC_00018	gene	651	IMPDH_2			
MBFMNMDC_00018	CDS	651	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MBFMNMDC_00019	gene	186				
MBFMNMDC_00019	CDS	186				hypothetical protein
