locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNMKFPKK_00001	gene	198				
JNMKFPKK_00001	CDS	198				hypothetical protein
JNMKFPKK_00002	gene	813				
JNMKFPKK_00002	CDS	813			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
JNMKFPKK_00003	gene	246	pyrD_1			
JNMKFPKK_00003	CDS	246	pyrD_1	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
JNMKFPKK_00004	gene	453				
JNMKFPKK_00004	CDS	453				hypothetical protein
JNMKFPKK_00005	gene	780				
JNMKFPKK_00005	CDS	780				hypothetical protein
JNMKFPKK_00006	gene	378	tadA			
JNMKFPKK_00006	CDS	378	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
JNMKFPKK_00007	gene	138				
JNMKFPKK_00007	CDS	138				hypothetical protein
JNMKFPKK_00008	gene	285				
JNMKFPKK_00008	CDS	285				hypothetical protein
JNMKFPKK_00009	gene	297				
JNMKFPKK_00009	CDS	297				hypothetical protein
JNMKFPKK_00010	gene	267				
JNMKFPKK_00010	CDS	267				hypothetical protein
JNMKFPKK_00011	gene	477	ppiA			
JNMKFPKK_00011	CDS	477	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JNMKFPKK_00012	gene	186	mdh_1			
JNMKFPKK_00012	CDS	186	mdh_1	1.1.1.37		Malate dehydrogenase
JNMKFPKK_00013	gene	264	livF_1			
JNMKFPKK_00013	CDS	264	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JNMKFPKK_00014	gene	369				
JNMKFPKK_00014	CDS	369				hypothetical protein
JNMKFPKK_00015	gene	843				
JNMKFPKK_00015	CDS	843				hypothetical protein
JNMKFPKK_00016	gene	435				
JNMKFPKK_00016	CDS	435				hypothetical protein
JNMKFPKK_00017	gene	336				
JNMKFPKK_00017	CDS	336				hypothetical protein
JNMKFPKK_00018	gene	195				
JNMKFPKK_00018	CDS	195				hypothetical protein
JNMKFPKK_00019	gene	441				
JNMKFPKK_00019	CDS	441				hypothetical protein
JNMKFPKK_00020	gene	465	infB			
JNMKFPKK_00020	CDS	465	infB			Translation initiation factor IF-2
JNMKFPKK_00021	gene	1119	mqnC			
JNMKFPKK_00021	CDS	1119	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
JNMKFPKK_00022	gene	1443	ubiD_1			
JNMKFPKK_00022	CDS	1443	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JNMKFPKK_00023	gene	231				
JNMKFPKK_00023	CDS	231				hypothetical protein
JNMKFPKK_00024	gene	378				
JNMKFPKK_00024	CDS	378				hypothetical protein
JNMKFPKK_00025	gene	1401	groL_1			
JNMKFPKK_00025	CDS	1401	groL_1			60 kDa chaperonin
JNMKFPKK_00026	gene	186	argC_1			
JNMKFPKK_00026	CDS	186	argC_1	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
JNMKFPKK_00027	gene	804	lysZ			
JNMKFPKK_00027	CDS	804	lysZ	2.7.2.-	COG0548	[LysW]-aminoadipate kinase
JNMKFPKK_00028	gene	150				
JNMKFPKK_00028	CDS	150				hypothetical protein
JNMKFPKK_00029	gene	171				
JNMKFPKK_00029	CDS	171				hypothetical protein
JNMKFPKK_00030	gene	240				
JNMKFPKK_00030	CDS	240				hypothetical protein
JNMKFPKK_00031	gene	231				
JNMKFPKK_00031	CDS	231				hypothetical protein
JNMKFPKK_00032	gene	378	gatA_1			
JNMKFPKK_00032	CDS	378	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JNMKFPKK_00033	gene	756				
JNMKFPKK_00033	CDS	756				hypothetical protein
JNMKFPKK_00034	gene	774	aspS2_1			
JNMKFPKK_00034	CDS	774	aspS2_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
JNMKFPKK_00035	gene	162				
JNMKFPKK_00035	CDS	162				hypothetical protein
JNMKFPKK_00036	gene	870	alaA_1			
JNMKFPKK_00036	CDS	870	alaA_1	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
JNMKFPKK_00037	gene	402				
JNMKFPKK_00037	CDS	402				hypothetical protein
JNMKFPKK_00038	gene	234				
JNMKFPKK_00038	CDS	234				hypothetical protein
JNMKFPKK_00039	gene	456				
JNMKFPKK_00039	CDS	456				hypothetical protein
JNMKFPKK_00040	gene	996	tuf			
JNMKFPKK_00040	CDS	996	tuf		COG0050	Elongation factor Tu
JNMKFPKK_00041	gene	168				
JNMKFPKK_00041	CDS	168				hypothetical protein
JNMKFPKK_00042	gene	465				
JNMKFPKK_00042	CDS	465				hypothetical protein
JNMKFPKK_00043	gene	297				
JNMKFPKK_00043	CDS	297				hypothetical protein
JNMKFPKK_00044	gene	792				
JNMKFPKK_00044	CDS	792				hypothetical protein
JNMKFPKK_00045	gene	645				
JNMKFPKK_00045	CDS	645				hypothetical protein
JNMKFPKK_00046	gene	405				
JNMKFPKK_00046	CDS	405				hypothetical protein
JNMKFPKK_00047	gene	201				
JNMKFPKK_00047	CDS	201				hypothetical protein
JNMKFPKK_00048	gene	1146				
JNMKFPKK_00048	CDS	1146				hypothetical protein
JNMKFPKK_00049	gene	183				
JNMKFPKK_00049	CDS	183				hypothetical protein
JNMKFPKK_00050	gene	378				
JNMKFPKK_00050	CDS	378				hypothetical protein
JNMKFPKK_00051	gene	228				
JNMKFPKK_00051	CDS	228				hypothetical protein
JNMKFPKK_00052	gene	1449				
JNMKFPKK_00052	CDS	1449				hypothetical protein
JNMKFPKK_00053	gene	117				
JNMKFPKK_00053	CDS	117				hypothetical protein
JNMKFPKK_00054	gene	231				
JNMKFPKK_00054	CDS	231				hypothetical protein
JNMKFPKK_00055	gene	849				
JNMKFPKK_00055	CDS	849				hypothetical protein
JNMKFPKK_00056	gene	112				
JNMKFPKK_00056	rRNA	112				5S ribosomal RNA
JNMKFPKK_00057	gene	129				
JNMKFPKK_00057	CDS	129				hypothetical protein
JNMKFPKK_00058	gene	543	pepA_1			
JNMKFPKK_00058	CDS	543	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
JNMKFPKK_00059	gene	963				
JNMKFPKK_00059	CDS	963				hypothetical protein
JNMKFPKK_00060	gene	1479	korA_1			
JNMKFPKK_00060	CDS	1479	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
JNMKFPKK_00061	gene	879				
JNMKFPKK_00061	CDS	879				hypothetical protein
JNMKFPKK_00062	gene	666				
JNMKFPKK_00062	CDS	666				hypothetical protein
JNMKFPKK_00063	gene	210				
JNMKFPKK_00063	CDS	210				hypothetical protein
JNMKFPKK_00064	gene	681				
JNMKFPKK_00064	CDS	681				hypothetical protein
JNMKFPKK_00065	gene	276				
JNMKFPKK_00065	CDS	276				hypothetical protein
JNMKFPKK_00066	gene	1218	glnA_1			
JNMKFPKK_00066	CDS	1218	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
JNMKFPKK_00067	gene	279				
JNMKFPKK_00067	CDS	279				hypothetical protein
JNMKFPKK_00068	gene	864	lsrF			
JNMKFPKK_00068	CDS	864	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
JNMKFPKK_00069	gene	129				
JNMKFPKK_00069	CDS	129				hypothetical protein
JNMKFPKK_00070	gene	579				
JNMKFPKK_00070	CDS	579				hypothetical protein
JNMKFPKK_00071	gene	456				
JNMKFPKK_00071	CDS	456				hypothetical protein
JNMKFPKK_00072	gene	141				
JNMKFPKK_00072	CDS	141				hypothetical protein
JNMKFPKK_00073	gene	423				
JNMKFPKK_00073	CDS	423				hypothetical protein
JNMKFPKK_00074	gene	240				
JNMKFPKK_00074	CDS	240				hypothetical protein
JNMKFPKK_00075	gene	2127	dbpA_1			
JNMKFPKK_00075	CDS	2127	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
JNMKFPKK_00076	gene	123				
JNMKFPKK_00076	CDS	123				hypothetical protein
JNMKFPKK_00077	gene	609	sumT			
JNMKFPKK_00077	CDS	609	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
JNMKFPKK_00078	gene	801				
JNMKFPKK_00078	CDS	801				hypothetical protein
JNMKFPKK_00079	gene	180				
JNMKFPKK_00079	CDS	180				hypothetical protein
JNMKFPKK_00080	gene	990	btuD			
JNMKFPKK_00080	CDS	990	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JNMKFPKK_00081	gene	219				
JNMKFPKK_00081	CDS	219				hypothetical protein
JNMKFPKK_00082	gene	204				
JNMKFPKK_00082	CDS	204				hypothetical protein
JNMKFPKK_00083	gene	708				
JNMKFPKK_00083	CDS	708				hypothetical protein
JNMKFPKK_00084	gene	411	pyrB_1			
JNMKFPKK_00084	CDS	411	pyrB_1	2.1.3.2		Aspartate carbamoyltransferase
JNMKFPKK_00085	gene	267				
JNMKFPKK_00085	CDS	267				hypothetical protein
JNMKFPKK_00086	gene	342				
JNMKFPKK_00086	CDS	342				hypothetical protein
JNMKFPKK_00087	gene	384				
JNMKFPKK_00087	CDS	384				hypothetical protein
JNMKFPKK_00088	gene	939	aspB			
JNMKFPKK_00088	CDS	939	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
JNMKFPKK_00089	gene	435				
JNMKFPKK_00089	CDS	435				hypothetical protein
JNMKFPKK_00090	gene	357	frdA_1			
JNMKFPKK_00090	CDS	357	frdA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JNMKFPKK_00091	gene	219				
JNMKFPKK_00091	CDS	219				hypothetical protein
JNMKFPKK_00092	gene	720				
JNMKFPKK_00092	CDS	720				hypothetical protein
JNMKFPKK_00093	gene	981	iolS_1			
JNMKFPKK_00093	CDS	981	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
JNMKFPKK_00094	gene	156				
JNMKFPKK_00094	CDS	156				hypothetical protein
JNMKFPKK_00095	gene	204				
JNMKFPKK_00095	CDS	204				hypothetical protein
JNMKFPKK_00096	gene	636	carE			
JNMKFPKK_00096	CDS	636	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
JNMKFPKK_00097	gene	1080	thrA_1			
JNMKFPKK_00097	CDS	1080	thrA_1		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
JNMKFPKK_00098	gene	207				
JNMKFPKK_00098	CDS	207				hypothetical protein
JNMKFPKK_00099	gene	543				
JNMKFPKK_00099	CDS	543				hypothetical protein
JNMKFPKK_00100	gene	333	trxA_1			
JNMKFPKK_00100	CDS	333	trxA_1			Thioredoxin 1
JNMKFPKK_00101	gene	786				
JNMKFPKK_00101	CDS	786				hypothetical protein
JNMKFPKK_00102	gene	738				
JNMKFPKK_00102	CDS	738				hypothetical protein
JNMKFPKK_00103	gene	294				
JNMKFPKK_00103	CDS	294				hypothetical protein
JNMKFPKK_00104	gene	774				
JNMKFPKK_00104	CDS	774				hypothetical protein
JNMKFPKK_00105	gene	486	yccU_1			
JNMKFPKK_00105	CDS	486	yccU_1		COG1832	putative protein YccU
JNMKFPKK_00106	gene	507				
JNMKFPKK_00106	CDS	507				hypothetical protein
JNMKFPKK_00107	gene	654	hisG_1			
JNMKFPKK_00107	CDS	654	hisG_1	2.4.2.17		ATP phosphoribosyltransferase
JNMKFPKK_00108	gene	840	nfo_1			
JNMKFPKK_00108	CDS	840	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
JNMKFPKK_00109	gene	894				
JNMKFPKK_00109	CDS	894				hypothetical protein
JNMKFPKK_00110	gene	144				
JNMKFPKK_00110	CDS	144				hypothetical protein
JNMKFPKK_00111	gene	174				
JNMKFPKK_00111	CDS	174				hypothetical protein
JNMKFPKK_00112	gene	699				
JNMKFPKK_00112	CDS	699				hypothetical protein
JNMKFPKK_00113	gene	654				
JNMKFPKK_00113	CDS	654				hypothetical protein
JNMKFPKK_00114	gene	873	ndhB_1			
JNMKFPKK_00114	CDS	873	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JNMKFPKK_00115	gene	126				
JNMKFPKK_00115	CDS	126				hypothetical protein
JNMKFPKK_00116	gene	630				
JNMKFPKK_00116	CDS	630				hypothetical protein
JNMKFPKK_00117	gene	282				
JNMKFPKK_00117	CDS	282				hypothetical protein
JNMKFPKK_00118	gene	330				
JNMKFPKK_00118	CDS	330				hypothetical protein
JNMKFPKK_00119	gene	888	gerN_1			
JNMKFPKK_00119	CDS	888	gerN_1		COG0475	Na(+)/H(+)-K(+) antiporter GerN
JNMKFPKK_00120	gene	603				
JNMKFPKK_00120	CDS	603				hypothetical protein
JNMKFPKK_00121	gene	75				
JNMKFPKK_00121	tRNA	75				tRNA-Lys(ctt)
JNMKFPKK_00122	gene	372	cheY_1			
JNMKFPKK_00122	CDS	372	cheY_1		COG0784	Chemotaxis protein CheY
JNMKFPKK_00123	gene	111				
JNMKFPKK_00123	CDS	111				hypothetical protein
JNMKFPKK_00124	gene	1191				
JNMKFPKK_00124	CDS	1191				hypothetical protein
JNMKFPKK_00125	gene	258				
JNMKFPKK_00125	CDS	258				hypothetical protein
JNMKFPKK_00126	gene	120				
JNMKFPKK_00126	CDS	120				hypothetical protein
JNMKFPKK_00127	gene	150				
JNMKFPKK_00127	CDS	150				hypothetical protein
JNMKFPKK_00128	gene	327				
JNMKFPKK_00128	CDS	327				hypothetical protein
JNMKFPKK_00129	gene	111				
JNMKFPKK_00129	CDS	111				hypothetical protein
JNMKFPKK_00130	gene	234				
JNMKFPKK_00130	CDS	234				hypothetical protein
JNMKFPKK_00131	gene	234				
JNMKFPKK_00131	CDS	234				hypothetical protein
JNMKFPKK_00132	gene	138				
JNMKFPKK_00132	CDS	138				hypothetical protein
JNMKFPKK_00133	gene	360				
JNMKFPKK_00133	CDS	360				hypothetical protein
JNMKFPKK_00134	gene	1371	cbiA_1			
JNMKFPKK_00134	CDS	1371	cbiA_1	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
JNMKFPKK_00135	gene	282	cbiC_1			
