locus_tag	ftype	length_bp	gene	EC_number	COG	product
LHHPKOKH_00001	gene	1272	gdhA_1			
LHHPKOKH_00001	CDS	1272	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
LHHPKOKH_00002	gene	1479	hutH			
LHHPKOKH_00002	CDS	1479	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
LHHPKOKH_00003	gene	78				
LHHPKOKH_00003	tRNA	78				tRNA-Gly(tcc)
LHHPKOKH_00004	gene	864	folD			
LHHPKOKH_00004	CDS	864	folD		COG0190	Bifunctional protein FolD protein
LHHPKOKH_00005	gene	1182	hutI			
LHHPKOKH_00005	CDS	1182	hutI	3.5.2.7		Imidazolonepropionase
LHHPKOKH_00006	gene	1842	hutU			
LHHPKOKH_00006	CDS	1842	hutU	4.2.1.49		Urocanate hydratase
LHHPKOKH_00007	gene	384				
LHHPKOKH_00007	CDS	384				hypothetical protein
LHHPKOKH_00008	gene	567				
LHHPKOKH_00008	CDS	567				hypothetical protein
LHHPKOKH_00009	gene	1071				
LHHPKOKH_00009	CDS	1071				hypothetical protein
LHHPKOKH_00010	gene	1029				
LHHPKOKH_00010	CDS	1029		2.5.-.-		Deoxyhypusine synthase-like protein
LHHPKOKH_00011	gene	258				
LHHPKOKH_00011	CDS	258				hypothetical protein
LHHPKOKH_00012	gene	996	thiI			
LHHPKOKH_00012	CDS	996	thiI	2.8.1.4		tRNA sulfurtransferase
LHHPKOKH_00013	gene	594				
LHHPKOKH_00013	CDS	594				hypothetical protein
LHHPKOKH_00014	gene	300				
LHHPKOKH_00014	CDS	300				hypothetical protein
LHHPKOKH_00015	gene	687				
LHHPKOKH_00015	CDS	687				hypothetical protein
LHHPKOKH_00016	gene	1164				
LHHPKOKH_00016	CDS	1164				hypothetical protein
LHHPKOKH_00017	gene	858				
LHHPKOKH_00017	CDS	858				hypothetical protein
LHHPKOKH_00018	gene	1455				
LHHPKOKH_00018	CDS	1455				hypothetical protein
LHHPKOKH_00019	gene	1080				
LHHPKOKH_00019	CDS	1080				hypothetical protein
LHHPKOKH_00020	gene	2439	smc_1			
LHHPKOKH_00020	CDS	2439	smc_1			Chromosome partition protein Smc
LHHPKOKH_00021	gene	723	alaS			
LHHPKOKH_00021	CDS	723	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
LHHPKOKH_00022	gene	675				
LHHPKOKH_00022	CDS	675				hypothetical protein
LHHPKOKH_00023	gene	579	hldE			
LHHPKOKH_00023	CDS	579	hldE	2.7.7.70		Bifunctional protein HldE
LHHPKOKH_00024	gene	423				
LHHPKOKH_00024	CDS	423				hypothetical protein
LHHPKOKH_00025	gene	915				
LHHPKOKH_00025	CDS	915		1.1.1.81	COG0111	Hydroxypyruvate reductase
LHHPKOKH_00026	gene	294				
LHHPKOKH_00026	CDS	294				hypothetical protein
LHHPKOKH_00027	gene	1386	cysS			
LHHPKOKH_00027	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
LHHPKOKH_00028	gene	1089				
LHHPKOKH_00028	CDS	1089				hypothetical protein
LHHPKOKH_00029	gene	558				
LHHPKOKH_00029	CDS	558		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
LHHPKOKH_00030	gene	90				
LHHPKOKH_00030	CDS	90				hypothetical protein
LHHPKOKH_00031	gene	819				
LHHPKOKH_00031	CDS	819				hypothetical protein
LHHPKOKH_00032	gene	744				
LHHPKOKH_00032	CDS	744				hypothetical protein
LHHPKOKH_00033	gene	267				
LHHPKOKH_00033	CDS	267				hypothetical protein
LHHPKOKH_00034	gene	717				
LHHPKOKH_00034	CDS	717				hypothetical protein
LHHPKOKH_00035	gene	387				
LHHPKOKH_00035	CDS	387				hypothetical protein
LHHPKOKH_00036	gene	489				
LHHPKOKH_00036	CDS	489				hypothetical protein
LHHPKOKH_00037	gene	978	ttuA_1			
LHHPKOKH_00037	CDS	978	ttuA_1	2.8.1.15	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
LHHPKOKH_00038	gene	582	mhpC			
LHHPKOKH_00038	CDS	582	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
LHHPKOKH_00039	gene	480				
LHHPKOKH_00039	CDS	480				hypothetical protein
LHHPKOKH_00040	gene	864	iolG			
LHHPKOKH_00040	CDS	864	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
LHHPKOKH_00041	gene	927	thrB_1			
LHHPKOKH_00041	CDS	927	thrB_1	2.7.1.39	COG0083	Homoserine kinase
LHHPKOKH_00042	gene	432				
LHHPKOKH_00042	CDS	432				hypothetical protein
LHHPKOKH_00043	gene	390				
LHHPKOKH_00043	CDS	390				hypothetical protein
