locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHCBOPOI_00001	gene	180				
NHCBOPOI_00001	CDS	180				hypothetical protein
NHCBOPOI_00002	gene	762				
NHCBOPOI_00002	CDS	762				hypothetical protein
NHCBOPOI_00003	gene	177				
NHCBOPOI_00003	CDS	177				hypothetical protein
NHCBOPOI_00004	gene	795	ybeM			
NHCBOPOI_00004	CDS	795	ybeM	3.5.1.128		Deaminated glutathione amidase
NHCBOPOI_00005	gene	468				
NHCBOPOI_00005	CDS	468				hypothetical protein
NHCBOPOI_00006	gene	1170	fadA			
NHCBOPOI_00006	CDS	1170	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
NHCBOPOI_00007	gene	366				
NHCBOPOI_00007	CDS	366				hypothetical protein
NHCBOPOI_00008	gene	162				
NHCBOPOI_00008	CDS	162				hypothetical protein
NHCBOPOI_00009	gene	2106				
NHCBOPOI_00009	CDS	2106				hypothetical protein
NHCBOPOI_00010	gene	2685				
NHCBOPOI_00010	CDS	2685				hypothetical protein
NHCBOPOI_00011	gene	1125				
NHCBOPOI_00011	CDS	1125				hypothetical protein
NHCBOPOI_00012	gene	1176				
NHCBOPOI_00012	CDS	1176				hypothetical protein
NHCBOPOI_00013	gene	669				
NHCBOPOI_00013	CDS	669				hypothetical protein
NHCBOPOI_00014	gene	75				
NHCBOPOI_00014	tRNA	75				tRNA-Gly(tcc)
NHCBOPOI_00015	gene	303				
NHCBOPOI_00015	CDS	303				hypothetical protein
NHCBOPOI_00016	gene	453				
NHCBOPOI_00016	CDS	453				hypothetical protein
NHCBOPOI_00017	gene	279				
NHCBOPOI_00017	CDS	279				hypothetical protein
NHCBOPOI_00018	gene	1074	ccr_1			
NHCBOPOI_00018	CDS	1074	ccr_1	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
NHCBOPOI_00019	gene	858	mcl2			
NHCBOPOI_00019	CDS	858	mcl2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
NHCBOPOI_00020	gene	1950				
NHCBOPOI_00020	CDS	1950				hypothetical protein
NHCBOPOI_00021	gene	1326				
NHCBOPOI_00021	CDS	1326		2.6.1.1		Aspartate aminotransferase
NHCBOPOI_00022	gene	204				
NHCBOPOI_00022	CDS	204				hypothetical protein
NHCBOPOI_00023	gene	363				
NHCBOPOI_00023	CDS	363				hypothetical protein
NHCBOPOI_00024	gene	432				
NHCBOPOI_00024	CDS	432				hypothetical protein
NHCBOPOI_00025	gene	663				
NHCBOPOI_00025	CDS	663				hypothetical protein
NHCBOPOI_00026	gene	849	pah			
NHCBOPOI_00026	CDS	849	pah	3.5.3.22	COG0010	Proclavaminate amidinohydrolase
NHCBOPOI_00027	gene	279				
NHCBOPOI_00027	CDS	279				hypothetical protein
NHCBOPOI_00028	gene	447				
NHCBOPOI_00028	CDS	447				hypothetical protein
NHCBOPOI_00029	gene	1404	sad			
NHCBOPOI_00029	CDS	1404	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
NHCBOPOI_00030	gene	1566	rocA1			
NHCBOPOI_00030	CDS	1566	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
NHCBOPOI_00031	gene	873	fadM			
NHCBOPOI_00031	CDS	873	fadM	1.5.5.2		Proline dehydrogenase 1
NHCBOPOI_00032	gene	612	ribE			
NHCBOPOI_00032	CDS	612	ribE	2.5.1.9	COG0307	Riboflavin synthase
NHCBOPOI_00033	gene	675	ribBA			
NHCBOPOI_00033	CDS	675	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
NHCBOPOI_00034	gene	414	ribH			
NHCBOPOI_00034	CDS	414	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
NHCBOPOI_00035	gene	756				
NHCBOPOI_00035	CDS	756				hypothetical protein
NHCBOPOI_00036	gene	1191	atzA			
NHCBOPOI_00036	CDS	1191	atzA	3.8.1.8		Atrazine chlorohydrolase
NHCBOPOI_00037	gene	672	ribD2			
NHCBOPOI_00037	CDS	672	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
NHCBOPOI_00038	gene	156				
NHCBOPOI_00038	CDS	156				hypothetical protein
NHCBOPOI_00039	gene	516				
NHCBOPOI_00039	CDS	516				hypothetical protein
NHCBOPOI_00040	gene	534				
NHCBOPOI_00040	CDS	534				hypothetical protein
NHCBOPOI_00041	gene	1122	hflX			
NHCBOPOI_00041	CDS	1122	hflX			GTPase HflX
NHCBOPOI_00042	gene	1056				
NHCBOPOI_00042	CDS	1056				hypothetical protein
NHCBOPOI_00043	gene	477				
NHCBOPOI_00043	CDS	477				hypothetical protein
NHCBOPOI_00044	gene	342				
NHCBOPOI_00044	CDS	342				hypothetical protein
NHCBOPOI_00045	gene	396				
NHCBOPOI_00045	CDS	396				hypothetical protein
NHCBOPOI_00046	gene	660				
NHCBOPOI_00046	CDS	660				hypothetical protein
NHCBOPOI_00047	gene	252				
NHCBOPOI_00047	CDS	252				hypothetical protein
NHCBOPOI_00048	gene	339				
NHCBOPOI_00048	CDS	339				hypothetical protein
NHCBOPOI_00049	gene	1245	bsdC			
NHCBOPOI_00049	CDS	1245	bsdC	4.1.1.61	COG0043	Phenolic acid decarboxylase
NHCBOPOI_00050	gene	408				
NHCBOPOI_00050	CDS	408				hypothetical protein
NHCBOPOI_00051	gene	777				
NHCBOPOI_00051	CDS	777				hypothetical protein
NHCBOPOI_00052	gene	168				
NHCBOPOI_00052	CDS	168				hypothetical protein
NHCBOPOI_00053	gene	417				
NHCBOPOI_00053	CDS	417				hypothetical protein
NHCBOPOI_00054	gene	645				
NHCBOPOI_00054	CDS	645				hypothetical protein
NHCBOPOI_00055	gene	123				
NHCBOPOI_00055	CDS	123				hypothetical protein
NHCBOPOI_00056	gene	633				
NHCBOPOI_00056	CDS	633				hypothetical protein
NHCBOPOI_00057	gene	654				
NHCBOPOI_00057	CDS	654				hypothetical protein
NHCBOPOI_00058	gene	165				
NHCBOPOI_00058	CDS	165				hypothetical protein
NHCBOPOI_00059	gene	384	cheY_1			
NHCBOPOI_00059	CDS	384	cheY_1		COG0784	Chemotaxis protein CheY
NHCBOPOI_00060	gene	240				
NHCBOPOI_00060	CDS	240				hypothetical protein
NHCBOPOI_00061	gene	927	ctaB_1			
NHCBOPOI_00061	CDS	927	ctaB_1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
NHCBOPOI_00062	gene	459	asnC_1			
NHCBOPOI_00062	CDS	459	asnC_1		COG1522	Regulatory protein AsnC
NHCBOPOI_00063	gene	1080	asd2			
NHCBOPOI_00063	CDS	1080	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
NHCBOPOI_00064	gene	1074	cobD_1			
