locus_tag	ftype	length_bp	gene	EC_number	COG	product
NDDNCMOI_00001	gene	201				
NDDNCMOI_00001	CDS	201				hypothetical protein
NDDNCMOI_00002	gene	402	ndk			
NDDNCMOI_00002	CDS	402	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
NDDNCMOI_00003	gene	201				
NDDNCMOI_00003	CDS	201				hypothetical protein
NDDNCMOI_00004	gene	213				
NDDNCMOI_00004	CDS	213				hypothetical protein
NDDNCMOI_00005	gene	387				
NDDNCMOI_00005	CDS	387				hypothetical protein
NDDNCMOI_00006	gene	123				
NDDNCMOI_00006	CDS	123				hypothetical protein
NDDNCMOI_00007	gene	1194	algC_1			
NDDNCMOI_00007	CDS	1194	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
NDDNCMOI_00008	gene	87				
NDDNCMOI_00008	tRNA	87				tRNA-Leu(tag)
NDDNCMOI_00009	gene	843	purU			
NDDNCMOI_00009	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
NDDNCMOI_00010	gene	735	mftE			
NDDNCMOI_00010	CDS	735	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
NDDNCMOI_00011	gene	234				
NDDNCMOI_00011	CDS	234				hypothetical protein
NDDNCMOI_00012	gene	1416	rpiA			
NDDNCMOI_00012	CDS	1416	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
NDDNCMOI_00013	gene	507	lhyD			
NDDNCMOI_00013	CDS	507	lhyD	3.5.2.-		L-hydantoinase
NDDNCMOI_00014	gene	693	allB			
NDDNCMOI_00014	CDS	693	allB	3.5.2.5	COG0044	Allantoinase
NDDNCMOI_00015	gene	75				
NDDNCMOI_00015	tRNA	75				tRNA-Ala(cgc)
NDDNCMOI_00016	gene	363				
NDDNCMOI_00016	CDS	363				hypothetical protein
NDDNCMOI_00017	gene	543				
NDDNCMOI_00017	CDS	543				hypothetical protein
NDDNCMOI_00018	gene	267				
NDDNCMOI_00018	CDS	267				hypothetical protein
NDDNCMOI_00019	gene	822				
NDDNCMOI_00019	CDS	822				hypothetical protein
NDDNCMOI_00020	gene	711				
NDDNCMOI_00020	CDS	711				hypothetical protein
NDDNCMOI_00021	gene	996	abfD_1			
NDDNCMOI_00021	CDS	996	abfD_1	4.2.1.120		4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
NDDNCMOI_00022	gene	453	abfD_2			
NDDNCMOI_00022	CDS	453	abfD_2	4.2.1.120		4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
NDDNCMOI_00023	gene	876	FCS1_1			
NDDNCMOI_00023	CDS	876	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
NDDNCMOI_00024	gene	984	hemB			
NDDNCMOI_00024	CDS	984	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
NDDNCMOI_00025	gene	591	hemA_1			
NDDNCMOI_00025	CDS	591	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NDDNCMOI_00026	gene	657	hemA_2			
NDDNCMOI_00026	CDS	657	hemA_2	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NDDNCMOI_00027	gene	654	sirC			
NDDNCMOI_00027	CDS	654	sirC	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
NDDNCMOI_00028	gene	1014				
NDDNCMOI_00028	CDS	1014				hypothetical protein
NDDNCMOI_00029	gene	339				
NDDNCMOI_00029	CDS	339				hypothetical protein
NDDNCMOI_00030	gene	876	iolS			
NDDNCMOI_00030	CDS	876	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
NDDNCMOI_00031	gene	546				
NDDNCMOI_00031	CDS	546				hypothetical protein
NDDNCMOI_00032	gene	678				
NDDNCMOI_00032	CDS	678			COG3253	putative protein/MSMEI_2713
NDDNCMOI_00033	gene	141				
NDDNCMOI_00033	CDS	141				hypothetical protein
NDDNCMOI_00034	gene	399	sufC			
NDDNCMOI_00034	CDS	399	sufC		COG0396	Vegetative protein 296
NDDNCMOI_00035	gene	672				
NDDNCMOI_00035	CDS	672				hypothetical protein
NDDNCMOI_00036	gene	402				
NDDNCMOI_00036	CDS	402				hypothetical protein
NDDNCMOI_00037	gene	270				
NDDNCMOI_00037	CDS	270				hypothetical protein
NDDNCMOI_00038	gene	303				
NDDNCMOI_00038	CDS	303				hypothetical protein
NDDNCMOI_00039	gene	381				
NDDNCMOI_00039	CDS	381				hypothetical protein
NDDNCMOI_00040	gene	567	scpB			
NDDNCMOI_00040	CDS	567	scpB			Segregation and condensation protein B
NDDNCMOI_00041	gene	666				
NDDNCMOI_00041	CDS	666				hypothetical protein
NDDNCMOI_00042	gene	1098	adh			
NDDNCMOI_00042	CDS	1098	adh	1.1.1.1		Alcohol dehydrogenase
NDDNCMOI_00043	gene	756	rssB			
NDDNCMOI_00043	CDS	756	rssB			Regulator of RpoS
NDDNCMOI_00044	gene	501				
NDDNCMOI_00044	CDS	501				hypothetical protein
NDDNCMOI_00045	gene	162				
NDDNCMOI_00045	CDS	162				hypothetical protein
NDDNCMOI_00046	gene	357				
NDDNCMOI_00046	CDS	357				hypothetical protein
NDDNCMOI_00047	gene	2097	FCS1_2			
NDDNCMOI_00047	CDS	2097	FCS1_2	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
NDDNCMOI_00048	gene	1512	abfD_3			
NDDNCMOI_00048	CDS	1512	abfD_3	4.2.1.120		4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase
NDDNCMOI_00049	gene	432				
NDDNCMOI_00049	CDS	432				hypothetical protein
NDDNCMOI_00050	gene	1023	purM_1			
NDDNCMOI_00050	CDS	1023	purM_1	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NDDNCMOI_00051	gene	729				
NDDNCMOI_00051	CDS	729				hypothetical protein
NDDNCMOI_00052	gene	348				
NDDNCMOI_00052	CDS	348				hypothetical protein
NDDNCMOI_00053	gene	951	yrbG			
NDDNCMOI_00053	CDS	951	yrbG		COG0530	Inner membrane protein YrbG
NDDNCMOI_00054	gene	1359	pmbA			
NDDNCMOI_00054	CDS	1359	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
NDDNCMOI_00055	gene	1269	fbiC_1			
NDDNCMOI_00055	CDS	1269	fbiC_1		COG1060	FO synthase
NDDNCMOI_00056	gene	1170	fbiC_2			
NDDNCMOI_00056	CDS	1170	fbiC_2		COG1060	FO synthase
NDDNCMOI_00057	gene	789	degP			
NDDNCMOI_00057	CDS	789	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NDDNCMOI_00058	gene	351	bzaA			
NDDNCMOI_00058	CDS	351	bzaA	4.1.99.23		5-hydroxybenzimidazole synthase BzaA
NDDNCMOI_00059	gene	405				
NDDNCMOI_00059	CDS	405				hypothetical protein
NDDNCMOI_00060	gene	519				
NDDNCMOI_00060	CDS	519				hypothetical protein
NDDNCMOI_00061	gene	150				
NDDNCMOI_00061	CDS	150				hypothetical protein
NDDNCMOI_00062	gene	1365	dapL			
NDDNCMOI_00062	CDS	1365	dapL	2.6.1.83		LL-diaminopimelate aminotransferase
NDDNCMOI_00063	gene	441	aroC_1			
NDDNCMOI_00063	CDS	441	aroC_1	4.2.3.5	COG0082	Chorismate synthase
NDDNCMOI_00064	gene	192	aroC_2			
NDDNCMOI_00064	CDS	192	aroC_2	4.2.3.5		Chorismate synthase
NDDNCMOI_00065	gene	1257	aroA			
NDDNCMOI_00065	CDS	1257	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
NDDNCMOI_00066	gene	855	thrB_1			
NDDNCMOI_00066	CDS	855	thrB_1	2.7.1.39		Homoserine kinase
NDDNCMOI_00067	gene	822	aroE			
NDDNCMOI_00067	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NDDNCMOI_00068	gene	669	aroD			
NDDNCMOI_00068	CDS	669	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NDDNCMOI_00069	gene	1062	griH			
NDDNCMOI_00069	CDS	1062	griH	4.1.99.20	COG1465	3-amino-4-hydroxybenzoic acid synthase
NDDNCMOI_00070	gene	255	aroA'			
NDDNCMOI_00070	CDS	255	aroA'	2.2.1.10		2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
NDDNCMOI_00071	gene	1119	mqnC			
NDDNCMOI_00071	CDS	1119	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
NDDNCMOI_00072	gene	825	ubiD_1			
NDDNCMOI_00072	CDS	825	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
NDDNCMOI_00073	gene	723	ubiD_2			
NDDNCMOI_00073	CDS	723	ubiD_2	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
NDDNCMOI_00074	gene	231				
NDDNCMOI_00074	CDS	231				hypothetical protein
NDDNCMOI_00075	gene	378				
NDDNCMOI_00075	CDS	378				hypothetical protein
NDDNCMOI_00076	gene	315				
NDDNCMOI_00076	CDS	315				hypothetical protein
NDDNCMOI_00077	gene	468				
NDDNCMOI_00077	CDS	468				hypothetical protein
NDDNCMOI_00078	gene	1332	ubiD_3			
NDDNCMOI_00078	CDS	1332	ubiD_3	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
NDDNCMOI_00079	gene	339				
NDDNCMOI_00079	CDS	339				hypothetical protein
NDDNCMOI_00080	gene	243				
NDDNCMOI_00080	CDS	243				hypothetical protein
NDDNCMOI_00081	gene	300				
NDDNCMOI_00081	CDS	300				hypothetical protein
NDDNCMOI_00082	gene	1074	ccr_1			
NDDNCMOI_00082	CDS	1074	ccr_1	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
NDDNCMOI_00083	gene	342				
NDDNCMOI_00083	CDS	342				hypothetical protein
NDDNCMOI_00084	gene	477				
NDDNCMOI_00084	CDS	477				hypothetical protein
NDDNCMOI_00085	gene	1047				
NDDNCMOI_00085	CDS	1047				hypothetical protein
NDDNCMOI_00086	gene	1056	hflX			
NDDNCMOI_00086	CDS	1056	hflX		COG2262	GTPase HflX
NDDNCMOI_00087	gene	531				
NDDNCMOI_00087	CDS	531				hypothetical protein
NDDNCMOI_00088	gene	159				
NDDNCMOI_00088	CDS	159				hypothetical protein
NDDNCMOI_00089	gene	432				
NDDNCMOI_00089	CDS	432		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
NDDNCMOI_00090	gene	411				
NDDNCMOI_00090	CDS	411				hypothetical protein
NDDNCMOI_00091	gene	744	pyrF			
NDDNCMOI_00091	CDS	744	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NDDNCMOI_00092	gene	663				
NDDNCMOI_00092	CDS	663				hypothetical protein
NDDNCMOI_00093	gene	1023	purA			
NDDNCMOI_00093	CDS	1023	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NDDNCMOI_00094	gene	465				
NDDNCMOI_00094	CDS	465				hypothetical protein
NDDNCMOI_00095	gene	288				
NDDNCMOI_00095	CDS	288				hypothetical protein
NDDNCMOI_00096	gene	222				
NDDNCMOI_00096	CDS	222				hypothetical protein
NDDNCMOI_00097	gene	609				
NDDNCMOI_00097	CDS	609				hypothetical protein
NDDNCMOI_00098	gene	288				
NDDNCMOI_00098	CDS	288				hypothetical protein
NDDNCMOI_00099	gene	90				
NDDNCMOI_00099	CDS	90				hypothetical protein
NDDNCMOI_00100	gene	609	ywlC			
NDDNCMOI_00100	CDS	609	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NDDNCMOI_00101	gene	516				
NDDNCMOI_00101	CDS	516				hypothetical protein
NDDNCMOI_00102	gene	774				
NDDNCMOI_00102	CDS	774				hypothetical protein
NDDNCMOI_00103	gene	345				
NDDNCMOI_00103	CDS	345				hypothetical protein
NDDNCMOI_00104	gene	756	yjjV			
NDDNCMOI_00104	CDS	756	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
NDDNCMOI_00105	gene	222				
NDDNCMOI_00105	CDS	222				hypothetical protein
NDDNCMOI_00106	gene	153				
NDDNCMOI_00106	CDS	153				hypothetical protein
NDDNCMOI_00107	gene	858	lysX_1			
NDDNCMOI_00107	CDS	858	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
NDDNCMOI_00108	gene	168				
NDDNCMOI_00108	CDS	168				hypothetical protein
NDDNCMOI_00109	gene	1167	argG			
NDDNCMOI_00109	CDS	1167	argG	6.3.4.5		Argininosuccinate synthase
NDDNCMOI_00110	gene	1017				
NDDNCMOI_00110	CDS	1017				hypothetical protein
NDDNCMOI_00111	gene	771	nrtD			
NDDNCMOI_00111	CDS	771	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
NDDNCMOI_00112	gene	765	ssuC			
