locus_tag	ftype	length_bp	gene	EC_number	COG	product
OIADNFMB_00001	gene	435				
OIADNFMB_00001	CDS	435				hypothetical protein
OIADNFMB_00002	gene	426				
OIADNFMB_00002	CDS	426				hypothetical protein
OIADNFMB_00003	gene	1092				
OIADNFMB_00003	CDS	1092				hypothetical protein
OIADNFMB_00004	gene	573				
OIADNFMB_00004	CDS	573				hypothetical protein
OIADNFMB_00005	gene	762	soj			
OIADNFMB_00005	CDS	762	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
OIADNFMB_00006	gene	648	cysG			
OIADNFMB_00006	CDS	648	cysG		COG0007	Siroheme synthase
OIADNFMB_00007	gene	126				
OIADNFMB_00007	CDS	126				hypothetical protein
OIADNFMB_00008	gene	249				
OIADNFMB_00008	CDS	249				hypothetical protein
OIADNFMB_00009	gene	1374				
OIADNFMB_00009	CDS	1374				hypothetical protein
OIADNFMB_00010	gene	525				
OIADNFMB_00010	CDS	525				hypothetical protein
OIADNFMB_00011	gene	648	nnr_1			
OIADNFMB_00011	CDS	648	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OIADNFMB_00012	gene	615				
OIADNFMB_00012	CDS	615				hypothetical protein
OIADNFMB_00013	gene	87				
OIADNFMB_00013	tRNA	87				tRNA-Leu(gag)
OIADNFMB_00014	gene	237				
OIADNFMB_00014	CDS	237				hypothetical protein
OIADNFMB_00015	gene	258				
OIADNFMB_00015	CDS	258				hypothetical protein
OIADNFMB_00016	gene	2511	dbpA_1			
OIADNFMB_00016	CDS	2511	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
OIADNFMB_00017	gene	1041				
OIADNFMB_00017	CDS	1041				hypothetical protein
OIADNFMB_00018	gene	76				
OIADNFMB_00018	tRNA	76				tRNA-Gln(ttg)
OIADNFMB_00019	gene	99				
OIADNFMB_00019	CDS	99				hypothetical protein
OIADNFMB_00020	gene	588				
OIADNFMB_00020	CDS	588				hypothetical protein
OIADNFMB_00021	gene	174				
