locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHLMLNMM_00001	gene	141				
NHLMLNMM_00001	CDS	141				hypothetical protein
NHLMLNMM_00002	gene	279				
NHLMLNMM_00002	CDS	279				hypothetical protein
NHLMLNMM_00003	gene	459				
NHLMLNMM_00003	CDS	459				hypothetical protein
NHLMLNMM_00004	gene	240				
NHLMLNMM_00004	CDS	240				hypothetical protein
NHLMLNMM_00005	gene	654	glnA			
NHLMLNMM_00005	CDS	654	glnA	6.3.1.2	COG0174	Glutamine synthetase
NHLMLNMM_00006	gene	1230				
NHLMLNMM_00006	CDS	1230				hypothetical protein
NHLMLNMM_00007	gene	552	rfbC			
NHLMLNMM_00007	CDS	552	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
NHLMLNMM_00008	gene	76				
NHLMLNMM_00008	tRNA	76				tRNA-Gly(tcc)
NHLMLNMM_00009	gene	669				
NHLMLNMM_00009	CDS	669				hypothetical protein
NHLMLNMM_00010	gene	513				
NHLMLNMM_00010	CDS	513				hypothetical protein
NHLMLNMM_00011	gene	477				
NHLMLNMM_00011	CDS	477				hypothetical protein
NHLMLNMM_00012	gene	969				
NHLMLNMM_00012	CDS	969				hypothetical protein
NHLMLNMM_00013	gene	195				
NHLMLNMM_00013	CDS	195				hypothetical protein
NHLMLNMM_00014	gene	1443	gatA_1			
NHLMLNMM_00014	CDS	1443	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
NHLMLNMM_00015	gene	276				
NHLMLNMM_00015	CDS	276				hypothetical protein
NHLMLNMM_00016	gene	183	aspS2_1			
NHLMLNMM_00016	CDS	183	aspS2_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
NHLMLNMM_00017	gene	204				
NHLMLNMM_00017	CDS	204				hypothetical protein
NHLMLNMM_00018	gene	993				
NHLMLNMM_00018	CDS	993				hypothetical protein
NHLMLNMM_00019	gene	147				
NHLMLNMM_00019	CDS	147				hypothetical protein
NHLMLNMM_00020	gene	783	larB_1			
NHLMLNMM_00020	CDS	783	larB_1	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
NHLMLNMM_00021	gene	666				
NHLMLNMM_00021	CDS	666				hypothetical protein
NHLMLNMM_00022	gene	378				
NHLMLNMM_00022	CDS	378				hypothetical protein
NHLMLNMM_00023	gene	303				
NHLMLNMM_00023	CDS	303				hypothetical protein
NHLMLNMM_00024	gene	318				
NHLMLNMM_00024	CDS	318				hypothetical protein
NHLMLNMM_00025	gene	1128				
NHLMLNMM_00025	CDS	1128				hypothetical protein
NHLMLNMM_00026	gene	870				
NHLMLNMM_00026	CDS	870				hypothetical protein
NHLMLNMM_00027	gene	360				
NHLMLNMM_00027	CDS	360				hypothetical protein
NHLMLNMM_00028	gene	666	btuD_1			
NHLMLNMM_00028	CDS	666	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NHLMLNMM_00029	gene	333	walK_1			
NHLMLNMM_00029	CDS	333	walK_1	2.7.13.3		Sensor histidine kinase WalK
NHLMLNMM_00030	gene	183				
NHLMLNMM_00030	CDS	183				hypothetical protein
NHLMLNMM_00031	gene	333				
NHLMLNMM_00031	CDS	333				hypothetical protein
NHLMLNMM_00032	gene	633				
NHLMLNMM_00032	CDS	633				hypothetical protein
NHLMLNMM_00033	gene	171				
NHLMLNMM_00033	CDS	171				hypothetical protein
NHLMLNMM_00034	gene	606				
NHLMLNMM_00034	CDS	606				hypothetical protein
NHLMLNMM_00035	gene	147				
NHLMLNMM_00035	CDS	147				hypothetical protein
NHLMLNMM_00036	gene	237				
NHLMLNMM_00036	CDS	237				hypothetical protein
NHLMLNMM_00037	gene	546				
NHLMLNMM_00037	CDS	546				hypothetical protein
NHLMLNMM_00038	gene	75				
NHLMLNMM_00038	tRNA	75				tRNA-Arg(gcg)
NHLMLNMM_00039	gene	486				
NHLMLNMM_00039	CDS	486				hypothetical protein
NHLMLNMM_00040	gene	216				
NHLMLNMM_00040	CDS	216				hypothetical protein
NHLMLNMM_00041	gene	282				
NHLMLNMM_00041	CDS	282				hypothetical protein
NHLMLNMM_00042	gene	336	glnB_1			
NHLMLNMM_00042	CDS	336	glnB_1		COG0347	Nitrogen regulatory protein P-II
NHLMLNMM_00043	gene	399				
NHLMLNMM_00043	CDS	399				hypothetical protein
NHLMLNMM_00044	gene	297				
NHLMLNMM_00044	CDS	297				hypothetical protein
NHLMLNMM_00045	gene	588	fmt_1			
NHLMLNMM_00045	CDS	588	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
NHLMLNMM_00046	gene	729				
NHLMLNMM_00046	CDS	729				hypothetical protein
NHLMLNMM_00047	gene	414	ribH_1			
NHLMLNMM_00047	CDS	414	ribH_1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
NHLMLNMM_00048	gene	675	ribBA_1			
NHLMLNMM_00048	CDS	675	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
NHLMLNMM_00049	gene	609	ribE_1			
