#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
AAA288-D22-contig24_4 -          TIGR00021            TIGR00021    4.3e-49  162.2   1.6   5.2e-49  161.9   1.6   1.1   1   0   0   1   1   1   1 # 977 # 1651 # -1 # ID=24_4;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.332
AAA288-D22-contig40_3 -          TIGR00037            TIGR00037      6e-38  125.0   0.1   6.8e-38  124.8   0.1   1.0   1   0   0   1   1   1   1 # 1472 # 1885 # 1 # ID=40_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.367
AAA288-D22-contig6_6 -          TIGR00134            TIGR00134   5.6e-197  651.1   7.6  6.3e-197  650.9   7.6   1.0   1   0   0   1   1   1   1 # 3921 # 5807 # 1 # ID=6_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.358
AAA288-D22-contig12_5 -          TIGR00240            TIGR00240    5.4e-30   99.5   4.5   5.7e-30   99.4   4.5   1.0   1   0   0   1   1   1   1 # 2781 # 3071 # -1 # ID=12_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.354
AAA288-D22-contig1_38 -          TIGR00264            TIGR00264    8.5e-29   95.5   5.4   9.8e-29   95.3   5.4   1.0   1   0   0   1   1   1   1 # 24143 # 24484 # 1 # ID=1_38;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.383
AAA288-D22-contig3_17 -          TIGR00291            TIGR00291    5.6e-36  119.4   0.4   6.1e-36  119.3   0.4   1.0   1   0   0   1   1   1   1 # 8009 # 8422 # -1 # ID=3_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.370
AAA288-D22-contig13_14 -          TIGR00323            TIGR00323    7.8e-51  167.8   1.3   8.6e-51  167.7   1.3   1.0   1   0   0   1   1   1   1 # 6173 # 6838 # -1 # ID=13_14;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.344
AAA288-D22-contig23_3 -          TIGR00335            TIGR00335    1.6e-34  115.1   4.1   3.5e-13   45.0   0.7   3.1   2   1   0   3   3   0   0 # 829 # 1950 # 1 # ID=23_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.348
AAA288-D22-contig2_31 -          TIGR00336            TIGR00336    1.5e-36  121.1   0.2   1.9e-36  120.8   0.2   1.1   1   0   0   1   1   1   1 # 20320 # 20898 # -1 # ID=2_31;partial=00;start_type=TTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.330
AAA288-D22-contig1_33 -          TIGR00373            TIGR00373    3.6e-33  109.7   2.8   4.4e-33  109.4   2.8   1.0   1   0   0   1   1   1   1 # 20359 # 20868 # -1 # ID=1_33;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.343
AAA288-D22-contig2_53 -          TIGR00405            TIGR00405    2.9e-37  123.2   1.7   3.5e-37  123.0   1.7   1.1   1   0   0   1   1   1   1 # 35649 # 36275 # -1 # ID=2_53;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.391
AAA288-D22-contig3_38 -          TIGR00425            TIGR00425   1.3e-110  364.9   0.0  1.4e-110  364.7   0.0   1.0   1   0   0   1   1   1   1 # 20852 # 21865 # -1 # ID=3_38;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.381
AAA288-D22-contig3_38 -          TIGR00431            TIGR00431    8.1e-34  112.5   0.3   5.1e-18   60.9   0.0   3.2   1   1   2   3   3   1   1 # 20852 # 21865 # -1 # ID=3_38;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.381
AAA288-D22-contig15_3 -          TIGR00522            TIGR00522    1.5e-60  200.1   0.4     2e-60  199.7   0.4   1.1   1   0   0   1   1   1   1 # 911 # 1948 # 1 # ID=15_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.335
AAA288-D22-contig3_47 -          TIGR00658            TIGR00658    5.6e-80  264.1   0.3   6.8e-80  263.8   0.3   1.0   1   0   0   1   1   1   1 # 27260 # 27874 # -1 # ID=3_47;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.353
AAA288-D22-contig12_7 -          TIGR00670            TIGR00670   1.2e-102  338.4   0.0  1.4e-102  338.2   0.0   1.0   1   0   0   1   1   1   1 # 3280 # 4209 # 1 # ID=12_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.385
AAA288-D22-contig39_8 -          TIGR00729            TIGR00729    1.1e-42  141.8   0.3   1.2e-42  141.7   0.3   1.0   1   0   0   1   1   1   1 # 2080 # 2535 # 1 # ID=39_8;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.384
AAA288-D22-contig3_42 -          TIGR00967            TIGR00967    8.2e-80  264.0  15.9   9.6e-80  263.8  15.9   1.0   1   0   0   1   1   1   1 # 23631 # 25064 # -1 # ID=3_42;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.404
AAA288-D22-contig3_45 -          TIGR01020            TIGR01020    2.6e-72  238.0   0.8   3.2e-72  237.7   0.8   1.0   1   0   0   1   1   1   1 # 26032 # 26736 # -1 # ID=3_45;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373
AAA288-D22-contig3_21 -          TIGR01077            TIGR01077    2.1e-43  143.5   0.2   2.3e-43  143.3   0.2   1.0   1   0   0   1   1   1   1 # 9970 # 10386 # 1 # ID=3_21;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.369
AAA288-D22-contig8_7 -          TIGR01080            TIGR01080    1.6e-25   85.1   4.0   1.6e-25   85.1   4.0   1.7   2   0   0   2   2   1   1 # 1071 # 1589 # 1 # ID=8_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.289
AAA288-D22-contig3_44 -          TIGR01309            TIGR01309    7.3e-36  119.0   0.2   8.2e-36  118.8   0.2   1.0   1   0   0   1   1   1   1 # 25561 # 26028 # -1 # ID=3_44;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.318
AAA288-D22-contig6_5 -          TIGR02153            TIGR02153   3.5e-121  400.0   0.0  3.9e-121  399.9   0.0   1.0   1   0   0   1   1   1   1 # 2917 # 3918 # 1 # ID=6_5;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.394
AAA288-D22-contig20_8 -          TIGR02338            TIGR02338      3e-29   96.6  17.8   3.4e-29   96.4  17.8   1.0   1   0   0   1   1   1   1 # 4785 # 5162 # -1 # ID=20_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.357
AAA288-D22-contig3_9  -          TIGR02338            TIGR02338    5.2e-18   60.4  11.6   5.7e-18   60.3  11.6   1.0   1   0   0   1   1   1   1 # 4247 # 4540 # -1 # ID=3_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.354
AAA288-D22-contig6_9 -          TIGR02350            TIGR02350   8.6e-213  703.3  23.5  9.8e-213  703.1  23.5   1.0   1   0   0   1   1   1   1 # 7247 # 8851 # -1 # ID=6_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.388
AAA288-D22-contig8_13 -          TIGR03653            TIGR03653    7.6e-57  187.2   4.6   8.9e-57  187.0   4.6   1.0   1   0   0   1   1   1   1 # 3410 # 3967 # 1 # ID=8_13;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.278
AAA288-D22-contig7_27 -          TIGR03680            TIGR03680   1.5e-175  579.6   2.1  1.7e-175  579.4   2.1   1.0   1   0   0   1   1   1   1 # 11933 # 13198 # -1 # ID=7_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.380
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /media/ylifc/新加卷19/gtdbtk_db/release95/markers/tigrfam/tigrfam.hmm
# Target file:     genomes_identify/identify/intermediate_results/marker_genes/AAA288-D22_renamed/AAA288-D22_renamed_protein.faa
# Option settings: hmmsearch -o genomes_identify/identify/intermediate_results/marker_genes/AAA288-D22_renamed/AAA288-D22_renamed_tigrfam.out --tblout genomes_identify/identify/intermediate_results/marker_genes/AAA288-D22_renamed/AAA288-D22_renamed_tigrfam.tsv --noali --notextw --cut_nc --cpu 1 /media/ylifc/新加卷19/gtdbtk_db/release95/markers/tigrfam/tigrfam.hmm genomes_identify/identify/intermediate_results/marker_genes/AAA288-D22_renamed/AAA288-D22_renamed_protein.faa 
# Current dir:     /media/ylifc/hdd1/revision_upload/GTDBTK
# Date:            Tue Mar 21 20:45:21 2023
# [ok]
