locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOPLCBMP_00001	gene	77				
EOPLCBMP_00001	tRNA	77				tRNA-Glu(ctc)
EOPLCBMP_00002	gene	882				
EOPLCBMP_00002	CDS	882				hypothetical protein
EOPLCBMP_00003	gene	147				
EOPLCBMP_00003	CDS	147				hypothetical protein
EOPLCBMP_00004	gene	777				
EOPLCBMP_00004	CDS	777				hypothetical protein
EOPLCBMP_00005	gene	195				
EOPLCBMP_00005	CDS	195				hypothetical protein
EOPLCBMP_00006	gene	675				
EOPLCBMP_00006	CDS	675				hypothetical protein
EOPLCBMP_00007	gene	363				
EOPLCBMP_00007	CDS	363				hypothetical protein
EOPLCBMP_00008	gene	1041				
EOPLCBMP_00008	CDS	1041				hypothetical protein
EOPLCBMP_00009	gene	579	folE_1			
EOPLCBMP_00009	CDS	579	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
EOPLCBMP_00010	gene	714	queE_1			
EOPLCBMP_00010	CDS	714	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
EOPLCBMP_00011	gene	195				
EOPLCBMP_00011	CDS	195				hypothetical protein
EOPLCBMP_00012	gene	525				
EOPLCBMP_00012	CDS	525				hypothetical protein
EOPLCBMP_00013	gene	465				
EOPLCBMP_00013	CDS	465				hypothetical protein
EOPLCBMP_00014	gene	1122				
EOPLCBMP_00014	CDS	1122				hypothetical protein
EOPLCBMP_00015	gene	1017				
EOPLCBMP_00015	CDS	1017			COG0645	putative protein
EOPLCBMP_00016	gene	495	cysC_1			
EOPLCBMP_00016	CDS	495	cysC_1	2.7.1.25		Adenylyl-sulfate kinase
EOPLCBMP_00017	gene	1488				
EOPLCBMP_00017	CDS	1488				hypothetical protein
EOPLCBMP_00018	gene	330				
EOPLCBMP_00018	CDS	330				hypothetical protein
EOPLCBMP_00019	gene	1677				
EOPLCBMP_00019	CDS	1677				hypothetical protein
EOPLCBMP_00020	gene	1524				
EOPLCBMP_00020	CDS	1524				hypothetical protein
EOPLCBMP_00021	gene	1917				
EOPLCBMP_00021	CDS	1917				hypothetical protein
EOPLCBMP_00022	gene	159				
EOPLCBMP_00022	CDS	159				hypothetical protein
EOPLCBMP_00023	gene	297				
EOPLCBMP_00023	CDS	297				hypothetical protein
EOPLCBMP_00024	gene	243				
EOPLCBMP_00024	CDS	243				hypothetical protein
EOPLCBMP_00025	gene	1233				
EOPLCBMP_00025	CDS	1233				hypothetical protein
EOPLCBMP_00026	gene	351				
EOPLCBMP_00026	CDS	351				hypothetical protein
EOPLCBMP_00027	gene	438	teaD_1			
EOPLCBMP_00027	CDS	438	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
EOPLCBMP_00028	gene	465	IMPDH_1			
EOPLCBMP_00028	CDS	465	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EOPLCBMP_00029	gene	240				
EOPLCBMP_00029	CDS	240				hypothetical protein
EOPLCBMP_00030	gene	339				
EOPLCBMP_00030	CDS	339				hypothetical protein
EOPLCBMP_00031	gene	1476				
EOPLCBMP_00031	CDS	1476				hypothetical protein
EOPLCBMP_00032	gene	216				
EOPLCBMP_00032	CDS	216				hypothetical protein
EOPLCBMP_00033	gene	1026				
EOPLCBMP_00033	CDS	1026				hypothetical protein
EOPLCBMP_00034	gene	471				
EOPLCBMP_00034	CDS	471				hypothetical protein
EOPLCBMP_00035	gene	783	phnE_1			
EOPLCBMP_00035	CDS	783	phnE_1		COG3639	Phosphate-import permease protein PhnE
EOPLCBMP_00036	gene	834	metN			
EOPLCBMP_00036	CDS	834	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
EOPLCBMP_00037	gene	1083				
EOPLCBMP_00037	CDS	1083				hypothetical protein
EOPLCBMP_00038	gene	651				
EOPLCBMP_00038	CDS	651				hypothetical protein
EOPLCBMP_00039	gene	198	tusA_1			
EOPLCBMP_00039	CDS	198	tusA_1		COG0425	Sulfur carrier protein TusA
EOPLCBMP_00040	gene	264				
EOPLCBMP_00040	CDS	264				hypothetical protein
EOPLCBMP_00041	gene	177				
EOPLCBMP_00041	CDS	177				hypothetical protein
EOPLCBMP_00042	gene	222				
EOPLCBMP_00042	CDS	222				hypothetical protein
EOPLCBMP_00043	gene	1242				
EOPLCBMP_00043	CDS	1242				hypothetical protein
EOPLCBMP_00044	gene	492	pnp_1			
EOPLCBMP_00044	CDS	492	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EOPLCBMP_00045	gene	744	rph_1			
EOPLCBMP_00045	CDS	744	rph_1	2.7.7.56	COG0689	Ribonuclease PH
EOPLCBMP_00046	gene	819	rph_2			
EOPLCBMP_00046	CDS	819	rph_2	2.7.7.56		Ribonuclease PH
EOPLCBMP_00047	gene	210				
EOPLCBMP_00047	CDS	210				hypothetical protein
EOPLCBMP_00048	gene	246				
EOPLCBMP_00048	CDS	246				hypothetical protein
EOPLCBMP_00049	gene	90				
