locus_tag	ftype	length_bp	gene	EC_number	COG	product
LLOBKMHN_00001	gene	1338				
LLOBKMHN_00001	CDS	1338				hypothetical protein
LLOBKMHN_00002	gene	2022				
LLOBKMHN_00002	CDS	2022				hypothetical protein
LLOBKMHN_00003	gene	951				
LLOBKMHN_00003	CDS	951				hypothetical protein
LLOBKMHN_00004	gene	312				
LLOBKMHN_00004	CDS	312				hypothetical protein
LLOBKMHN_00005	gene	846	ttuD			
LLOBKMHN_00005	CDS	846	ttuD		COG2897	Sulfur carrier protein TtuD
LLOBKMHN_00006	gene	744	nadK_1			
LLOBKMHN_00006	CDS	744	nadK_1	2.7.1.23		NAD kinase
LLOBKMHN_00007	gene	504				
LLOBKMHN_00007	CDS	504				hypothetical protein
LLOBKMHN_00008	gene	681				
LLOBKMHN_00008	CDS	681				hypothetical protein
LLOBKMHN_00009	gene	402				
LLOBKMHN_00009	CDS	402				hypothetical protein
LLOBKMHN_00010	gene	246				
LLOBKMHN_00010	CDS	246				hypothetical protein
LLOBKMHN_00011	gene	210				
LLOBKMHN_00011	CDS	210				hypothetical protein
LLOBKMHN_00012	gene	819	rph_1			
LLOBKMHN_00012	CDS	819	rph_1	2.7.7.56		Ribonuclease PH
LLOBKMHN_00013	gene	735	rph_2			
LLOBKMHN_00013	CDS	735	rph_2	2.7.7.56	COG0689	Ribonuclease PH
LLOBKMHN_00014	gene	681				
LLOBKMHN_00014	CDS	681				hypothetical protein
LLOBKMHN_00015	gene	690				
LLOBKMHN_00015	CDS	690				hypothetical protein
LLOBKMHN_00016	gene	534				
LLOBKMHN_00016	CDS	534				hypothetical protein
LLOBKMHN_00017	gene	624	yedJ			
LLOBKMHN_00017	CDS	624	yedJ		COG1418	putative protein YedJ
LLOBKMHN_00018	gene	312				
LLOBKMHN_00018	CDS	312				hypothetical protein
LLOBKMHN_00019	gene	981	hemB			
LLOBKMHN_00019	CDS	981	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
LLOBKMHN_00020	gene	1260	hemA_1			
LLOBKMHN_00020	CDS	1260	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
LLOBKMHN_00021	gene	654	cysG			
LLOBKMHN_00021	CDS	654	cysG		COG0007	Siroheme synthase
LLOBKMHN_00022	gene	1044				
LLOBKMHN_00022	CDS	1044				hypothetical protein
LLOBKMHN_00023	gene	999	iolS			
LLOBKMHN_00023	CDS	999	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
LLOBKMHN_00024	gene	546				
LLOBKMHN_00024	CDS	546				hypothetical protein
LLOBKMHN_00025	gene	675				
LLOBKMHN_00025	CDS	675			COG3253	putative protein/MSMEI_2713
LLOBKMHN_00026	gene	777				
LLOBKMHN_00026	CDS	777				putative ABC transporter ATP-binding protein
LLOBKMHN_00027	gene	960				
LLOBKMHN_00027	CDS	960				hypothetical protein
LLOBKMHN_00028	gene	249				
LLOBKMHN_00028	CDS	249				hypothetical protein
LLOBKMHN_00029	gene	300				
LLOBKMHN_00029	CDS	300				hypothetical protein
LLOBKMHN_00030	gene	369				
LLOBKMHN_00030	CDS	369				hypothetical protein
LLOBKMHN_00031	gene	567	scpB			
LLOBKMHN_00031	CDS	567	scpB			Segregation and condensation protein B
LLOBKMHN_00032	gene	402	ndk			
LLOBKMHN_00032	CDS	402	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
LLOBKMHN_00033	gene	204				
LLOBKMHN_00033	CDS	204				hypothetical protein
LLOBKMHN_00034	gene	213				
LLOBKMHN_00034	CDS	213				hypothetical protein
LLOBKMHN_00035	gene	387				
LLOBKMHN_00035	CDS	387				hypothetical protein
LLOBKMHN_00036	gene	1359	algC			
LLOBKMHN_00036	CDS	1359	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
LLOBKMHN_00037	gene	86				
LLOBKMHN_00037	tRNA	86				tRNA-Leu(tag)
LLOBKMHN_00038	gene	852	purU			
LLOBKMHN_00038	CDS	852	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
LLOBKMHN_00039	gene	699	mftE			
