locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBJJFIKL_00001	gene	2529				
GBJJFIKL_00001	CDS	2529				hypothetical protein
GBJJFIKL_00002	gene	1458	glyQS			
GBJJFIKL_00002	CDS	1458	glyQS	6.1.1.14		Glycine--tRNA ligase
GBJJFIKL_00003	gene	882	nfo			
GBJJFIKL_00003	CDS	882	nfo	3.1.21.2	COG0648	putative endonuclease 4
GBJJFIKL_00004	gene	1029				
GBJJFIKL_00004	CDS	1029				hypothetical protein
GBJJFIKL_00005	gene	1122				
GBJJFIKL_00005	CDS	1122				hypothetical protein
GBJJFIKL_00006	gene	2850				
GBJJFIKL_00006	CDS	2850				hypothetical protein
GBJJFIKL_00007	gene	543	guaA_1			
GBJJFIKL_00007	CDS	543	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
GBJJFIKL_00008	gene	960				
GBJJFIKL_00008	CDS	960				hypothetical protein
GBJJFIKL_00009	gene	74				
GBJJFIKL_00009	tRNA	74				tRNA-Gly(ccc)
GBJJFIKL_00010	gene	174				
GBJJFIKL_00010	CDS	174				hypothetical protein
GBJJFIKL_00011	gene	393				
GBJJFIKL_00011	CDS	393				hypothetical protein
GBJJFIKL_00012	gene	1263	tuf_1			
GBJJFIKL_00012	CDS	1263	tuf_1			Elongation factor Tu
GBJJFIKL_00013	gene	381				
GBJJFIKL_00013	CDS	381				hypothetical protein
GBJJFIKL_00014	gene	462				
GBJJFIKL_00014	CDS	462				hypothetical protein
GBJJFIKL_00015	gene	2139				
GBJJFIKL_00015	CDS	2139				hypothetical protein
GBJJFIKL_00016	gene	156				
GBJJFIKL_00016	CDS	156				hypothetical protein
GBJJFIKL_00017	gene	798	pnp			
GBJJFIKL_00017	CDS	798	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
GBJJFIKL_00018	gene	534	btuR			
GBJJFIKL_00018	CDS	534	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
GBJJFIKL_00019	gene	1353	cbiA			
GBJJFIKL_00019	CDS	1353	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
GBJJFIKL_00020	gene	642	cbiC			
GBJJFIKL_00020	CDS	642	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
GBJJFIKL_00021	gene	753	sirB			
GBJJFIKL_00021	CDS	753	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
GBJJFIKL_00022	gene	1053	cbiG			
GBJJFIKL_00022	CDS	1053	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
GBJJFIKL_00023	gene	1095	cbiD			
GBJJFIKL_00023	CDS	1095	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
GBJJFIKL_00024	gene	858				
GBJJFIKL_00024	CDS	858				hypothetical protein
GBJJFIKL_00025	gene	1167	metK			
GBJJFIKL_00025	CDS	1167	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
GBJJFIKL_00026	gene	246				
GBJJFIKL_00026	CDS	246				hypothetical protein
GBJJFIKL_00027	gene	657	recA_1			
GBJJFIKL_00027	CDS	657	recA_1			Protein RecA
GBJJFIKL_00028	gene	120				
GBJJFIKL_00028	CDS	120				hypothetical protein
GBJJFIKL_00029	gene	2754	dbpA_1			
GBJJFIKL_00029	CDS	2754	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
GBJJFIKL_00030	gene	1398				
GBJJFIKL_00030	CDS	1398				hypothetical protein
GBJJFIKL_00031	gene	939	lnrL			
GBJJFIKL_00031	CDS	939	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GBJJFIKL_00032	gene	762				
GBJJFIKL_00032	CDS	762				hypothetical protein
GBJJFIKL_00033	gene	756				
GBJJFIKL_00033	CDS	756				hypothetical protein
GBJJFIKL_00034	gene	76				
GBJJFIKL_00034	tRNA	76				tRNA-Gln(ttg)
GBJJFIKL_00035	gene	1026				
GBJJFIKL_00035	CDS	1026				hypothetical protein
GBJJFIKL_00036	gene	1140				
GBJJFIKL_00036	CDS	1140				hypothetical protein
GBJJFIKL_00037	gene	588	grpE			
GBJJFIKL_00037	CDS	588	grpE			Protein GrpE
GBJJFIKL_00038	gene	1857	dnaK			
GBJJFIKL_00038	CDS	1857	dnaK		COG0443	Chaperone protein DnaK
GBJJFIKL_00039	gene	1080	dnaJ_1			
GBJJFIKL_00039	CDS	1080	dnaJ_1		COG0484	Chaperone protein DnaJ
GBJJFIKL_00040	gene	537				
GBJJFIKL_00040	CDS	537				hypothetical protein
GBJJFIKL_00041	gene	174				
GBJJFIKL_00041	CDS	174				hypothetical protein
GBJJFIKL_00042	gene	87				
GBJJFIKL_00042	tRNA	87				tRNA-Leu(cag)
GBJJFIKL_00043	gene	1905	GATB			
GBJJFIKL_00043	CDS	1905	GATB	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial
GBJJFIKL_00044	gene	1290				
GBJJFIKL_00044	CDS	1290				hypothetical protein
GBJJFIKL_00045	gene	2541	ftsH_1			
GBJJFIKL_00045	CDS	2541	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GBJJFIKL_00046	gene	735				
GBJJFIKL_00046	CDS	735				hypothetical protein
GBJJFIKL_00047	gene	279	yccX			
GBJJFIKL_00047	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
GBJJFIKL_00048	gene	333				
GBJJFIKL_00048	CDS	333				hypothetical protein
GBJJFIKL_00049	gene	312				
GBJJFIKL_00049	misc_RNA	312				Archaea_SRP
GBJJFIKL_00050	gene	915	ttuA			
GBJJFIKL_00050	CDS	915	ttuA	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
GBJJFIKL_00051	gene	1203				
GBJJFIKL_00051	CDS	1203				hypothetical protein
GBJJFIKL_00052	gene	312	cutA			
GBJJFIKL_00052	CDS	312	cutA		COG1324	Divalent-cation tolerance protein CutA
GBJJFIKL_00053	gene	1053				
GBJJFIKL_00053	CDS	1053				hypothetical protein
GBJJFIKL_00054	gene	417				
GBJJFIKL_00054	CDS	417				hypothetical protein
GBJJFIKL_00055	gene	420				
GBJJFIKL_00055	CDS	420				hypothetical protein
GBJJFIKL_00056	gene	165				
GBJJFIKL_00056	CDS	165				hypothetical protein
GBJJFIKL_00057	gene	459	mntR_1			
GBJJFIKL_00057	CDS	459	mntR_1			HTH-type transcriptional regulator MntR
GBJJFIKL_00058	gene	768				
GBJJFIKL_00058	CDS	768				hypothetical protein
GBJJFIKL_00059	gene	1665	moaA			
GBJJFIKL_00059	CDS	1665	moaA			GTP 3',8-cyclase
GBJJFIKL_00060	gene	945	mshA_1			
GBJJFIKL_00060	CDS	945	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GBJJFIKL_00061	gene	894	galE_1			
GBJJFIKL_00061	CDS	894	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GBJJFIKL_00062	gene	1377	wbpA			
GBJJFIKL_00062	CDS	1377	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
GBJJFIKL_00063	gene	1221				
GBJJFIKL_00063	CDS	1221				hypothetical protein
GBJJFIKL_00064	gene	1059	mshA_2			
GBJJFIKL_00064	CDS	1059	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GBJJFIKL_00065	gene	951	cmoM			
GBJJFIKL_00065	CDS	951	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
GBJJFIKL_00066	gene	759				
GBJJFIKL_00066	CDS	759				hypothetical protein
GBJJFIKL_00067	gene	873				
GBJJFIKL_00067	CDS	873				hypothetical protein
GBJJFIKL_00068	gene	498				
GBJJFIKL_00068	CDS	498				hypothetical protein
GBJJFIKL_00069	gene	1230				
GBJJFIKL_00069	CDS	1230				hypothetical protein
GBJJFIKL_00070	gene	582				
GBJJFIKL_00070	CDS	582		2.3.1.-		Putative acetyltransferase
GBJJFIKL_00071	gene	1020				
GBJJFIKL_00071	CDS	1020				hypothetical protein
GBJJFIKL_00072	gene	1206				
GBJJFIKL_00072	CDS	1206				hypothetical protein
GBJJFIKL_00073	gene	1140	per			
GBJJFIKL_00073	CDS	1140	per	2.6.1.102	COG0399	GDP-perosamine synthase
GBJJFIKL_00074	gene	882	galE_2			
