locus_tag	ftype	length_bp	gene	EC_number	COG	product
GDPELAJJ_00001	gene	429				
GDPELAJJ_00001	CDS	429				hypothetical protein
GDPELAJJ_00002	gene	366				
GDPELAJJ_00002	CDS	366				hypothetical protein
GDPELAJJ_00003	gene	1053				
GDPELAJJ_00003	CDS	1053				hypothetical protein
GDPELAJJ_00004	gene	282				
GDPELAJJ_00004	CDS	282				hypothetical protein
GDPELAJJ_00005	gene	186				
GDPELAJJ_00005	CDS	186				hypothetical protein
GDPELAJJ_00006	gene	468				
GDPELAJJ_00006	CDS	468				hypothetical protein
GDPELAJJ_00007	gene	186				
GDPELAJJ_00007	CDS	186				hypothetical protein
GDPELAJJ_00008	gene	468				
GDPELAJJ_00008	CDS	468				hypothetical protein
GDPELAJJ_00009	gene	678	citF			
GDPELAJJ_00009	CDS	678	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
GDPELAJJ_00010	gene	120				
GDPELAJJ_00010	CDS	120				hypothetical protein
GDPELAJJ_00011	gene	756				
GDPELAJJ_00011	CDS	756				hypothetical protein
GDPELAJJ_00012	gene	453				
GDPELAJJ_00012	CDS	453				hypothetical protein
GDPELAJJ_00013	gene	186				
GDPELAJJ_00013	CDS	186				hypothetical protein
GDPELAJJ_00014	gene	360				
GDPELAJJ_00014	CDS	360				hypothetical protein
GDPELAJJ_00015	gene	768	frdB_1			
GDPELAJJ_00015	CDS	768	frdB_1	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
GDPELAJJ_00016	gene	345				
GDPELAJJ_00016	CDS	345				hypothetical protein
GDPELAJJ_00017	gene	435				
GDPELAJJ_00017	CDS	435				hypothetical protein
GDPELAJJ_00018	gene	453	frdA_1			
GDPELAJJ_00018	CDS	453	frdA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GDPELAJJ_00019	gene	519	kefB			
GDPELAJJ_00019	CDS	519	kefB			Glutathione-regulated potassium-efflux system protein KefB
GDPELAJJ_00020	gene	243				
GDPELAJJ_00020	CDS	243				hypothetical protein
GDPELAJJ_00021	gene	519				
GDPELAJJ_00021	CDS	519				hypothetical protein
GDPELAJJ_00022	gene	387				
GDPELAJJ_00022	CDS	387				hypothetical protein
GDPELAJJ_00023	gene	693				
GDPELAJJ_00023	CDS	693				hypothetical protein
GDPELAJJ_00024	gene	1326	ffh			
GDPELAJJ_00024	CDS	1326	ffh		COG0541	Signal recognition particle protein
GDPELAJJ_00025	gene	1191				
GDPELAJJ_00025	CDS	1191				hypothetical protein
GDPELAJJ_00026	gene	702				
GDPELAJJ_00026	CDS	702				hypothetical protein
GDPELAJJ_00027	gene	174				
GDPELAJJ_00027	CDS	174				hypothetical protein
GDPELAJJ_00028	gene	420				
GDPELAJJ_00028	CDS	420				hypothetical protein
GDPELAJJ_00029	gene	549				
GDPELAJJ_00029	CDS	549				hypothetical protein
GDPELAJJ_00030	gene	609	apgM_1			
GDPELAJJ_00030	CDS	609	apgM_1			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GDPELAJJ_00031	gene	414				
GDPELAJJ_00031	CDS	414				hypothetical protein
GDPELAJJ_00032	gene	816				
GDPELAJJ_00032	CDS	816				IS91 family transposase ISWz1
GDPELAJJ_00033	gene	141				
GDPELAJJ_00033	CDS	141				hypothetical protein
GDPELAJJ_00034	gene	228				
GDPELAJJ_00034	CDS	228				hypothetical protein
GDPELAJJ_00035	gene	465				
GDPELAJJ_00035	CDS	465				hypothetical protein
GDPELAJJ_00036	gene	861	mltG			
GDPELAJJ_00036	CDS	861	mltG	4.2.2.-		Endolytic murein transglycosylase
GDPELAJJ_00037	gene	264	livF_1			
GDPELAJJ_00037	CDS	264	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GDPELAJJ_00038	gene	561				
GDPELAJJ_00038	CDS	561				hypothetical protein
GDPELAJJ_00039	gene	240				
GDPELAJJ_00039	CDS	240				hypothetical protein
GDPELAJJ_00040	gene	348				
GDPELAJJ_00040	CDS	348				hypothetical protein
GDPELAJJ_00041	gene	423				
GDPELAJJ_00041	CDS	423				hypothetical protein
GDPELAJJ_00042	gene	558	aroE_1			
GDPELAJJ_00042	CDS	558	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GDPELAJJ_00043	gene	279				
GDPELAJJ_00043	CDS	279				hypothetical protein
GDPELAJJ_00044	gene	519				
GDPELAJJ_00044	CDS	519				hypothetical protein
GDPELAJJ_00045	gene	423				
GDPELAJJ_00045	CDS	423				hypothetical protein
GDPELAJJ_00046	gene	351				
GDPELAJJ_00046	CDS	351				hypothetical protein
GDPELAJJ_00047	gene	243				
GDPELAJJ_00047	CDS	243				hypothetical protein
GDPELAJJ_00048	gene	765	dtd3_1			
GDPELAJJ_00048	CDS	765	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
GDPELAJJ_00049	gene	1020	degQ			
GDPELAJJ_00049	CDS	1020	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
GDPELAJJ_00050	gene	591	pgsA			
GDPELAJJ_00050	CDS	591	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GDPELAJJ_00051	gene	243				
GDPELAJJ_00051	CDS	243				hypothetical protein
GDPELAJJ_00052	gene	876				
GDPELAJJ_00052	CDS	876				hypothetical protein
GDPELAJJ_00053	gene	1167	metK			
GDPELAJJ_00053	CDS	1167	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
GDPELAJJ_00054	gene	186				
GDPELAJJ_00054	CDS	186				hypothetical protein
GDPELAJJ_00055	gene	657				
GDPELAJJ_00055	CDS	657				hypothetical protein
GDPELAJJ_00056	gene	120				
GDPELAJJ_00056	CDS	120				hypothetical protein
GDPELAJJ_00057	gene	2754	dbpA_1			
GDPELAJJ_00057	CDS	2754	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
GDPELAJJ_00058	gene	1419				
GDPELAJJ_00058	CDS	1419				hypothetical protein
GDPELAJJ_00059	gene	942	lnrL_1			
GDPELAJJ_00059	CDS	942	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GDPELAJJ_00060	gene	762				
GDPELAJJ_00060	CDS	762				hypothetical protein
GDPELAJJ_00061	gene	76				
GDPELAJJ_00061	tRNA	76				tRNA-Gln(ttg)
GDPELAJJ_00062	gene	1038				
GDPELAJJ_00062	CDS	1038				hypothetical protein
GDPELAJJ_00063	gene	105				
GDPELAJJ_00063	CDS	105				hypothetical protein
GDPELAJJ_00064	gene	297	wbpI			
GDPELAJJ_00064	CDS	297	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
GDPELAJJ_00065	gene	1119	mqnC			
GDPELAJJ_00065	CDS	1119	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
GDPELAJJ_00066	gene	1443	ubiD			
GDPELAJJ_00066	CDS	1443	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
GDPELAJJ_00067	gene	231				
GDPELAJJ_00067	CDS	231				hypothetical protein
GDPELAJJ_00068	gene	378				
GDPELAJJ_00068	CDS	378				hypothetical protein
GDPELAJJ_00069	gene	819				
GDPELAJJ_00069	CDS	819				hypothetical protein
GDPELAJJ_00070	gene	285	phhB			
GDPELAJJ_00070	CDS	285	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
GDPELAJJ_00071	gene	480				
GDPELAJJ_00071	CDS	480				hypothetical protein
GDPELAJJ_00072	gene	825				
GDPELAJJ_00072	CDS	825				hypothetical protein
GDPELAJJ_00073	gene	138				
GDPELAJJ_00073	CDS	138				hypothetical protein
GDPELAJJ_00074	gene	237				
GDPELAJJ_00074	CDS	237				hypothetical protein
GDPELAJJ_00075	gene	882				
GDPELAJJ_00075	CDS	882				hypothetical protein
GDPELAJJ_00076	gene	303				
GDPELAJJ_00076	CDS	303				hypothetical protein
GDPELAJJ_00077	gene	285				
GDPELAJJ_00077	CDS	285				hypothetical protein
GDPELAJJ_00078	gene	219				
GDPELAJJ_00078	CDS	219				hypothetical protein
GDPELAJJ_00079	gene	159				
GDPELAJJ_00079	CDS	159				hypothetical protein
GDPELAJJ_00080	gene	1044				
GDPELAJJ_00080	CDS	1044				hypothetical protein
GDPELAJJ_00081	gene	327				
GDPELAJJ_00081	CDS	327				hypothetical protein
GDPELAJJ_00082	gene	765	ssuC			
GDPELAJJ_00082	CDS	765	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GDPELAJJ_00083	gene	771	nrtD			
GDPELAJJ_00083	CDS	771	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
GDPELAJJ_00084	gene	1008				
GDPELAJJ_00084	CDS	1008				hypothetical protein
GDPELAJJ_00085	gene	1188	argG			
GDPELAJJ_00085	CDS	1188	argG	6.3.4.5		Argininosuccinate synthase
GDPELAJJ_00086	gene	168				
GDPELAJJ_00086	CDS	168				hypothetical protein
GDPELAJJ_00087	gene	858	lysX_1			
GDPELAJJ_00087	CDS	858	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
GDPELAJJ_00088	gene	1047	argC			
GDPELAJJ_00088	CDS	1047	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
GDPELAJJ_00089	gene	324				
GDPELAJJ_00089	CDS	324				hypothetical protein
GDPELAJJ_00090	gene	390				
GDPELAJJ_00090	CDS	390				hypothetical protein
GDPELAJJ_00091	gene	903				
GDPELAJJ_00091	CDS	903				hypothetical protein
GDPELAJJ_00092	gene	204				
GDPELAJJ_00092	CDS	204				hypothetical protein
GDPELAJJ_00093	gene	723	yhdG			
GDPELAJJ_00093	CDS	723	yhdG		COG0531	putative amino acid permease YhdG
GDPELAJJ_00094	gene	1218	gerN_1			
GDPELAJJ_00094	CDS	1218	gerN_1		COG0475	Na(+)/H(+)-K(+) antiporter GerN
GDPELAJJ_00095	gene	393				
GDPELAJJ_00095	CDS	393				hypothetical protein
GDPELAJJ_00096	gene	381				
GDPELAJJ_00096	CDS	381				hypothetical protein
GDPELAJJ_00097	gene	393				
GDPELAJJ_00097	CDS	393				hypothetical protein
GDPELAJJ_00098	gene	654				
GDPELAJJ_00098	CDS	654				hypothetical protein
GDPELAJJ_00099	gene	645				
GDPELAJJ_00099	CDS	645				hypothetical protein
GDPELAJJ_00100	gene	351				
GDPELAJJ_00100	CDS	351				hypothetical protein
GDPELAJJ_00101	gene	465	mntR_1			
GDPELAJJ_00101	CDS	465	mntR_1			HTH-type transcriptional regulator MntR
GDPELAJJ_00102	gene	531				
GDPELAJJ_00102	CDS	531				hypothetical protein
GDPELAJJ_00103	gene	1818				
GDPELAJJ_00103	CDS	1818				hypothetical protein
GDPELAJJ_00104	gene	363	cheY_1			
GDPELAJJ_00104	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
GDPELAJJ_00105	gene	372				
GDPELAJJ_00105	CDS	372				hypothetical protein
GDPELAJJ_00106	gene	1869	sasA_1			
GDPELAJJ_00106	CDS	1869	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GDPELAJJ_00107	gene	159				
GDPELAJJ_00107	CDS	159				hypothetical protein
GDPELAJJ_00108	gene	1422				
GDPELAJJ_00108	CDS	1422				hypothetical protein
GDPELAJJ_00109	gene	561	tmung			
GDPELAJJ_00109	CDS	561	tmung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
GDPELAJJ_00110	gene	291				
GDPELAJJ_00110	CDS	291				hypothetical protein
GDPELAJJ_00111	gene	771	btuD_1			
GDPELAJJ_00111	CDS	771	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GDPELAJJ_00112	gene	231				
GDPELAJJ_00112	CDS	231				hypothetical protein
GDPELAJJ_00113	gene	780	pyrG			
GDPELAJJ_00113	CDS	780	pyrG	6.3.4.2	COG0504	CTP synthase
GDPELAJJ_00114	gene	321				
GDPELAJJ_00114	CDS	321				hypothetical protein
GDPELAJJ_00115	gene	264				
GDPELAJJ_00115	CDS	264				hypothetical protein
GDPELAJJ_00116	gene	519				
GDPELAJJ_00116	CDS	519				hypothetical protein
GDPELAJJ_00117	gene	807				
GDPELAJJ_00117	CDS	807				hypothetical protein
GDPELAJJ_00118	gene	300				
GDPELAJJ_00118	CDS	300				hypothetical protein
GDPELAJJ_00119	gene	258				
GDPELAJJ_00119	CDS	258				hypothetical protein
GDPELAJJ_00120	gene	306				
GDPELAJJ_00120	CDS	306				hypothetical protein
GDPELAJJ_00121	gene	369				
GDPELAJJ_00121	CDS	369				hypothetical protein
GDPELAJJ_00122	gene	912	pdeB_1			
GDPELAJJ_00122	CDS	912	pdeB_1	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
GDPELAJJ_00123	gene	177				
GDPELAJJ_00123	CDS	177				hypothetical protein
GDPELAJJ_00124	gene	240				
GDPELAJJ_00124	CDS	240				hypothetical protein
GDPELAJJ_00125	gene	864				
GDPELAJJ_00125	CDS	864			COG3385	IS4 family transposase ISLpn6
GDPELAJJ_00126	gene	159				
GDPELAJJ_00126	CDS	159				hypothetical protein
GDPELAJJ_00127	gene	582				
GDPELAJJ_00127	CDS	582				hypothetical protein
GDPELAJJ_00128	gene	333				
GDPELAJJ_00128	CDS	333				hypothetical protein
GDPELAJJ_00129	gene	549				
GDPELAJJ_00129	CDS	549		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
GDPELAJJ_00130	gene	300				
GDPELAJJ_00130	CDS	300				hypothetical protein
GDPELAJJ_00131	gene	285	csoR			
GDPELAJJ_00131	CDS	285	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
GDPELAJJ_00132	gene	222				
GDPELAJJ_00132	CDS	222				hypothetical protein
GDPELAJJ_00133	gene	189				
GDPELAJJ_00133	CDS	189				hypothetical protein
GDPELAJJ_00134	gene	423				
GDPELAJJ_00134	CDS	423				hypothetical protein
GDPELAJJ_00135	gene	258				
GDPELAJJ_00135	CDS	258				hypothetical protein
GDPELAJJ_00136	gene	420	basR			
GDPELAJJ_00136	CDS	420	basR			Transcriptional regulatory protein BasR
GDPELAJJ_00137	gene	276				
GDPELAJJ_00137	CDS	276				hypothetical protein
GDPELAJJ_00138	gene	891				
GDPELAJJ_00138	CDS	891				hypothetical protein
GDPELAJJ_00139	gene	696				
GDPELAJJ_00139	CDS	696				hypothetical protein
GDPELAJJ_00140	gene	354				
GDPELAJJ_00140	CDS	354				hypothetical protein
GDPELAJJ_00141	gene	1137				
GDPELAJJ_00141	CDS	1137				hypothetical protein
GDPELAJJ_00142	gene	282				
GDPELAJJ_00142	CDS	282				hypothetical protein
GDPELAJJ_00143	gene	2172	ftsH_1			
GDPELAJJ_00143	CDS	2172	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GDPELAJJ_00144	gene	306				
GDPELAJJ_00144	CDS	306				hypothetical protein
GDPELAJJ_00145	gene	873	ctaB_1			
GDPELAJJ_00145	CDS	873	ctaB_1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
GDPELAJJ_00146	gene	207				
GDPELAJJ_00146	CDS	207				hypothetical protein
GDPELAJJ_00147	gene	318				
GDPELAJJ_00147	CDS	318				hypothetical protein
GDPELAJJ_00148	gene	636				
GDPELAJJ_00148	CDS	636				hypothetical protein
GDPELAJJ_00149	gene	159				
GDPELAJJ_00149	CDS	159				hypothetical protein
GDPELAJJ_00150	gene	201				
GDPELAJJ_00150	CDS	201				hypothetical protein
GDPELAJJ_00151	gene	264				
GDPELAJJ_00151	CDS	264				hypothetical protein
GDPELAJJ_00152	gene	324				
GDPELAJJ_00152	CDS	324				hypothetical protein
GDPELAJJ_00153	gene	339	lemA			
GDPELAJJ_00153	CDS	339	lemA		COG1704	Protein LemA
GDPELAJJ_00154	gene	816				
GDPELAJJ_00154	CDS	816				IS701 family transposase ISAcma22
GDPELAJJ_00155	gene	324				
GDPELAJJ_00155	CDS	324			COG1695	Transcriptional regulator
GDPELAJJ_00156	gene	984	pal_1			
GDPELAJJ_00156	CDS	984	pal_1			Peptidoglycan-associated lipoprotein
GDPELAJJ_00157	gene	174				
GDPELAJJ_00157	CDS	174				hypothetical protein
GDPELAJJ_00158	gene	375				
GDPELAJJ_00158	CDS	375				hypothetical protein
GDPELAJJ_00159	gene	300	yciI			
GDPELAJJ_00159	CDS	300	yciI		COG2350	Protein YciI
GDPELAJJ_00160	gene	231	yciB			
GDPELAJJ_00160	CDS	231	yciB		COG2917	Intracellular septation protein
GDPELAJJ_00161	gene	504	salA			
GDPELAJJ_00161	CDS	504	salA		COG0489	Iron-sulfur cluster carrier protein
GDPELAJJ_00162	gene	375				
GDPELAJJ_00162	CDS	375				hypothetical protein
GDPELAJJ_00163	gene	555	rtcA_1			
GDPELAJJ_00163	CDS	555	rtcA_1	6.5.1.4		RNA 3'-terminal phosphate cyclase
GDPELAJJ_00164	gene	936				
GDPELAJJ_00164	CDS	936				hypothetical protein
GDPELAJJ_00165	gene	726	rsmE			
GDPELAJJ_00165	CDS	726	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GDPELAJJ_00166	gene	243				
GDPELAJJ_00166	CDS	243				hypothetical protein
GDPELAJJ_00167	gene	918	rsgA			
GDPELAJJ_00167	CDS	918	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
GDPELAJJ_00168	gene	1380				
GDPELAJJ_00168	CDS	1380				hypothetical protein
GDPELAJJ_00169	gene	1401				
GDPELAJJ_00169	CDS	1401				hypothetical protein
GDPELAJJ_00170	gene	309	nagAb			
GDPELAJJ_00170	CDS	309	nagAb			Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
GDPELAJJ_00171	gene	1245	csd			
GDPELAJJ_00171	CDS	1245	csd	2.8.1.7		putative cysteine desulfurase
GDPELAJJ_00172	gene	441	iscU			
GDPELAJJ_00172	CDS	441	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
GDPELAJJ_00173	gene	348				
GDPELAJJ_00173	CDS	348				hypothetical protein
GDPELAJJ_00174	gene	513	pgk			
