locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCPGIDPG_00001	gene	462	rimI			
JCPGIDPG_00001	CDS	462	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
JCPGIDPG_00002	gene	786				
JCPGIDPG_00002	CDS	786				hypothetical protein
JCPGIDPG_00003	gene	168				
JCPGIDPG_00003	CDS	168				hypothetical protein
JCPGIDPG_00004	gene	279	phhB			
JCPGIDPG_00004	CDS	279	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
JCPGIDPG_00005	gene	816				
JCPGIDPG_00005	CDS	816				hypothetical protein
JCPGIDPG_00006	gene	930				
JCPGIDPG_00006	CDS	930				hypothetical protein
JCPGIDPG_00007	gene	762	larB_1			
JCPGIDPG_00007	CDS	762	larB_1	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
JCPGIDPG_00008	gene	453				
JCPGIDPG_00008	CDS	453				hypothetical protein
JCPGIDPG_00009	gene	1467	dnaK_1			
JCPGIDPG_00009	CDS	1467	dnaK_1		COG0443	Chaperone protein DnaK
JCPGIDPG_00010	gene	1029	cbpA			
JCPGIDPG_00010	CDS	1029	cbpA		COG2214	Curved DNA-binding protein
JCPGIDPG_00011	gene	903				
JCPGIDPG_00011	CDS	903				hypothetical protein
JCPGIDPG_00012	gene	279				
JCPGIDPG_00012	CDS	279				hypothetical protein
JCPGIDPG_00013	gene	93				
JCPGIDPG_00013	CDS	93				hypothetical protein
JCPGIDPG_00014	gene	102				
JCPGIDPG_00014	CDS	102				hypothetical protein
JCPGIDPG_00015	gene	429				
JCPGIDPG_00015	CDS	429				hypothetical protein
JCPGIDPG_00016	gene	363				
JCPGIDPG_00016	CDS	363				hypothetical protein
JCPGIDPG_00017	gene	384	zraR_1			
JCPGIDPG_00017	CDS	384	zraR_1		COG2204	Transcriptional regulatory protein ZraR
JCPGIDPG_00018	gene	186				
JCPGIDPG_00018	CDS	186				hypothetical protein
JCPGIDPG_00019	gene	801	COQ5_1			
JCPGIDPG_00019	CDS	801	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JCPGIDPG_00020	gene	531	gyrA			
JCPGIDPG_00020	CDS	531	gyrA	5.6.2.2		DNA gyrase subunit A
JCPGIDPG_00021	gene	360				
JCPGIDPG_00021	CDS	360				hypothetical protein
JCPGIDPG_00022	gene	927				
JCPGIDPG_00022	CDS	927				hypothetical protein
JCPGIDPG_00023	gene	549				
JCPGIDPG_00023	CDS	549				hypothetical protein
JCPGIDPG_00024	gene	177				
JCPGIDPG_00024	CDS	177				hypothetical protein
JCPGIDPG_00025	gene	417				
JCPGIDPG_00025	CDS	417				hypothetical protein
JCPGIDPG_00026	gene	243				
JCPGIDPG_00026	CDS	243				hypothetical protein
JCPGIDPG_00027	gene	150				
JCPGIDPG_00027	CDS	150				hypothetical protein
JCPGIDPG_00028	gene	471	crr			
JCPGIDPG_00028	CDS	471	crr		COG2190	PTS system glucose-specific EIIA component
JCPGIDPG_00029	gene	141				
JCPGIDPG_00029	CDS	141				hypothetical protein
JCPGIDPG_00030	gene	441	nagE			
JCPGIDPG_00030	CDS	441	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
JCPGIDPG_00031	gene	378	FCS1			
JCPGIDPG_00031	CDS	378	FCS1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
JCPGIDPG_00032	gene	687				
JCPGIDPG_00032	CDS	687				hypothetical protein
JCPGIDPG_00033	gene	363				
JCPGIDPG_00033	CDS	363				hypothetical protein
JCPGIDPG_00034	gene	528				
JCPGIDPG_00034	CDS	528				hypothetical protein
JCPGIDPG_00035	gene	1041				
JCPGIDPG_00035	CDS	1041				hypothetical protein
JCPGIDPG_00036	gene	399	IMPDH_1			
JCPGIDPG_00036	CDS	399	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JCPGIDPG_00037	gene	426				
JCPGIDPG_00037	CDS	426				hypothetical protein
JCPGIDPG_00038	gene	786				
JCPGIDPG_00038	CDS	786				hypothetical protein
JCPGIDPG_00039	gene	540				
JCPGIDPG_00039	CDS	540				hypothetical protein
JCPGIDPG_00040	gene	180				
JCPGIDPG_00040	CDS	180				hypothetical protein
JCPGIDPG_00041	gene	306				
JCPGIDPG_00041	CDS	306				hypothetical protein
JCPGIDPG_00042	gene	363				
JCPGIDPG_00042	CDS	363				hypothetical protein
JCPGIDPG_00043	gene	708				
JCPGIDPG_00043	CDS	708				hypothetical protein
JCPGIDPG_00044	gene	822	cpoB			
JCPGIDPG_00044	CDS	822	cpoB			Cell division coordinator CpoB
JCPGIDPG_00045	gene	120				
JCPGIDPG_00045	CDS	120				hypothetical protein
JCPGIDPG_00046	gene	165				
JCPGIDPG_00046	CDS	165				hypothetical protein
JCPGIDPG_00047	gene	282				
JCPGIDPG_00047	CDS	282				hypothetical protein
JCPGIDPG_00048	gene	1068				
JCPGIDPG_00048	CDS	1068				hypothetical protein
JCPGIDPG_00049	gene	882	uppS_1			
JCPGIDPG_00049	CDS	882	uppS_1	2.5.1.89		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JCPGIDPG_00050	gene	453				
JCPGIDPG_00050	CDS	453				hypothetical protein
JCPGIDPG_00051	gene	666	lnrL_1			
JCPGIDPG_00051	CDS	666	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JCPGIDPG_00052	gene	915				
JCPGIDPG_00052	CDS	915				hypothetical protein
JCPGIDPG_00053	gene	438				
JCPGIDPG_00053	CDS	438				hypothetical protein
JCPGIDPG_00054	gene	279	prsA_1			
JCPGIDPG_00054	CDS	279	prsA_1	5.2.1.8	COG0760	Foldase protein PrsA
JCPGIDPG_00055	gene	147				
JCPGIDPG_00055	CDS	147				hypothetical protein
JCPGIDPG_00056	gene	273				
JCPGIDPG_00056	CDS	273				hypothetical protein
JCPGIDPG_00057	gene	1509	dbpA_1			
JCPGIDPG_00057	CDS	1509	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
JCPGIDPG_00058	gene	147				
JCPGIDPG_00058	CDS	147				hypothetical protein
JCPGIDPG_00059	gene	192				
JCPGIDPG_00059	CDS	192				hypothetical protein
JCPGIDPG_00060	gene	501				
JCPGIDPG_00060	CDS	501		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
JCPGIDPG_00061	gene	153				
JCPGIDPG_00061	CDS	153				hypothetical protein
JCPGIDPG_00062	gene	159				
JCPGIDPG_00062	CDS	159				hypothetical protein
JCPGIDPG_00063	gene	234				
JCPGIDPG_00063	CDS	234				hypothetical protein
JCPGIDPG_00064	gene	702	nanE			
JCPGIDPG_00064	CDS	702	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
JCPGIDPG_00065	gene	234				
JCPGIDPG_00065	CDS	234				hypothetical protein
JCPGIDPG_00066	gene	399	adhT_1			
JCPGIDPG_00066	CDS	399	adhT_1	1.1.1.1		Alcohol dehydrogenase
JCPGIDPG_00067	gene	252				
JCPGIDPG_00067	CDS	252				hypothetical protein
JCPGIDPG_00068	gene	669	smc_1			
JCPGIDPG_00068	CDS	669	smc_1		COG1196	Chromosome partition protein Smc
JCPGIDPG_00069	gene	279	sapD			
JCPGIDPG_00069	CDS	279	sapD		COG4170	Putrescine export system ATP-binding protein SapD
JCPGIDPG_00070	gene	1341				
JCPGIDPG_00070	CDS	1341				hypothetical protein
JCPGIDPG_00071	gene	696				
JCPGIDPG_00071	CDS	696				hypothetical protein
JCPGIDPG_00072	gene	75				
JCPGIDPG_00072	misc_RNA	75				c-di-GMP-I
JCPGIDPG_00073	gene	987				
JCPGIDPG_00073	CDS	987				hypothetical protein
JCPGIDPG_00074	gene	432	nhaX_1			
JCPGIDPG_00074	CDS	432	nhaX_1		COG0589	Stress response protein NhaX
JCPGIDPG_00075	gene	252	msrA_1			
JCPGIDPG_00075	CDS	252	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
JCPGIDPG_00076	gene	294				
JCPGIDPG_00076	CDS	294				hypothetical protein
JCPGIDPG_00077	gene	393				
JCPGIDPG_00077	CDS	393				hypothetical protein
JCPGIDPG_00078	gene	789				
JCPGIDPG_00078	CDS	789				hypothetical protein
JCPGIDPG_00079	gene	297				
JCPGIDPG_00079	CDS	297				hypothetical protein
JCPGIDPG_00080	gene	789	amt			
JCPGIDPG_00080	CDS	789	amt			Ammonia channel
JCPGIDPG_00081	gene	366				
JCPGIDPG_00081	CDS	366				hypothetical protein
JCPGIDPG_00082	gene	450				
JCPGIDPG_00082	CDS	450				hypothetical protein
JCPGIDPG_00083	gene	834				
JCPGIDPG_00083	CDS	834				hypothetical protein
JCPGIDPG_00084	gene	213				
JCPGIDPG_00084	CDS	213				hypothetical protein
JCPGIDPG_00085	gene	660				
JCPGIDPG_00085	CDS	660		2.5.-.-		Deoxyhypusine synthase-like protein
JCPGIDPG_00086	gene	171				
JCPGIDPG_00086	CDS	171				hypothetical protein
JCPGIDPG_00087	gene	387				
JCPGIDPG_00087	CDS	387				hypothetical protein
JCPGIDPG_00088	gene	348				
JCPGIDPG_00088	CDS	348				hypothetical protein
JCPGIDPG_00089	gene	981				
JCPGIDPG_00089	CDS	981		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
JCPGIDPG_00090	gene	465				
JCPGIDPG_00090	CDS	465				hypothetical protein
JCPGIDPG_00091	gene	240				
JCPGIDPG_00091	CDS	240				hypothetical protein
JCPGIDPG_00092	gene	1662				
JCPGIDPG_00092	CDS	1662				hypothetical protein
JCPGIDPG_00093	gene	1605				
JCPGIDPG_00093	CDS	1605				hypothetical protein
JCPGIDPG_00094	gene	963	glpQ			
JCPGIDPG_00094	CDS	963	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
JCPGIDPG_00095	gene	384				
JCPGIDPG_00095	CDS	384				hypothetical protein
JCPGIDPG_00096	gene	933				
JCPGIDPG_00096	CDS	933				hypothetical protein
