locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPCNCHOK_00001	gene	384				
OPCNCHOK_00001	CDS	384				hypothetical protein
OPCNCHOK_00002	gene	915				
OPCNCHOK_00002	CDS	915				hypothetical protein
OPCNCHOK_00003	gene	1278	hemL_1			
OPCNCHOK_00003	CDS	1278	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
OPCNCHOK_00004	gene	936	hemC			
OPCNCHOK_00004	CDS	936	hemC	2.5.1.61		Porphobilinogen deaminase
OPCNCHOK_00005	gene	744	sumT			
OPCNCHOK_00005	CDS	744	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
OPCNCHOK_00006	gene	801				
OPCNCHOK_00006	CDS	801				hypothetical protein
OPCNCHOK_00007	gene	1401				
OPCNCHOK_00007	CDS	1401				hypothetical protein
OPCNCHOK_00008	gene	1398				
OPCNCHOK_00008	CDS	1398				hypothetical protein
OPCNCHOK_00009	gene	309	bphA3_1			
OPCNCHOK_00009	CDS	309	bphA3_1			Biphenyl 2,3-dioxygenase, ferredoxin component
OPCNCHOK_00010	gene	1245	csd			
OPCNCHOK_00010	CDS	1245	csd	2.8.1.7		putative cysteine desulfurase
OPCNCHOK_00011	gene	450	sufU			
OPCNCHOK_00011	CDS	450	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
OPCNCHOK_00012	gene	333				
OPCNCHOK_00012	CDS	333				hypothetical protein
OPCNCHOK_00013	gene	1209	pgk			
OPCNCHOK_00013	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
OPCNCHOK_00014	gene	591				
OPCNCHOK_00014	CDS	591				hypothetical protein
OPCNCHOK_00015	gene	321				
OPCNCHOK_00015	CDS	321				hypothetical protein
OPCNCHOK_00016	gene	861				
OPCNCHOK_00016	CDS	861				hypothetical protein
OPCNCHOK_00017	gene	291				
OPCNCHOK_00017	CDS	291				hypothetical protein
OPCNCHOK_00018	gene	621				
OPCNCHOK_00018	CDS	621				hypothetical protein
OPCNCHOK_00019	gene	621	yedJ			
OPCNCHOK_00019	CDS	621	yedJ		COG1418	putative protein YedJ
OPCNCHOK_00020	gene	312				
OPCNCHOK_00020	CDS	312				hypothetical protein
OPCNCHOK_00021	gene	975	hemB			
OPCNCHOK_00021	CDS	975	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
OPCNCHOK_00022	gene	1023				
OPCNCHOK_00022	CDS	1023				hypothetical protein
OPCNCHOK_00023	gene	654	cysG			
OPCNCHOK_00023	CDS	654	cysG		COG0007	Siroheme synthase
OPCNCHOK_00024	gene	1260	hemA_1			
OPCNCHOK_00024	CDS	1260	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
OPCNCHOK_00025	gene	435				
OPCNCHOK_00025	CDS	435				hypothetical protein
OPCNCHOK_00026	gene	690	cugP_1			
OPCNCHOK_00026	CDS	690	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
OPCNCHOK_00027	gene	1278	pdxK			
OPCNCHOK_00027	CDS	1278	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
OPCNCHOK_00028	gene	1329	bzaF			
OPCNCHOK_00028	CDS	1329	bzaF	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
OPCNCHOK_00029	gene	405				
OPCNCHOK_00029	CDS	405				hypothetical protein
OPCNCHOK_00030	gene	852	tyrA			
OPCNCHOK_00030	CDS	852	tyrA		COG0287	T-protein
OPCNCHOK_00031	gene	1356	dapL			
OPCNCHOK_00031	CDS	1356	dapL	2.6.1.83		LL-diaminopimelate aminotransferase
OPCNCHOK_00032	gene	1095	aroC			
OPCNCHOK_00032	CDS	1095	aroC	4.2.3.5		Chorismate synthase
OPCNCHOK_00033	gene	885	nadX			
OPCNCHOK_00033	CDS	885	nadX	1.4.1.21		L-aspartate dehydrogenase
OPCNCHOK_00034	gene	1263	aroA			
OPCNCHOK_00034	CDS	1263	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
OPCNCHOK_00035	gene	855	thrB_1			
OPCNCHOK_00035	CDS	855	thrB_1	2.7.1.39		Homoserine kinase
OPCNCHOK_00036	gene	822	aroE			
OPCNCHOK_00036	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
OPCNCHOK_00037	gene	786				
OPCNCHOK_00037	CDS	786				hypothetical protein
OPCNCHOK_00038	gene	663	aroD			
OPCNCHOK_00038	CDS	663	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
OPCNCHOK_00039	gene	1059	aroB'			
OPCNCHOK_00039	CDS	1059	aroB'	1.4.1.24		3-dehydroquinate synthase
OPCNCHOK_00040	gene	786	griI			
OPCNCHOK_00040	CDS	786	griI	4.1.2.56	COG1830	2-amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoate synthase
OPCNCHOK_00041	gene	1119	mqnC			
OPCNCHOK_00041	CDS	1119	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
OPCNCHOK_00042	gene	1437	ubiD			
OPCNCHOK_00042	CDS	1437	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
OPCNCHOK_00043	gene	237				
OPCNCHOK_00043	CDS	237				hypothetical protein
OPCNCHOK_00044	gene	378				
OPCNCHOK_00044	CDS	378				hypothetical protein
OPCNCHOK_00045	gene	750				
OPCNCHOK_00045	CDS	750				hypothetical protein
OPCNCHOK_00046	gene	231				
OPCNCHOK_00046	CDS	231				hypothetical protein
OPCNCHOK_00047	gene	159				
OPCNCHOK_00047	CDS	159				hypothetical protein
OPCNCHOK_00048	gene	555	isiB_1			
