locus_tag	ftype	length_bp	gene	EC_number	COG	product
FPBLJBIC_00001	gene	1377	ythA			
FPBLJBIC_00001	CDS	1377	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
FPBLJBIC_00002	gene	927				
FPBLJBIC_00002	CDS	927				hypothetical protein
FPBLJBIC_00003	gene	76				
FPBLJBIC_00003	tRNA	76				tRNA-Arg(ccg)
FPBLJBIC_00004	gene	486	mshD			
FPBLJBIC_00004	CDS	486	mshD	2.3.1.189		Mycothiol acetyltransferase
FPBLJBIC_00005	gene	687				
FPBLJBIC_00005	CDS	687				hypothetical protein
FPBLJBIC_00006	gene	228				
FPBLJBIC_00006	CDS	228				hypothetical protein
FPBLJBIC_00007	gene	1503	mctP			
FPBLJBIC_00007	CDS	1503	mctP			Monocarboxylate transport permease protein
FPBLJBIC_00008	gene	465				
FPBLJBIC_00008	CDS	465				hypothetical protein
FPBLJBIC_00009	gene	2193	fusA			
FPBLJBIC_00009	CDS	2193	fusA		COG0480	Elongation factor G
FPBLJBIC_00010	gene	378				
FPBLJBIC_00010	CDS	378				hypothetical protein
FPBLJBIC_00011	gene	1650	moaA_1			
FPBLJBIC_00011	CDS	1650	moaA_1			GTP 3',8-cyclase
FPBLJBIC_00012	gene	1227	gdhA_1			
FPBLJBIC_00012	CDS	1227	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
FPBLJBIC_00013	gene	2238	pucD_1			
FPBLJBIC_00013	CDS	2238	pucD_1	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
FPBLJBIC_00014	gene	228				
FPBLJBIC_00014	CDS	228				hypothetical protein
FPBLJBIC_00015	gene	843	ndhF_1			
FPBLJBIC_00015	CDS	843	ndhF_1	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
FPBLJBIC_00016	gene	471	ndhS_1			
FPBLJBIC_00016	CDS	471	ndhS_1	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
FPBLJBIC_00017	gene	600	mobA_1			
FPBLJBIC_00017	CDS	600	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
FPBLJBIC_00018	gene	762	proC			
FPBLJBIC_00018	CDS	762	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FPBLJBIC_00019	gene	107				
FPBLJBIC_00019	rRNA	107				5S ribosomal RNA
FPBLJBIC_00020	gene	705	ywpJ			
FPBLJBIC_00020	CDS	705	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
FPBLJBIC_00021	gene	1842	argS			
FPBLJBIC_00021	CDS	1842	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
FPBLJBIC_00022	gene	408	rpsI			
FPBLJBIC_00022	CDS	408	rpsI		COG0103	30S ribosomal protein S9
FPBLJBIC_00023	gene	438				
FPBLJBIC_00023	CDS	438				hypothetical protein
FPBLJBIC_00024	gene	339				
FPBLJBIC_00024	CDS	339				hypothetical protein
FPBLJBIC_00025	gene	765				
FPBLJBIC_00025	CDS	765				hypothetical protein
FPBLJBIC_00026	gene	462				
FPBLJBIC_00026	CDS	462				hypothetical protein
FPBLJBIC_00027	gene	474				
FPBLJBIC_00027	CDS	474				hypothetical protein
