locus_tag	ftype	length_bp	gene	EC_number	COG	product
CDLMBAOF_00001	gene	636				
CDLMBAOF_00001	CDS	636				hypothetical protein
CDLMBAOF_00002	gene	219				
CDLMBAOF_00002	CDS	219				hypothetical protein
CDLMBAOF_00003	gene	570				
CDLMBAOF_00003	CDS	570				hypothetical protein
CDLMBAOF_00004	gene	270				
CDLMBAOF_00004	CDS	270				hypothetical protein
CDLMBAOF_00005	gene	411				
CDLMBAOF_00005	CDS	411				hypothetical protein
CDLMBAOF_00006	gene	1635				
CDLMBAOF_00006	CDS	1635				hypothetical protein
CDLMBAOF_00007	gene	1407				
CDLMBAOF_00007	CDS	1407				hypothetical protein
CDLMBAOF_00008	gene	1113				
CDLMBAOF_00008	CDS	1113				hypothetical protein
CDLMBAOF_00009	gene	282				
CDLMBAOF_00009	CDS	282				hypothetical protein
CDLMBAOF_00010	gene	330				
CDLMBAOF_00010	CDS	330				hypothetical protein
CDLMBAOF_00011	gene	471				
CDLMBAOF_00011	CDS	471				hypothetical protein
CDLMBAOF_00012	gene	1059				
CDLMBAOF_00012	CDS	1059				hypothetical protein
CDLMBAOF_00013	gene	156				
CDLMBAOF_00013	CDS	156				hypothetical protein
CDLMBAOF_00014	gene	74				
CDLMBAOF_00014	tRNA	74				tRNA-Ala(tgc)
CDLMBAOF_00015	gene	552	resA_1			
CDLMBAOF_00015	CDS	552	resA_1			Thiol-disulfide oxidoreductase ResA
CDLMBAOF_00016	gene	897				
CDLMBAOF_00016	CDS	897				hypothetical protein
CDLMBAOF_00017	gene	186				
CDLMBAOF_00017	CDS	186				hypothetical protein
CDLMBAOF_00018	gene	387				
CDLMBAOF_00018	CDS	387				hypothetical protein
CDLMBAOF_00019	gene	74				
CDLMBAOF_00019	tRNA	74				tRNA-Thr(ggt)
CDLMBAOF_00020	gene	852	dpnM			
CDLMBAOF_00020	CDS	852	dpnM	2.1.1.72		Modification methylase DpnIIA
CDLMBAOF_00021	gene	651				
CDLMBAOF_00021	CDS	651				hypothetical protein
CDLMBAOF_00022	gene	360				
CDLMBAOF_00022	CDS	360				hypothetical protein
CDLMBAOF_00023	gene	564				
CDLMBAOF_00023	CDS	564				hypothetical protein
CDLMBAOF_00024	gene	600				
CDLMBAOF_00024	CDS	600				hypothetical protein
CDLMBAOF_00025	gene	537				
CDLMBAOF_00025	CDS	537				hypothetical protein
CDLMBAOF_00026	gene	270				
CDLMBAOF_00026	CDS	270				hypothetical protein
CDLMBAOF_00027	gene	357				
CDLMBAOF_00027	CDS	357				hypothetical protein
CDLMBAOF_00028	gene	450				
CDLMBAOF_00028	CDS	450				hypothetical protein
CDLMBAOF_00029	gene	1419				
CDLMBAOF_00029	CDS	1419				hypothetical protein
CDLMBAOF_00030	gene	243				
CDLMBAOF_00030	CDS	243				hypothetical protein
CDLMBAOF_00031	gene	1263	serS			
CDLMBAOF_00031	CDS	1263	serS	6.1.1.11	COG0172	Serine--tRNA ligase
CDLMBAOF_00032	gene	618				
CDLMBAOF_00032	CDS	618				hypothetical protein
CDLMBAOF_00033	gene	432				
CDLMBAOF_00033	CDS	432				hypothetical protein
CDLMBAOF_00034	gene	1479				
CDLMBAOF_00034	CDS	1479				hypothetical protein
CDLMBAOF_00035	gene	801	nirQ			
CDLMBAOF_00035	CDS	801	nirQ		COG0714	Denitrification regulatory protein NirQ
CDLMBAOF_00036	gene	1569				
CDLMBAOF_00036	CDS	1569				hypothetical protein
CDLMBAOF_00037	gene	1404	gloB			
CDLMBAOF_00037	CDS	1404	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
CDLMBAOF_00038	gene	996				
CDLMBAOF_00038	CDS	996				hypothetical protein
CDLMBAOF_00039	gene	465				
CDLMBAOF_00039	CDS	465				hypothetical protein
CDLMBAOF_00040	gene	564				
CDLMBAOF_00040	CDS	564				hypothetical protein
CDLMBAOF_00041	gene	858				
CDLMBAOF_00041	CDS	858				hypothetical protein
CDLMBAOF_00042	gene	657	tal			
CDLMBAOF_00042	CDS	657	tal	2.2.1.2	COG0176	Transaldolase
CDLMBAOF_00043	gene	975	aptB			
CDLMBAOF_00043	CDS	975	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
CDLMBAOF_00044	gene	1668	dxs			
CDLMBAOF_00044	CDS	1668	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
CDLMBAOF_00045	gene	384				
CDLMBAOF_00045	CDS	384				hypothetical protein
CDLMBAOF_00046	gene	528				
CDLMBAOF_00046	CDS	528				hypothetical protein
CDLMBAOF_00047	gene	531				
CDLMBAOF_00047	CDS	531				hypothetical protein
CDLMBAOF_00048	gene	1476	pepA			
CDLMBAOF_00048	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
CDLMBAOF_00049	gene	129				
CDLMBAOF_00049	CDS	129				hypothetical protein
CDLMBAOF_00050	gene	112				
CDLMBAOF_00050	rRNA	112				5S ribosomal RNA
CDLMBAOF_00051	gene	1785	btuD			
CDLMBAOF_00051	CDS	1785	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CDLMBAOF_00052	gene	828				
CDLMBAOF_00052	CDS	828				hypothetical protein
CDLMBAOF_00053	gene	222				
CDLMBAOF_00053	CDS	222				hypothetical protein
CDLMBAOF_00054	gene	501				
CDLMBAOF_00054	CDS	501				hypothetical protein
CDLMBAOF_00055	gene	927				
CDLMBAOF_00055	CDS	927				hypothetical protein
CDLMBAOF_00056	gene	1092				
CDLMBAOF_00056	CDS	1092				hypothetical protein
CDLMBAOF_00057	gene	1110				
CDLMBAOF_00057	CDS	1110				hypothetical protein
CDLMBAOF_00058	gene	606	pyrE			
CDLMBAOF_00058	CDS	606	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
CDLMBAOF_00059	gene	564				
CDLMBAOF_00059	CDS	564				hypothetical protein
CDLMBAOF_00060	gene	465				
CDLMBAOF_00060	CDS	465				hypothetical protein
CDLMBAOF_00061	gene	357				
CDLMBAOF_00061	CDS	357				hypothetical protein
CDLMBAOF_00062	gene	432				
CDLMBAOF_00062	CDS	432				hypothetical protein
CDLMBAOF_00063	gene	843				
CDLMBAOF_00063	CDS	843				hypothetical protein
CDLMBAOF_00064	gene	204				
CDLMBAOF_00064	CDS	204				hypothetical protein
CDLMBAOF_00065	gene	801				
CDLMBAOF_00065	CDS	801				hypothetical protein
CDLMBAOF_00066	gene	1218	gerN_1			
CDLMBAOF_00066	CDS	1218	gerN_1		COG0475	Na(+)/H(+)-K(+) antiporter GerN
CDLMBAOF_00067	gene	276				
CDLMBAOF_00067	CDS	276				hypothetical protein
CDLMBAOF_00068	gene	477				
CDLMBAOF_00068	CDS	477				hypothetical protein
CDLMBAOF_00069	gene	201				
CDLMBAOF_00069	CDS	201				hypothetical protein
CDLMBAOF_00070	gene	183				
CDLMBAOF_00070	CDS	183				hypothetical protein
CDLMBAOF_00071	gene	74				
CDLMBAOF_00071	tRNA	74				tRNA-Met(cat)
CDLMBAOF_00072	gene	648				
CDLMBAOF_00072	CDS	648		1.-.-.-	COG5424	putative oxidoreductase CT_610
CDLMBAOF_00073	gene	852				
CDLMBAOF_00073	CDS	852				hypothetical protein
CDLMBAOF_00074	gene	1488	ndhB_1			
CDLMBAOF_00074	CDS	1488	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CDLMBAOF_00075	gene	2073	ndhB_2			
CDLMBAOF_00075	CDS	2073	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CDLMBAOF_00076	gene	1575	mrpA			
CDLMBAOF_00076	CDS	1575	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
CDLMBAOF_00077	gene	306	nuoK			
CDLMBAOF_00077	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
CDLMBAOF_00078	gene	513				
CDLMBAOF_00078	CDS	513				hypothetical protein
CDLMBAOF_00079	gene	498	ndhI_1			
CDLMBAOF_00079	CDS	498	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
CDLMBAOF_00080	gene	1305	ndhA			
CDLMBAOF_00080	CDS	1305	ndhA	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic
CDLMBAOF_00081	gene	1134	nqo4			
CDLMBAOF_00081	CDS	1134	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
CDLMBAOF_00082	gene	555	nuoC			
CDLMBAOF_00082	CDS	555	nuoC	7.1.1.-	COG0852	NADH-quinone oxidoreductase subunit C
CDLMBAOF_00083	gene	516	ndhK			
CDLMBAOF_00083	CDS	516	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
CDLMBAOF_00084	gene	375	ndhC			
CDLMBAOF_00084	CDS	375	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
CDLMBAOF_00085	gene	474	bcp_1			
CDLMBAOF_00085	CDS	474	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
CDLMBAOF_00086	gene	513				
CDLMBAOF_00086	CDS	513				hypothetical protein
CDLMBAOF_00087	gene	1488	cfiB			
CDLMBAOF_00087	CDS	1488	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
CDLMBAOF_00088	gene	1548	pccB			
CDLMBAOF_00088	CDS	1548	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
CDLMBAOF_00089	gene	306				
CDLMBAOF_00089	CDS	306				hypothetical protein
CDLMBAOF_00090	gene	1032	sasA_1			
CDLMBAOF_00090	CDS	1032	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CDLMBAOF_00091	gene	1077	adhT_1			
CDLMBAOF_00091	CDS	1077	adhT_1	1.1.1.1		Alcohol dehydrogenase
CDLMBAOF_00092	gene	324				
CDLMBAOF_00092	CDS	324				hypothetical protein
CDLMBAOF_00093	gene	1161	ruvB_1			
CDLMBAOF_00093	CDS	1161	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CDLMBAOF_00094	gene	1116				
CDLMBAOF_00094	CDS	1116				hypothetical protein
CDLMBAOF_00095	gene	801	cysQ_1			
CDLMBAOF_00095	CDS	801	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
CDLMBAOF_00096	gene	76				
CDLMBAOF_00096	tRNA	76				tRNA-Asp(gtc)
CDLMBAOF_00097	gene	75				
CDLMBAOF_00097	tRNA	75				tRNA-Lys(ttt)
CDLMBAOF_00098	gene	1491	argH			
CDLMBAOF_00098	CDS	1491	argH	4.3.2.1	COG0165	Argininosuccinate lyase
CDLMBAOF_00099	gene	327				
CDLMBAOF_00099	CDS	327				hypothetical protein
CDLMBAOF_00100	gene	765	frdB			
CDLMBAOF_00100	CDS	765	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
CDLMBAOF_00101	gene	348				
CDLMBAOF_00101	CDS	348				hypothetical protein
CDLMBAOF_00102	gene	432				
CDLMBAOF_00102	CDS	432				hypothetical protein
CDLMBAOF_00103	gene	1713	frdA			
CDLMBAOF_00103	CDS	1713	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CDLMBAOF_00104	gene	507				
CDLMBAOF_00104	CDS	507				hypothetical protein
CDLMBAOF_00105	gene	795				
CDLMBAOF_00105	CDS	795				hypothetical protein
CDLMBAOF_00106	gene	864	Dml			
CDLMBAOF_00106	CDS	864	Dml	4.1.3.32		2,3-dimethylmalate lyase
CDLMBAOF_00107	gene	288				
CDLMBAOF_00107	CDS	288				hypothetical protein
CDLMBAOF_00108	gene	77				
CDLMBAOF_00108	tRNA	77				tRNA-Ala(ggc)
CDLMBAOF_00109	gene	843	fpr			
CDLMBAOF_00109	CDS	843	fpr	1.18.1.2	COG1018	Ferredoxin--NADP reductase
CDLMBAOF_00110	gene	76				
CDLMBAOF_00110	tRNA	76				tRNA-Pro(cgg)
CDLMBAOF_00111	gene	603				
CDLMBAOF_00111	CDS	603				hypothetical protein
CDLMBAOF_00112	gene	918	ilvE_1			
CDLMBAOF_00112	CDS	918	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CDLMBAOF_00113	gene	936	iolG			
CDLMBAOF_00113	CDS	936	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CDLMBAOF_00114	gene	255				
CDLMBAOF_00114	CDS	255				hypothetical protein
CDLMBAOF_00115	gene	489	fdtC			
CDLMBAOF_00115	CDS	489	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
CDLMBAOF_00116	gene	222				
CDLMBAOF_00116	CDS	222				hypothetical protein
CDLMBAOF_00117	gene	1020	tagO			
CDLMBAOF_00117	CDS	1020	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
CDLMBAOF_00118	gene	2127	srmB_1			
CDLMBAOF_00118	CDS	2127	srmB_1	3.6.4.13		ATP-dependent RNA helicase SrmB
CDLMBAOF_00119	gene	2076				
CDLMBAOF_00119	CDS	2076				hypothetical protein
CDLMBAOF_00120	gene	513				
CDLMBAOF_00120	CDS	513				hypothetical protein
CDLMBAOF_00121	gene	957	ruvB_2			
CDLMBAOF_00121	CDS	957	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CDLMBAOF_00122	gene	85				
CDLMBAOF_00122	tRNA	85				tRNA-Ser(tga)
CDLMBAOF_00123	gene	549	ndhI_2			
CDLMBAOF_00123	CDS	549	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
CDLMBAOF_00124	gene	666				
CDLMBAOF_00124	CDS	666				hypothetical protein
CDLMBAOF_00125	gene	1257	hisS			
CDLMBAOF_00125	CDS	1257	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CDLMBAOF_00126	gene	402				
CDLMBAOF_00126	CDS	402				Protein archease
CDLMBAOF_00127	gene	402				
CDLMBAOF_00127	CDS	402				hypothetical protein
CDLMBAOF_00128	gene	1785	infB			
CDLMBAOF_00128	CDS	1785	infB			Translation initiation factor IF-2
CDLMBAOF_00129	gene	402	ndk			
CDLMBAOF_00129	CDS	402	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
CDLMBAOF_00130	gene	216				
CDLMBAOF_00130	CDS	216				hypothetical protein
CDLMBAOF_00131	gene	378				
CDLMBAOF_00131	CDS	378				hypothetical protein
CDLMBAOF_00132	gene	1350	algC_1			
