locus_tag	ftype	length_bp	gene	EC_number	COG	product
MECNNPBE_00001	gene	1203				
MECNNPBE_00001	CDS	1203				hypothetical protein
MECNNPBE_00002	gene	1446				
MECNNPBE_00002	CDS	1446				hypothetical protein
MECNNPBE_00003	gene	507				
MECNNPBE_00003	CDS	507				hypothetical protein
MECNNPBE_00004	gene	897				
MECNNPBE_00004	CDS	897				hypothetical protein
MECNNPBE_00005	gene	717				
MECNNPBE_00005	CDS	717				hypothetical protein
MECNNPBE_00006	gene	492				
MECNNPBE_00006	CDS	492				hypothetical protein
MECNNPBE_00007	gene	1530				
MECNNPBE_00007	CDS	1530				hypothetical protein
MECNNPBE_00008	gene	1356				
MECNNPBE_00008	CDS	1356		1.6.99.-	COG1252	NADH dehydrogenase-like protein
MECNNPBE_00009	gene	651				
MECNNPBE_00009	CDS	651				hypothetical protein
MECNNPBE_00010	gene	498				
MECNNPBE_00010	CDS	498				hypothetical protein
MECNNPBE_00011	gene	2142	ftsH_1			
MECNNPBE_00011	CDS	2142	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MECNNPBE_00012	gene	219				
MECNNPBE_00012	CDS	219				hypothetical protein
MECNNPBE_00013	gene	444				
MECNNPBE_00013	CDS	444				hypothetical protein
MECNNPBE_00014	gene	921				
MECNNPBE_00014	CDS	921				hypothetical protein
MECNNPBE_00015	gene	225				
MECNNPBE_00015	CDS	225				hypothetical protein
MECNNPBE_00016	gene	381	crcB			
MECNNPBE_00016	CDS	381	crcB			Putative fluoride ion transporter CrcB
MECNNPBE_00017	gene	228				
MECNNPBE_00017	CDS	228				hypothetical protein
MECNNPBE_00018	gene	273				
MECNNPBE_00018	CDS	273				hypothetical protein
MECNNPBE_00019	gene	231				
MECNNPBE_00019	CDS	231				hypothetical protein
MECNNPBE_00020	gene	300				
MECNNPBE_00020	CDS	300				hypothetical protein
MECNNPBE_00021	gene	945				
MECNNPBE_00021	CDS	945				hypothetical protein
MECNNPBE_00022	gene	906				
MECNNPBE_00022	CDS	906				hypothetical protein
MECNNPBE_00023	gene	1455	nhaP2			
MECNNPBE_00023	CDS	1455	nhaP2			K(+)/H(+) antiporter NhaP2
MECNNPBE_00024	gene	99				
MECNNPBE_00024	CDS	99				hypothetical protein
MECNNPBE_00025	gene	543				
MECNNPBE_00025	CDS	543				hypothetical protein
MECNNPBE_00026	gene	516	cysC			
MECNNPBE_00026	CDS	516	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
MECNNPBE_00027	gene	816	cysQ_1			
MECNNPBE_00027	CDS	816	cysQ_1	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
MECNNPBE_00028	gene	207				
MECNNPBE_00028	CDS	207				hypothetical protein
MECNNPBE_00029	gene	810	bacC			
MECNNPBE_00029	CDS	810	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MECNNPBE_00030	gene	429				
MECNNPBE_00030	CDS	429				hypothetical protein
MECNNPBE_00031	gene	552				
MECNNPBE_00031	CDS	552				hypothetical protein
MECNNPBE_00032	gene	648				
MECNNPBE_00032	CDS	648				hypothetical protein
MECNNPBE_00033	gene	1005				
MECNNPBE_00033	CDS	1005				hypothetical protein
MECNNPBE_00034	gene	474				
MECNNPBE_00034	CDS	474				hypothetical protein
MECNNPBE_00035	gene	642				
MECNNPBE_00035	CDS	642				hypothetical protein
MECNNPBE_00036	gene	261				
MECNNPBE_00036	CDS	261				hypothetical protein
MECNNPBE_00037	gene	1008				
MECNNPBE_00037	CDS	1008				hypothetical protein
MECNNPBE_00038	gene	351				
MECNNPBE_00038	CDS	351				hypothetical protein
MECNNPBE_00039	gene	195				
MECNNPBE_00039	CDS	195				hypothetical protein
MECNNPBE_00040	gene	714	queE			
MECNNPBE_00040	CDS	714	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
MECNNPBE_00041	gene	558	folE			
MECNNPBE_00041	CDS	558	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MECNNPBE_00042	gene	255				
MECNNPBE_00042	CDS	255				hypothetical protein
