locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNAEMAJJ_00001	gene	972				
FNAEMAJJ_00001	CDS	972				hypothetical protein
FNAEMAJJ_00002	gene	585				
FNAEMAJJ_00002	CDS	585				hypothetical protein
FNAEMAJJ_00003	gene	864	tdh_1			
FNAEMAJJ_00003	CDS	864	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
FNAEMAJJ_00004	gene	174	kbl			
FNAEMAJJ_00004	CDS	174	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
FNAEMAJJ_00005	gene	228				
FNAEMAJJ_00005	CDS	228				hypothetical protein
FNAEMAJJ_00006	gene	225				
FNAEMAJJ_00006	CDS	225				hypothetical protein
FNAEMAJJ_00007	gene	543				
FNAEMAJJ_00007	CDS	543				hypothetical protein
FNAEMAJJ_00008	gene	1014	hemE_1			
FNAEMAJJ_00008	CDS	1014	hemE_1	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
FNAEMAJJ_00009	gene	177				
FNAEMAJJ_00009	CDS	177				hypothetical protein
FNAEMAJJ_00010	gene	357				
FNAEMAJJ_00010	CDS	357				hypothetical protein
FNAEMAJJ_00011	gene	204				
FNAEMAJJ_00011	CDS	204				hypothetical protein
FNAEMAJJ_00012	gene	621				
FNAEMAJJ_00012	CDS	621				hypothetical protein
FNAEMAJJ_00013	gene	339				
FNAEMAJJ_00013	CDS	339				hypothetical protein
FNAEMAJJ_00014	gene	540				
FNAEMAJJ_00014	CDS	540				hypothetical protein
FNAEMAJJ_00015	gene	162				
FNAEMAJJ_00015	CDS	162				hypothetical protein
FNAEMAJJ_00016	gene	909				
FNAEMAJJ_00016	CDS	909				hypothetical protein
FNAEMAJJ_00017	gene	189				
FNAEMAJJ_00017	CDS	189				hypothetical protein
FNAEMAJJ_00018	gene	663	yqgN			
FNAEMAJJ_00018	CDS	663	yqgN		COG0212	putative protein YqgN
FNAEMAJJ_00019	gene	621				
FNAEMAJJ_00019	CDS	621				hypothetical protein
FNAEMAJJ_00020	gene	804				
FNAEMAJJ_00020	CDS	804				hypothetical protein
FNAEMAJJ_00021	gene	297				
FNAEMAJJ_00021	CDS	297				hypothetical protein
FNAEMAJJ_00022	gene	222				
FNAEMAJJ_00022	CDS	222				hypothetical protein
FNAEMAJJ_00023	gene	591				
FNAEMAJJ_00023	CDS	591				hypothetical protein
FNAEMAJJ_00024	gene	408				
FNAEMAJJ_00024	CDS	408				hypothetical protein
FNAEMAJJ_00025	gene	177				
FNAEMAJJ_00025	CDS	177				hypothetical protein
FNAEMAJJ_00026	gene	1095				
FNAEMAJJ_00026	CDS	1095				hypothetical protein
FNAEMAJJ_00027	gene	276				
FNAEMAJJ_00027	CDS	276				hypothetical protein
