locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLFEOLAN_00001	gene	2319	acnA			
HLFEOLAN_00001	CDS	2319	acnA	4.2.1.3		Aconitate hydratase A
HLFEOLAN_00002	gene	633				
HLFEOLAN_00002	CDS	633				hypothetical protein
HLFEOLAN_00003	gene	567				
HLFEOLAN_00003	CDS	567				hypothetical protein
HLFEOLAN_00004	gene	240				
HLFEOLAN_00004	CDS	240				hypothetical protein
HLFEOLAN_00005	gene	1659				
HLFEOLAN_00005	CDS	1659				hypothetical protein
HLFEOLAN_00006	gene	171				
HLFEOLAN_00006	CDS	171				hypothetical protein
HLFEOLAN_00007	gene	318				
HLFEOLAN_00007	CDS	318				hypothetical protein
HLFEOLAN_00008	gene	687				
HLFEOLAN_00008	CDS	687				hypothetical protein
HLFEOLAN_00009	gene	1095	hemA_1			
HLFEOLAN_00009	CDS	1095	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HLFEOLAN_00010	gene	840	fpr_1			
HLFEOLAN_00010	CDS	840	fpr_1	1.18.1.2	COG1018	Ferredoxin--NADP reductase
HLFEOLAN_00011	gene	1548	pccB			
HLFEOLAN_00011	CDS	1548	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
HLFEOLAN_00012	gene	1674	ilvD			
HLFEOLAN_00012	CDS	1674	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HLFEOLAN_00013	gene	597				
HLFEOLAN_00013	CDS	597				hypothetical protein
HLFEOLAN_00014	gene	429	hit_1			
HLFEOLAN_00014	CDS	429	hit_1		COG0537	Protein hit
HLFEOLAN_00015	gene	1284				
HLFEOLAN_00015	CDS	1284				hypothetical protein
HLFEOLAN_00016	gene	669				
HLFEOLAN_00016	CDS	669				hypothetical protein
HLFEOLAN_00017	gene	216				
HLFEOLAN_00017	CDS	216				hypothetical protein
HLFEOLAN_00018	gene	732				
HLFEOLAN_00018	CDS	732				hypothetical protein
HLFEOLAN_00019	gene	333				
HLFEOLAN_00019	CDS	333				hypothetical protein
HLFEOLAN_00020	gene	348				
HLFEOLAN_00020	CDS	348				hypothetical protein
HLFEOLAN_00021	gene	126				
HLFEOLAN_00021	CDS	126				hypothetical protein
HLFEOLAN_00022	gene	363	mqnC			
HLFEOLAN_00022	CDS	363	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
HLFEOLAN_00023	gene	1443	ubiD_1			
HLFEOLAN_00023	CDS	1443	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
HLFEOLAN_00024	gene	246				
HLFEOLAN_00024	CDS	246				hypothetical protein
HLFEOLAN_00025	gene	378				
HLFEOLAN_00025	CDS	378				hypothetical protein
HLFEOLAN_00026	gene	831				
HLFEOLAN_00026	CDS	831				hypothetical protein
HLFEOLAN_00027	gene	459	bcp_1			
HLFEOLAN_00027	CDS	459	bcp_1	1.11.1.15	COG1225	Peroxiredoxin Bcp
HLFEOLAN_00028	gene	702	aqpZ2			
HLFEOLAN_00028	CDS	702	aqpZ2			Aquaporin Z 2
HLFEOLAN_00029	gene	76				
HLFEOLAN_00029	tRNA	76				tRNA-Arg(gcg)
HLFEOLAN_00030	gene	108				
HLFEOLAN_00030	CDS	108				hypothetical protein
HLFEOLAN_00031	gene	102				
HLFEOLAN_00031	CDS	102				hypothetical protein
HLFEOLAN_00032	gene	447				
HLFEOLAN_00032	CDS	447				hypothetical protein
HLFEOLAN_00033	gene	243				
HLFEOLAN_00033	CDS	243				hypothetical protein
HLFEOLAN_00034	gene	216				
HLFEOLAN_00034	CDS	216				hypothetical protein
HLFEOLAN_00035	gene	957	lysS			
HLFEOLAN_00035	CDS	957	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
HLFEOLAN_00036	gene	312				
HLFEOLAN_00036	CDS	312				hypothetical protein
HLFEOLAN_00037	gene	135				
HLFEOLAN_00037	CDS	135				hypothetical protein
HLFEOLAN_00038	gene	528				
HLFEOLAN_00038	CDS	528			COG0586	putative membrane protein
HLFEOLAN_00039	gene	672	cugP_1			
HLFEOLAN_00039	CDS	672	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
HLFEOLAN_00040	gene	963				
HLFEOLAN_00040	CDS	963		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
HLFEOLAN_00041	gene	1110	fadA			
HLFEOLAN_00041	CDS	1110	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
HLFEOLAN_00042	gene	324				
HLFEOLAN_00042	CDS	324				hypothetical protein
HLFEOLAN_00043	gene	1161	xerC_1			
HLFEOLAN_00043	CDS	1161	xerC_1			Tyrosine recombinase XerC
HLFEOLAN_00044	gene	348				
HLFEOLAN_00044	CDS	348				hypothetical protein
HLFEOLAN_00045	gene	177				
HLFEOLAN_00045	CDS	177				hypothetical protein
HLFEOLAN_00046	gene	309				
HLFEOLAN_00046	CDS	309				hypothetical protein
HLFEOLAN_00047	gene	243				
HLFEOLAN_00047	CDS	243				hypothetical protein
HLFEOLAN_00048	gene	1452				
HLFEOLAN_00048	CDS	1452				hypothetical protein
HLFEOLAN_00049	gene	144				
HLFEOLAN_00049	CDS	144				hypothetical protein
HLFEOLAN_00050	gene	531				
HLFEOLAN_00050	CDS	531				hypothetical protein
HLFEOLAN_00051	gene	213				
HLFEOLAN_00051	CDS	213				hypothetical protein
HLFEOLAN_00052	gene	225				
HLFEOLAN_00052	CDS	225				hypothetical protein
HLFEOLAN_00053	gene	261				
HLFEOLAN_00053	CDS	261				hypothetical protein
HLFEOLAN_00054	gene	189				
HLFEOLAN_00054	CDS	189				hypothetical protein
HLFEOLAN_00055	gene	330				
HLFEOLAN_00055	CDS	330				hypothetical protein
HLFEOLAN_00056	gene	240	atpD			
HLFEOLAN_00056	CDS	240	atpD			V-type ATP synthase subunit D
HLFEOLAN_00057	gene	126				
HLFEOLAN_00057	CDS	126				hypothetical protein
HLFEOLAN_00058	gene	1329	bzaF_1			
HLFEOLAN_00058	CDS	1329	bzaF_1	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
HLFEOLAN_00059	gene	405				
HLFEOLAN_00059	CDS	405				hypothetical protein
HLFEOLAN_00060	gene	858				
HLFEOLAN_00060	CDS	858				hypothetical protein
HLFEOLAN_00061	gene	1371	dapL			
HLFEOLAN_00061	CDS	1371	dapL	2.6.1.83		LL-diaminopimelate aminotransferase
HLFEOLAN_00062	gene	1095	aroC			
HLFEOLAN_00062	CDS	1095	aroC	4.2.3.5		Chorismate synthase
HLFEOLAN_00063	gene	1278	aroA			
HLFEOLAN_00063	CDS	1278	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
HLFEOLAN_00064	gene	855	thrB_1			
HLFEOLAN_00064	CDS	855	thrB_1	2.7.1.39		Homoserine kinase
HLFEOLAN_00065	gene	822	aroE			
HLFEOLAN_00065	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HLFEOLAN_00066	gene	186	aroD			
HLFEOLAN_00066	CDS	186	aroD	4.2.1.10		3-dehydroquinate dehydratase
HLFEOLAN_00067	gene	207				
HLFEOLAN_00067	CDS	207				hypothetical protein
HLFEOLAN_00068	gene	252				
HLFEOLAN_00068	CDS	252				hypothetical protein
HLFEOLAN_00069	gene	1365	sad			
HLFEOLAN_00069	CDS	1365	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
HLFEOLAN_00070	gene	1410				
HLFEOLAN_00070	CDS	1410				hypothetical protein
HLFEOLAN_00071	gene	1266				
HLFEOLAN_00071	CDS	1266				hypothetical protein
HLFEOLAN_00072	gene	819				
HLFEOLAN_00072	CDS	819				hypothetical protein
HLFEOLAN_00073	gene	189				
HLFEOLAN_00073	CDS	189				hypothetical protein
HLFEOLAN_00074	gene	162				
HLFEOLAN_00074	CDS	162				hypothetical protein
HLFEOLAN_00075	gene	87				
HLFEOLAN_00075	tRNA	87				tRNA-Ser(gct)
HLFEOLAN_00076	gene	747	cpdA			
HLFEOLAN_00076	CDS	747	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HLFEOLAN_00077	gene	1029	icd			
HLFEOLAN_00077	CDS	1029	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
HLFEOLAN_00078	gene	123				
HLFEOLAN_00078	CDS	123				hypothetical protein
HLFEOLAN_00079	gene	678	ubiE			
HLFEOLAN_00079	CDS	678	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
HLFEOLAN_00080	gene	693				
HLFEOLAN_00080	CDS	693				hypothetical protein
HLFEOLAN_00081	gene	378				
HLFEOLAN_00081	CDS	378				hypothetical protein
HLFEOLAN_00082	gene	537	prmC			
HLFEOLAN_00082	CDS	537	prmC	2.1.1.297		Release factor glutamine methyltransferase
HLFEOLAN_00083	gene	705	rsmA			
HLFEOLAN_00083	CDS	705	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HLFEOLAN_00084	gene	567				
HLFEOLAN_00084	CDS	567				hypothetical protein
HLFEOLAN_00085	gene	327				
HLFEOLAN_00085	CDS	327				hypothetical protein
HLFEOLAN_00086	gene	303				
HLFEOLAN_00086	CDS	303				hypothetical protein
HLFEOLAN_00087	gene	1056	recA			
HLFEOLAN_00087	CDS	1056	recA			Protein RecA
HLFEOLAN_00088	gene	183				
