locus_tag	ftype	length_bp	gene	EC_number	COG	product
KIKACFBM_00001	gene	1236				
KIKACFBM_00001	CDS	1236				hypothetical protein
KIKACFBM_00002	gene	1092				
KIKACFBM_00002	CDS	1092				hypothetical protein
KIKACFBM_00003	gene	1653				
KIKACFBM_00003	CDS	1653				hypothetical protein
KIKACFBM_00004	gene	3273				
KIKACFBM_00004	CDS	3273				hypothetical protein
KIKACFBM_00005	gene	690	cmoA			
KIKACFBM_00005	CDS	690	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
KIKACFBM_00006	gene	315				
KIKACFBM_00006	CDS	315				hypothetical protein
KIKACFBM_00007	gene	711				
KIKACFBM_00007	CDS	711				hypothetical protein
KIKACFBM_00008	gene	558				
KIKACFBM_00008	CDS	558				hypothetical protein
KIKACFBM_00009	gene	2160				
KIKACFBM_00009	CDS	2160				hypothetical protein
KIKACFBM_00010	gene	546				
KIKACFBM_00010	CDS	546				hypothetical protein
KIKACFBM_00011	gene	873				
KIKACFBM_00011	CDS	873				hypothetical protein
KIKACFBM_00012	gene	1287				
KIKACFBM_00012	CDS	1287				hypothetical protein
KIKACFBM_00013	gene	456				
KIKACFBM_00013	CDS	456				hypothetical protein
KIKACFBM_00014	gene	267				
KIKACFBM_00014	CDS	267				hypothetical protein
KIKACFBM_00015	gene	339				
KIKACFBM_00015	CDS	339				hypothetical protein
KIKACFBM_00016	gene	165				
KIKACFBM_00016	CDS	165				hypothetical protein
KIKACFBM_00017	gene	255				
KIKACFBM_00017	CDS	255				hypothetical protein
KIKACFBM_00018	gene	819				
KIKACFBM_00018	CDS	819				hypothetical protein
KIKACFBM_00019	gene	1305	glyQS_1			
KIKACFBM_00019	CDS	1305	glyQS_1	6.1.1.14		Glycine--tRNA ligase
KIKACFBM_00020	gene	474				
KIKACFBM_00020	CDS	474				hypothetical protein
KIKACFBM_00021	gene	762	murI_1			
KIKACFBM_00021	CDS	762	murI_1	5.1.1.3		Glutamate racemase
KIKACFBM_00022	gene	777				
KIKACFBM_00022	CDS	777				hypothetical protein
KIKACFBM_00023	gene	2229				
KIKACFBM_00023	CDS	2229				hypothetical protein
KIKACFBM_00024	gene	747				
KIKACFBM_00024	CDS	747				hypothetical protein
KIKACFBM_00025	gene	312				
KIKACFBM_00025	CDS	312				hypothetical protein
KIKACFBM_00026	gene	279				
KIKACFBM_00026	CDS	279				hypothetical protein
KIKACFBM_00027	gene	525				
KIKACFBM_00027	CDS	525				hypothetical protein
KIKACFBM_00028	gene	153				
KIKACFBM_00028	CDS	153				hypothetical protein
KIKACFBM_00029	gene	177				
KIKACFBM_00029	CDS	177				hypothetical protein
KIKACFBM_00030	gene	498				
KIKACFBM_00030	CDS	498				hypothetical protein
KIKACFBM_00031	gene	1059				
KIKACFBM_00031	CDS	1059				hypothetical protein
KIKACFBM_00032	gene	654	kynB			
KIKACFBM_00032	CDS	654	kynB	3.5.1.9	COG1878	Kynurenine formamidase
KIKACFBM_00033	gene	273				
KIKACFBM_00033	CDS	273				hypothetical protein
KIKACFBM_00034	gene	1152	sufS			
KIKACFBM_00034	CDS	1152	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
KIKACFBM_00035	gene	624				
KIKACFBM_00035	CDS	624				hypothetical protein
KIKACFBM_00036	gene	300	ndhI_1			
KIKACFBM_00036	CDS	300	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KIKACFBM_00037	gene	990	petE_1			
KIKACFBM_00037	CDS	990	petE_1			Plastocyanin
KIKACFBM_00038	gene	327	glnB_1			
KIKACFBM_00038	CDS	327	glnB_1		COG0347	Nitrogen regulatory protein P-II
KIKACFBM_00039	gene	1749				
KIKACFBM_00039	CDS	1749				hypothetical protein
KIKACFBM_00040	gene	1152	dnaJ_1			
KIKACFBM_00040	CDS	1152	dnaJ_1			Chaperone protein DnaJ
KIKACFBM_00041	gene	423	teaD_1			
KIKACFBM_00041	CDS	423	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
KIKACFBM_00042	gene	831	IMPDH_1			
KIKACFBM_00042	CDS	831	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KIKACFBM_00043	gene	903	mdh_1			
KIKACFBM_00043	CDS	903	mdh_1	1.1.1.37		Malate dehydrogenase
KIKACFBM_00044	gene	333				
KIKACFBM_00044	CDS	333				hypothetical protein
KIKACFBM_00045	gene	852	IMPDH_2			
KIKACFBM_00045	CDS	852	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KIKACFBM_00046	gene	1305	yhdG_1			
KIKACFBM_00046	CDS	1305	yhdG_1		COG0531	putative amino acid permease YhdG
KIKACFBM_00047	gene	954				
KIKACFBM_00047	CDS	954				hypothetical protein
KIKACFBM_00048	gene	465				
KIKACFBM_00048	CDS	465				hypothetical protein
KIKACFBM_00049	gene	687				
KIKACFBM_00049	CDS	687				hypothetical protein
KIKACFBM_00050	gene	879	prs			
KIKACFBM_00050	CDS	879	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KIKACFBM_00051	gene	486				
KIKACFBM_00051	CDS	486				hypothetical protein
KIKACFBM_00052	gene	369				
KIKACFBM_00052	CDS	369				hypothetical protein
KIKACFBM_00053	gene	900	rnz			
KIKACFBM_00053	CDS	900	rnz	3.1.26.11	COG1234	Ribonuclease Z
KIKACFBM_00054	gene	162				
KIKACFBM_00054	CDS	162				hypothetical protein
KIKACFBM_00055	gene	369				
KIKACFBM_00055	CDS	369				hypothetical protein
KIKACFBM_00056	gene	1155	fadA_1			
KIKACFBM_00056	CDS	1155	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
KIKACFBM_00057	gene	516				
KIKACFBM_00057	CDS	516				hypothetical protein
KIKACFBM_00058	gene	795	ybeM			
KIKACFBM_00058	CDS	795	ybeM	3.5.1.128		Deaminated glutathione amidase
KIKACFBM_00059	gene	129				
KIKACFBM_00059	CDS	129				hypothetical protein
KIKACFBM_00060	gene	177				
